"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.313062054E1,3.621427333E-3,-1.023105595E-2,-2.329413772E-2
9.338031054E1,-1.950000739E-3,-2.933840454E-4,-3.379339814E-2
9.363000125E1,-1.862740181E-3,-3.158282172E-3,-2.044478953E-2
9.387969125E1,5.241316203E-3,-2.641698942E-3,-3.498213708E-2
9.412938225E1,2.068333765E-3,-1.208491568E-3,-2.986173034E-2
9.437907225E1,1.066102730E-3,-2.894006297E-3,-2.355843186E-2
9.462876312E1,-5.011008997E-3,-3.725772724E-5,-2.988219559E-2
9.487845313E1,4.038799759E-3,3.441177774E-3,-2.796723247E-2
9.512814412E1,3.770449106E-4,-6.629244201E-3,-3.095808327E-2
9.537783412E1,7.266919613E-3,-9.824418649E-3,-2.183467269E-2
9.562752529E1,-9.701627120E-4,-3.880212307E-3,-2.059681714E-2
9.587721529E1,-9.978396851E-3,5.322830044E-3,-2.373911083E-2
9.612690629E1,-1.117510262E-2,1.228938550E-3,-2.732053041E-2
9.637659729E1,-1.115346336E-2,-6.523299962E-4,-3.311862946E-2
9.662628650E1,7.050188910E-4,-2.720599808E-4,-2.848588049E-2
9.687597750E1,6.370906904E-4,-5.927212872E-3,-2.729948044E-2
9.712566750E1,-4.067062824E-3,-1.475983411E-3,-2.283162296E-2
9.737535850E1,-7.109012813E-3,-2.334153671E-3,-3.200648904E-2
9.762504862E1,6.172307138E-3,7.031788453E-3,-2.482026100E-2
9.787473963E1,-2.655225196E-3,5.191596597E-3,-2.781169653E-2
9.812443063E1,-3.551818058E-4,-1.962636206E-3,-2.796196997E-2
9.837412062E1,-3.445403301E-3,1.668301988E-3,-2.765733004E-2
9.862381212E1,-2.072011116E-3,1.292234659E-2,-2.827479601E-2
9.887350213E1,2.342481385E-3,2.155247144E-4,-3.078266680E-2
9.912319313E1,-3.894062899E-3,-7.415000349E-4,-3.107736647E-2
9.937288412E1,-1.185988924E-3,2.794804629E-3,-2.449749470E-2
9.962257417E1,4.492379241E-3,-1.627718657E-3,-2.134292185E-2
9.987226517E1,-2.915051705E-3,-1.937072910E-3,-2.734041095E-2
1.001219562E2,-7.914316021E-3,2.508090064E-4,-2.255446494E-2
1.003716462E2,-8.366282950E-3,6.331054475E-3,-3.018625081E-2
1.006213365E2,-1.093655450E-2,9.949512519E-3,-2.704395711E-2
1.008710265E2,1.029164772E-3,-8.716773279E-3,-2.358123600E-2
1.011207175E2,4.632456601E-4,4.650363699E-4,-3.092650831E-2
1.013704085E2,7.162592495E-3,1.415537819E-3,-1.656808555E-2
1.016200989E2,1.858519223E-3,-3.273198232E-3,-2.225742638E-2
1.018697899E2,5.882445127E-3,-4.839301854E-3,-3.003831625E-2
1.021194809E2,-8.335123686E-3,-4.366225563E-3,-2.719598472E-2
1.023691719E2,-4.428009619E-3,4.446076602E-3,-3.675091982E-2
1.026188624E2,-6.622885354E-5,9.418475702E-3,-3.614222467E-2
1.028685534E2,3.666565097E-3,2.492156401E-3,-2.568798780E-2
1.031182444E2,1.091944682E-3,3.181634489E-3,-2.433201849E-2
1.033679344E2,-6.281188689E-5,-6.701311134E-3,-2.089034736E-2
1.036176254E2,-1.951827994E-3,8.778826855E-3,-3.990256906E-2
1.038673164E2,2.587529970E-3,1.106658652E-3,-3.299349904E-2
1.041170074E2,-2.907002647E-3,-2.233636379E-4,-3.046750188E-2
1.043666974E2,-4.875326185E-3,-2.756377459E-3,-3.077681959E-2
1.046163883E2,-9.779102728E-4,-4.029115308E-3,-3.285725892E-2
1.048660793E2,4.284547269E-4,-4.414593000E-3,-3.059964895E-2
1.051157702E2,1.222634520E-3,-3.653230704E-4,-2.985588312E-2
1.053654602E2,-3.371248730E-3,-7.777893171E-3,-2.551783383E-2
1.056151505E2,-8.270338364E-4,-1.224078052E-4,-2.958749592E-2
1.058648415E2,8.049272499E-3,-1.789478224E-2,-5.039364338E-2
1.061145325E2,4.595632846E-3,-8.675934132E-3,-1.685576856E-2
1.063642225E2,2.036384214E-4,1.974454891E-2,-2.165750206E-2
1.066139140E2,1.449369444E-2,1.606047414E-3,-2.942962110E-2
1.068636050E2,-6.976925125E-3,-4.547434431E-3,-2.927934766E-2
1.071132960E2,5.918615637E-3,-5.860737339E-3,-3.227370679E-2
1.073629870E2,1.104778407E-2,2.908953242E-3,-2.600373745E-2
1.076126779E2,4.728999613E-3,6.524140500E-3,-2.597567081E-2
1.078623689E2,5.922292988E-3,-1.500687897E-3,-2.255446494E-2
1.081120599E2,4.580215383E-3,-2.122466192E-3,-3.138317585E-2
1.083617509E2,-8.590523670E-3,4.910930246E-4,-2.719773889E-2
1.086114404E2,-4.814766389E-3,3.275080305E-3,-2.538159370E-2
1.088611304E2,-5.695544360E-3,3.291214965E-3,-3.060549617E-2
1.091108214E2,-3.128950163E-3,-1.695692539E-5,-1.746329427E-2
1.093605124E2,4.468524428E-3,7.781237047E-3,-2.792922556E-2
1.096102040E2,3.494076803E-3,5.838170741E-3,-2.840928197E-2
1.098598950E2,-2.059914689E-3,-2.434798870E-3,-3.379983008E-2
1.101095860E2,3.154399255E-3,-2.141396552E-3,-3.167436719E-2
1.103592770E2,3.337499332E-3,-1.250646338E-3,-2.777602851E-2
1.106089675E2,-9.561293945E-4,-6.683988757E-3,-2.151015222E-2
1.108586585E2,4.295227574E-3,4.243251309E-4,-2.314971149E-2
1.111083495E2,-9.511775337E-4,-2.073715031E-3,-3.004825652E-2
1.113580405E2,1.027428880E-3,-1.464904765E-2,-3.020262301E-2
1.116077311E2,1.079861959E-4,1.540397801E-2,-1.329890728E-2
1.118574221E2,4.320315784E-4,-1.016521996E-2,-2.437119484E-2
1.121071131E2,2.555324603E-3,4.487226382E-3,-2.467057228E-2
1.123568041E2,1.942289723E-3,4.768349547E-3,-1.719256818E-2
1.126064954E2,5.696193036E-4,1.675812006E-3,-3.454418063E-2
1.128561864E2,3.077311940E-3,-4.247929081E-3,-2.736087620E-2
1.131058774E2,1.591068492E-3,2.924503181E-3,-2.092835426E-2
1.133555684E2,-1.233118395E-3,-6.398315728E-4,-3.093235552E-2
1.136052588E2,6.503730062E-3,1.242295783E-3,-3.288240194E-2
1.138549487E2,-5.123531353E-4,6.842813753E-3,-2.867416084E-2
1.141046397E2,1.256913822E-3,2.765733004E-4,-3.644978821E-2
1.143543307E2,3.788342499E-3,1.129243523E-5,-3.034821868E-2
1.146040221E2,6.211931161E-3,-2.312774789E-3,-4.232682467E-2
1.148537131E2,-3.437815625E-3,1.345778709E-2,-2.554531574E-2
1.151034041E2,-1.854709396E-3,4.733101800E-3,-2.374495804E-2
1.153530951E2,5.814535199E-3,-3.211035021E-4,-2.598853469E-2
1.156027854E2,-5.465090973E-3,-1.087022971E-2,-3.301337957E-2
1.158524764E2,5.258729942E-3,-2.692898624E-3,-3.135861754E-2
1.161021674E2,-5.387386959E-4,2.139149029E-3,-2.477582216E-2
1.163518584E2,3.081327332E-3,7.530080862E-3,-2.448053777E-2
1.166015496E2,3.010585159E-4,1.431617662E-3,-2.446299613E-2
1.168512406E2,2.616491960E-4,-1.017857719E-2,-3.987333298E-2
1.171009316E2,3.887626394E-3,5.515166894E-3,-2.940447807E-2
1.173506226E2,7.427955586E-3,-2.710001729E-4,-3.554873228E-2
1.176003142E2,-4.389148476E-3,-4.158375319E-3,-1.773168147E-2
1.178500052E2,-2.350471057E-3,-1.708154418E-3,-2.745677054E-2
1.180996962E2,-5.920561664E-3,-3.167674262E-3,-2.687029481E-2
1.183493872E2,3.970168065E-3,-3.728769422E-3,-3.629132867E-2
1.185990774E2,1.083534742E-3,1.084567141E-3,-2.879753709E-2
1.188487684E2,-2.918372741E-3,-1.585019365E-2,-3.656556308E-2
1.190984604E2,-5.513111232E-3,3.799520731E-3,-2.147740781E-2
1.193481514E2,3.361692186E-3,-1.365854759E-3,-2.536580622E-2
1.195978430E2,3.968957509E-3,-7.200480625E-3,-3.136738837E-2
1.198475340E2,-2.839494715E-3,1.723868810E-2,-1.953847110E-2
1.200972250E2,-2.872170601E-4,3.415102847E-3,-2.704395711E-2
1.203469160E2,-2.852070797E-4,-5.576562658E-3,-3.242982745E-2
1.205966106E2,-6.311521120E-4,-7.016092334E-3,-3.104871511E-2
1.208463016E2,-2.530519618E-3,-4.388901796E-3,-3.136797309E-2
1.210959926E2,-9.321859600E-3,1.136991084E-3,-3.421556711E-2
1.213456836E2,-6.931782793E-3,4.538955968E-3,-2.226561248E-2
1.215953710E2,-2.163652517E-4,-2.923534736E-3,-3.244269133E-2
1.218450620E2,6.004926022E-3,-6.663084961E-4,-2.990324557E-2
1.220947530E2,-3.220957015E-3,1.346537020E-2,-2.360520959E-2
1.223444450E2,3.935176134E-3,-1.990319118E-3,-2.884606898E-2
1.225941367E2,1.098673549E-3,4.169539846E-3,-2.720884860E-2
1.228438277E2,-1.357088503E-3,-5.259716660E-3,-2.661418676E-2
1.230935187E2,-4.205874810E-3,1.441667564E-3,-2.420688808E-2
1.233432098E2,-4.000957310E-4,2.330553979E-3,-2.748600662E-2
1.235928995E2,1.723229270E-3,1.220460087E-3,-3.032249093E-2
1.238425905E2,-8.870545914E-4,3.828665446E-3,-3.285959780E-2
1.240922815E2,-4.517197930E-3,-4.154446721E-3,-3.016403139E-2
1.243419735E2,-1.896430193E-3,1.168017872E-3,-3.420562685E-2
1.245916650E2,-6.475133523E-3,5.392083004E-3,-2.733339429E-2
1.248413560E2,4.547813586E-3,8.090627845E-3,-2.928344071E-2
1.250910470E2,-3.852949664E-4,1.266232822E-3,-2.672002137E-2
1.253407380E2,-4.312138818E-3,2.124421354E-3,-4.109423161E-2
1.255904294E2,1.053823577E-2,4.441727735E-3,-2.643993974E-2
1.258401214E2,3.644286292E-3,-2.338813171E-3,-3.092124581E-2
1.260898124E2,2.271460555E-4,-4.078816641E-3,-2.806605041E-2
1.263395034E2,-1.141069060E-2,-1.101048980E-3,-2.986289978E-2
1.265891938E2,-5.611088639E-3,2.857826650E-3,-3.421732128E-2
1.268388848E2,2.712751748E-3,-3.331103940E-3,-3.691405714E-2
1.270885758E2,2.987159751E-3,-3.893185817E-3,-2.641888976E-2
1.273382678E2,-7.934671640E-4,-2.998890728E-3,-3.421498239E-2
1.275879596E2,3.288483219E-3,5.934722889E-3,-2.986991644E-2
1.278376506E2,-2.824186888E-3,1.135905694E-2,-2.956001401E-2
1.280873416E2,-4.347423110E-3,-5.895583089E-3,-2.538217843E-2
1.283370326E2,-3.766858550E-3,-1.077402474E-2,-2.971730411E-2
1.285867238E2,-6.213059491E-3,-8.030821793E-3,-2.957229316E-2
1.288364148E2,-4.642314641E-3,1.766005307E-3,-2.719189167E-2
1.290861058E2,2.220978071E-3,3.021804504E-3,-2.256440520E-2
1.293357968E2,6.794647314E-4,-3.608115781E-3,-1.613012910E-2
1.295854878E2,-5.506455456E-3,-6.483630259E-3,-2.942845166E-2
1.298351797E2,-3.696299102E-3,-1.178208472E-2,-3.118846357E-2
1.300848707E2,-2.195661454E-3,4.887742382E-3,-1.983843327E-2
1.303345617E2,-6.854754863E-3,2.846351489E-3,-2.836133480E-2
1.305842529E2,4.913232587E-3,-4.408325516E-3,-3.522187293E-2
1.308339449E2,1.713745818E-3,7.632443681E-4,-3.088850141E-2
1.310836359E2,3.168587890E-3,-1.980525032E-3,-2.118387759E-2
1.313333269E2,2.598420409E-3,5.052085686E-3,-3.512188554E-2
1.315830180E2,7.455483181E-3,1.179164127E-3,-3.094112635E-2
1.318327100E2,7.189398324E-3,1.425185725E-3,-1.864852488E-2
1.320824010E2,-7.802775814E-3,-3.934408687E-3,-3.706959307E-2
1.323320920E2,1.546076909E-3,-8.710524067E-4,-1.986240685E-2
1.325817830E2,1.008192454E-3,1.538548619E-3,-3.138551474E-2
1.328314750E2,7.248034934E-4,2.610800061E-3,-3.274967015E-2
1.330811660E2,6.363826292E-4,2.644732185E-3,-3.079845428E-2
1.333308570E2,1.127697208E-2,7.854144517E-3,-1.850819170E-2
1.335805519E2,-2.434095377E-3,1.974321501E-2,-1.463850439E-2
1.338302439E2,-4.227701370E-3,-1.479524631E-2,-4.157019496E-2
1.340799349E2,-1.698753191E-4,2.480827421E-3,-2.809821010E-2
1.343296259E2,1.332571311E-4,-2.013580073E-3,-2.572424054E-2
1.345793140E2,8.845306956E-3,6.737783141E-3,-2.347189307E-2
1.348290050E2,-4.073805395E-3,-2.482563313E-3,-3.290812969E-2
1.350786960E2,-4.320206149E-3,-3.125373311E-3,-3.170067966E-2
1.353283870E2,1.088504875E-3,-2.502023578E-3,-2.690186977E-2
1.355780792E2,-3.569880472E-3,3.221943732E-3,-3.198076129E-2
1.358277702E2,7.368131261E-3,3.004884124E-3,-2.464718342E-2
1.360774612E2,5.181272607E-4,-1.272319408E-2,-3.285024226E-2
1.363271532E2,5.118223177E-3,-6.769979373E-3,-2.042081594E-2
1.365768442E2,5.023023197E-3,-3.546592109E-3,-2.028340638E-2
1.368265352E2,2.102896292E-3,1.750893909E-3,-1.907829523E-2
1.370762272E2,9.598569945E-5,-2.084015267E-2,-3.658135056E-2
1.373259183E2,1.269375701E-3,2.061563786E-3,-3.570309877E-2
1.375756128E2,-1.613374706E-3,7.585044689E-3,-1.641021073E-2
1.378253048E2,-3.166509387E-3,6.514858045E-3,-2.239951372E-2
1.380749957E2,-2.935421029E-3,-7.883691229E-3,-3.288240194E-2
1.383246867E2,-1.450228253E-3,-1.722041555E-3,-3.421498239E-2
1.385743759E2,5.791941192E-4,-5.066795088E-3,-3.016637027E-2
1.388240669E2,-6.576039107E-3,6.745128706E-4,-3.391969800E-2
1.390737579E2,2.773855152E-3,6.263994221E-3,-3.422784626E-2
1.393234499E2,-4.385557920E-3,7.580385190E-3,-2.195454061E-2
1.395731394E2,-1.823819652E-3,7.179942280E-3,-2.494188309E-2
1.398228304E2,-1.026035598E-3,7.927654982E-3,-3.380041480E-2
1.400725224E2,-5.847215652E-5,1.347757626E-2,-2.164990067E-2
1.403222134E2,7.430806104E-4,-6.545555927E-3,-2.225742638E-2
1.405719057E2,-8.913550358E-3,-5.709075183E-4,-4.275074780E-2
1.408215967E2,-6.524323225E-3,-1.449780576E-2,-2.644286335E-2
1.410712878E2,2.287412491E-3,-4.310823195E-3,-2.882326484E-2
1.413209798E2,2.081855452E-3,-3.957322463E-3,-3.121009827E-2
1.415706706E2,4.930582372E-3,1.123579033E-4,-4.276010334E-2
1.418203626E2,1.772519471E-3,2.330407798E-3,-2.537106872E-2
1.420700536E2,-3.492158186E-3,-3.260334358E-3,-3.168313801E-2
1.423197446E2,1.539416565E-3,-6.365151051E-3,-2.955007374E-2
1.425694372E2,-1.433563689E-3,-7.298860028E-3,-3.105456233E-2
1.428191282E2,-1.238993020E-3,-4.016123526E-4,-3.914418519E-2
1.430688202E2,7.618711861E-3,-5.672603175E-3,-2.703109324E-2
1.433185112E2,5.006979899E-3,-9.713504277E-4,-2.463081121E-2
1.435682052E2,-2.690176014E-3,-4.364727214E-3,-2.658436596E-2
1.438178972E2,2.651036214E-3,-5.766268261E-3,-3.721635818E-2
1.440675883E2,9.408530868E-3,-1.086942572E-3,-2.391277313E-2
1.443172803E2,-1.568259783E-3,-3.541804701E-3,-2.615284145E-2
1.445669681E2,-3.508964363E-3,-2.746035196E-3,-3.274791598E-2
1.448166601E2,-8.250101516E-4,6.505027413E-6,-2.557279766E-2
1.450663511E2,-9.130655648E-3,-9.544483200E-4,-3.857758999E-2
1.453160431E2,8.498589909E-3,3.235556781E-3,-3.963535130E-2
1.455657341E2,9.495535609E-3,-5.978101920E-3,-3.155274510E-2
1.458154258E2,1.968127107E-3,3.319756687E-4,-2.240828454E-2
1.460651168E2,-9.764301963E-4,-2.182765603E-3,-3.180534482E-2
1.463148078E2,-4.231936033E-3,-4.174144529E-3,-2.446708918E-2
1.465644998E2,6.101752259E-3,1.274656467E-3,-2.415777147E-2
1.468141916E2,-4.227112080E-3,9.905000590E-3,-2.281817436E-2
1.470638836E2,2.846031720E-3,-2.231937032E-3,-2.176275194E-2
1.473135746E2,-3.895944972E-3,-3.707591537E-3,-2.042023122E-2
1.475632666E2,7.085317886E-3,1.392916404E-3,-2.790408254E-2
1.478129564E2,1.011933759E-4,-2.161880080E-3,-2.400574386E-2
1.480626484E2,-8.329541422E-5,1.217244118E-3,-3.044703662E-2
1.483123394E2,-7.555036596E-3,-6.223885976E-3,-1.953554749E-2
1.485620314E2,-7.003406617E-3,2.926531434E-4,-3.046048522E-2
1.488117231E2,-4.059301559E-3,-1.112871319E-3,-3.257951617E-2
1.490614151E2,5.156156989E-3,4.437963590E-3,-2.301288664E-2
1.493111071E2,-5.797642227E-3,-8.371020108E-4,-2.647209942E-2
1.495607981E2,1.312119761E-3,-1.000363581E-2,-2.929396570E-2
1.498104936E2,-5.156389964E-3,-1.453398541E-3,-3.229417205E-2
1.500601846E2,1.807584492E-3,-5.770690218E-3,-2.568681836E-2
1.503098766E2,-7.036804268E-3,1.188830305E-3,-2.017757177E-2
1.505595676E2,2.286101435E-3,-7.954643536E-3,-2.272988141E-2
1.508092600E2,1.088482034E-3,-9.839950316E-4,-1.341877520E-2
1.510589510E2,-6.816391647E-4,-3.245058507E-3,-4.169006288E-2
1.513086430E2,1.290781992E-3,-5.461847596E-4,-2.640953422E-2
1.515583340E2,4.742270052E-3,2.242370658E-3,-3.004884124E-2
1.518080214E2,2.109716521E-3,3.565065656E-3,-3.304027677E-2
1.520577134E2,-8.225141214E-3,-6.445860900E-3,-1.850585282E-2
1.523074044E2,1.330469968E-4,4.301284924E-3,-3.032541454E-2
1.525570964E2,2.260213802E-3,-9.933140315E-4,-2.089385569E-2
1.528067881E2,-1.236229297E-4,-2.711956892E-3,-2.807774484E-2
1.530564801E2,1.881592884E-3,3.449857235E-5,-3.242865801E-2
1.533061721E2,3.211400472E-5,-3.622021191E-3,-2.360520959E-2
1.535558631E2,-2.016649861E-4,-1.717546508E-3,-2.989622891E-2
1.538055553E2,-6.305527724E-3,-4.865102693E-3,-4.436282516E-3
1.540552463E2,1.632652245E-3,-4.032532275E-3,-2.687263370E-2
1.543049382E2,-3.494862523E-3,5.460385792E-4,-4.170935869E-2
1.545546302E2,1.843325598E-3,-8.157925643E-3,-3.691522658E-2
1.548043217E2,1.039091335E-3,-3.427235819E-3,-3.078675985E-2
1.550540127E2,-1.721387397E-2,-3.001247887E-3,-4.423126280E-2
1.553037047E2,9.413555819E-3,4.525233284E-3,-2.538568676E-2
1.555533967E2,6.783665512E-3,4.423674457E-3,-2.689309895E-2
1.558030889E2,-7.483385364E-4,-5.693927240E-3,-3.062654614E-2
1.560527809E2,3.946112255E-3,7.123882100E-3,-2.301347136E-2
1.563024729E2,-1.290946444E-3,1.087300714E-2,-1.370879710E-2
1.565521639E2,1.051508445E-2,1.865736879E-3,-2.941675723E-2
1.568018550E2,9.885357600E-4,3.601629026E-3,-3.031547427E-2
1.570515470E2,2.545366064E-5,6.932970509E-4,-2.941968083E-2
1.573012380E2,-1.120512899E-2,1.222853791E-3,-3.782446861E-2
1.575509300E2,-1.441779027E-2,8.423846047E-3,-2.990032196E-2
1.578006214E2,-1.366931926E-2,-2.148796935E-3,-3.198836267E-2
1.580503134E2,3.221450374E-4,-3.579994328E-3,-2.839583337E-2
1.583000044E2,-1.436130982E-3,-2.215747554E-3,-4.098021090E-2
1.585496964E2,-3.686304018E-4,9.957826529E-3,-2.328829050E-2
1.587993886E2,-3.751427382E-3,-6.047044247E-3,-3.224797904E-2
1.590490806E2,4.509308757E-3,1.361341439E-3,-3.870155096E-2
1.592987716E2,-4.848118359E-4,4.269180056E-3,-2.689602256E-2
1.595484636E2,-2.800441710E-3,1.738742664E-3,-3.406529367E-2
1.597981559E2,5.412968528E-3,-2.099515870E-4,-3.165741026E-2
1.600478479E2,-1.103882139E-2,-3.310766593E-3,-3.450441957E-2
1.602975399E2,6.950786244E-4,4.115690645E-3,-2.075176835E-2
1.605472309E2,1.233986341E-2,6.306441352E-3,-2.808943927E-2
1.607969235E2,2.249798449E-3,1.346540675E-3,-3.419744074E-2
1.610466155E2,6.545007750E-3,-3.055681810E-3,-3.137615919E-2
1.612963075E2,-9.874028619E-4,1.141358223E-3,-3.000440240E-2
1.615459995E2,6.900650938E-3,1.830891129E-3,-4.109364688E-2
1.617956901E2,3.161470732E-4,1.902355067E-3,-3.660123110E-2
1.620453821E2,-6.164427102E-4,-3.365858328E-3,-2.685801566E-2
1.622950741E2,-6.936940220E-3,-2.240287587E-3,-2.534943402E-2
1.625447661E2,8.427436603E-4,4.486787841E-3,-3.525227845E-2
1.627944579E2,2.974908007E-4,-5.443392321E-4,-3.031079650E-2
1.630441499E2,3.914254066E-3,9.372575060E-3,-4.290160596E-2
1.632938419E2,-1.715824320E-3,4.613635875E-4,-2.929513514E-2
1.635435329E2,-2.909062877E-3,4.183554891E-3,-3.780985057E-2
1.637932246E2,-2.749379072E-4,-5.880544782E-3,-2.926882267E-2
1.640429166E2,3.848541412E-3,-4.595070966E-3,-2.865077198E-2
1.642926086E2,-1.855020029E-3,3.411064614E-3,-3.359985530E-2
1.645423006E2,1.249833209E-3,2.030975539E-3,-3.135920227E-2
1.647919933E2,9.913131874E-4,-2.672360279E-3,-2.627037048E-2
1.650416853E2,-3.271745564E-3,-6.611227468E-3,-3.494237602E-2
1.652913772E2,3.293535579E-4,-6.983950920E-3,-2.730240405E-2
1.655410692E2,4.298745040E-3,-2.518907413E-3,-3.434420586E-2
1.657907599E2,-2.825904507E-3,3.028035443E-3,-2.941441834E-2
1.660404519E2,-1.569063775E-4,-7.695410885E-3,-2.959392786E-2
1.662901439E2,5.183191225E-3,-5.245226528E-3,-3.046750188E-2
1.665398359E2,3.289305484E-3,-1.752812527E-3,-3.016052306E-2
1.667895280E2,-1.963476744E-4,-7.812775467E-3,-3.060900450E-2
1.670392200E2,8.608316565E-3,-2.461403701E-3,-3.105982482E-2
1.672889120E2,-5.699628275E-3,-6.595293805E-4,-2.880104542E-2
1.675386040E2,-3.498247513E-3,-5.629041418E-4,-3.465352356E-2
1.677882962E2,-1.602438586E-3,6.390677802E-3,-3.973884702E-2
1.680379882E2,7.219438395E-3,2.691729181E-4,-2.683111846E-2
1.682876802E2,-4.405136956E-3,1.677383445E-3,-3.360979557E-2
1.685373722E2,-4.103722125E-3,2.692149449E-3,-2.986816227E-2
1.687870639E2,6.214146707E-3,1.884119064E-3,-2.209896684E-2
1.690367559E2,1.578501547E-3,9.644251317E-5,-2.807248235E-2
1.692864479E2,-2.387180608E-3,3.762317821E-3,-2.655045211E-2
1.695361399E2,3.268666640E-3,-2.771342676E-3,-2.640368700E-2
1.697858319E2,7.187790340E-3,-1.988455318E-3,-2.309825599E-2
1.700355239E2,-4.086413453E-3,2.963295802E-3,-2.970327079E-2
1.702852159E2,5.049518393E-3,-1.082794704E-3,-3.103234291E-2
1.705349079E2,-8.032786092E-3,3.749051951E-3,-3.595102072E-2
1.707845999E2,-1.121998457E-3,3.480281029E-3,-3.269002855E-2
1.710342919E2,-7.561929915E-3,-8.915085252E-3,-2.595403612E-2
1.712839839E2,4.291828880E-3,-4.735367596E-3,-2.732111514E-2
1.715336759E2,-4.413003288E-4,7.991170362E-3,-2.462087095E-2
1.717833678E2,2.023575157E-3,5.409661196E-3,-3.734441221E-2
1.720330597E2,-1.832736656E-3,-9.305880256E-3,-3.718536794E-2
1.722827517E2,-3.890134301E-3,-2.930514850E-3,-3.375246763E-2
1.725324437E2,-5.447499077E-3,9.509710539E-3,-2.117803037E-2
1.727821364E2,-7.218387723E-4,-6.118161008E-3,-2.852271795E-2
1.730318284E2,1.486188630E-3,-2.328744996E-3,-3.750754952E-2
1.732815204E2,-1.106667789E-3,1.830489133E-3,-1.999513865E-2
1.735312124E2,8.892427292E-4,-5.508223325E-3,-2.252172053E-2
1.737809038E2,3.016505465E-3,2.853441238E-4,-3.015876889E-2
1.740305958E2,5.487282984E-3,-4.597501215E-3,-2.762575507E-2
1.742802878E2,1.195196461E-2,1.235169489E-3,-2.416946590E-2
1.745299798E2,-4.829644812E-3,7.107290626E-4,-2.640719533E-2
1.747796720E2,-3.225278473E-3,-6.652377248E-3,-3.193573773E-2
1.750293640E2,3.161799638E-3,-1.041864194E-3,-2.790349782E-2
1.752790560E2,-5.611225683E-4,5.639274046E-4,-2.176099777E-2
1.755287490E2,3.050382771E-3,3.051406033E-3,-2.551666439E-2
1.757784405E2,-1.930403430E-3,7.378108073E-3,-2.519623697E-2
1.760281325E2,-4.289617902E-3,3.248822652E-3,-2.430102825E-2
1.762778245E2,-7.087154277E-3,9.022893291E-3,-2.593649447E-2
1.765275165E2,2.075122017E-3,-1.229760814E-3,-2.923607826E-2
1.767772090E2,-3.494533617E-3,1.140956227E-3,-2.280940354E-2
1.770269010E2,-5.055100657E-5,5.521964282E-4,-2.742753446E-2
1.772765930E2,-4.384954926E-4,2.834364697E-3,-2.653758824E-2
1.775262850E2,-1.213032296E-3,4.241186511E-3,-2.204166412E-2
1.777759764E2,2.788939141E-4,-7.149280943E-3,-3.266254663E-2
1.780256694E2,-1.600794056E-3,-1.496942025E-3,-2.890804946E-2
1.782753614E2,1.310482540E-2,-3.457275890E-3,-2.040327430E-2
1.785250534E2,-5.841505481E-3,-7.411327567E-3,-1.771413982E-2
1.787747462E2,-2.035260452E-3,-2.568754926E-3,-3.435648501E-2
1.790244382E2,1.071811988E-2,4.088044278E-3,-2.149904251E-2
1.792741302E2,-3.396519665E-3,-5.526166968E-3,-3.226376653E-2
1.795238222E2,8.848052407E-3,-4.660413601E-3,-3.182990313E-2
1.797735144E2,-4.413656532E-3,-3.086525872E-3,-2.733047068E-2
1.800232064E2,-1.342529850E-4,6.961585321E-3,-1.881107748E-2
1.802728984E2,2.351919156E-3,-2.298723198E-3,-3.959325135E-2
1.805225904E2,4.661436863E-3,1.288927328E-3,-3.407114089E-2
1.807722828E2,-3.491422716E-3,-6.570406593E-3,-3.302565873E-2
1.810219748E2,-4.921222259E-3,5.329901520E-3,-3.255144954E-2
1.812716678E2,-7.933214405E-3,8.625008538E-4,-3.287480056E-2
1.815213598E2,-3.351158062E-3,-5.662480183E-3,-2.927993238E-2
1.817710520E2,-9.019805230E-3,6.268489268E-3,-3.185153782E-2
1.820207440E2,-4.204645981E-3,1.887170579E-3,-3.588319302E-2
1.822704360E2,4.200721951E-4,5.335821826E-3,-3.124284267E-2
1.825201290E2,5.470207287E-3,-5.458046906E-3,-2.496351779E-2
1.827698202E2,-9.053052133E-3,2.784188278E-3,-2.092133760E-2
1.830195122E2,7.339397678E-4,6.725814622E-3,-2.658787429E-2
1.832692042E2,7.005722662E-3,-8.160045259E-3,-2.177035332E-2
1.835188962E2,8.977348963E-3,-1.068286300E-3,-3.077506542E-2
1.837685894E2,3.690077299E-3,8.737238534E-3,-3.299759209E-2
1.840182814E2,-1.836537346E-3,-5.271137003E-3,-3.074582934E-2
