"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.437907225E1,-1.150577329E-3,2.286023926E-3,-2.771685831E-5
9.462876312E1,-1.624336466E-3,-1.106316224E-3,9.993258864E-4
9.487845313E1,1.624969067E-3,-6.894618273E-4,-2.854766790E-4
9.512814412E1,-5.802237429E-4,-1.578214578E-4,-2.623319160E-4
9.537783412E1,4.181731492E-5,3.279704601E-3,1.625796780E-3
9.562752529E1,2.259330126E-3,-7.745102048E-4,-1.476748497E-3
9.587721529E1,4.436494783E-5,-1.025222242E-3,4.139083903E-4
9.612690629E1,1.052964944E-3,-8.418248035E-4,-3.512634430E-4
9.637659729E1,-1.427548472E-3,1.253672875E-3,3.935692366E-4
9.662628650E1,-1.358208247E-4,2.069157548E-3,2.867402509E-5
9.687597750E1,3.551486880E-4,-2.281628549E-4,-2.886089496E-4
9.712566750E1,2.923063701E-3,-8.283043280E-5,-1.161036431E-3
9.737535850E1,7.745311595E-4,1.046563033E-3,-8.463619743E-4
9.762504862E1,-1.967181452E-4,1.354932785E-3,4.774415866E-4
9.787473963E1,1.652818173E-5,-1.393099315E-3,-4.750906955E-4
9.812443063E1,6.254776381E-4,1.557343639E-4,-4.430066328E-4
9.837412062E1,-1.173043158E-3,1.400643960E-4,-7.115118206E-5
9.862381212E1,1.344441669E-3,-1.884824596E-3,2.455959562E-3
9.887350213E1,2.554347739E-4,-9.923633188E-4,7.412938867E-4
9.912319313E1,-5.062166601E-4,-2.548425924E-3,2.567812102E-3
9.937288412E1,-2.708530519E-3,2.027078532E-3,3.772198688E-4
9.962257417E1,-2.515757456E-3,-2.186610363E-4,-2.416025847E-3
9.987226517E1,4.689954221E-4,-1.506999135E-3,1.101478236E-3
1.001219562E2,-2.326972317E-3,-2.375771292E-3,1.443487126E-4
1.003716462E2,-4.498804919E-4,-3.629098181E-3,6.845500320E-5
1.006213365E2,1.926226541E-4,2.319167368E-3,1.670279307E-3
1.008710265E2,7.585403509E-4,2.130426466E-3,-2.204979304E-3
1.011207175E2,-1.590035856E-3,7.668477483E-4,-2.485490404E-3
1.013704085E2,2.452609362E-3,-1.969815698E-3,9.217932820E-4
1.016200989E2,2.111778827E-3,-7.270271890E-4,2.132679801E-4
1.018697899E2,-1.186289825E-3,8.245613426E-4,-1.082105795E-3
1.021194809E2,1.049038488E-3,4.941597581E-5,-2.892862540E-4
1.023691719E2,-5.099857226E-4,-8.131880313E-4,1.624197932E-3
1.026188624E2,-6.030029617E-4,-1.002058387E-3,3.232730087E-4
1.028685534E2,-1.272778027E-4,-8.713956922E-4,-4.490516149E-4
1.031182444E2,5.816067569E-4,1.484989654E-3,3.615859896E-4
1.033679344E2,3.333791625E-3,-2.191384789E-3,-6.612550933E-4
1.036176254E2,1.048807520E-3,-1.529144123E-3,-1.425437862E-3
1.038673164E2,-4.852656275E-4,2.287028823E-3,-3.927084617E-5
1.041170074E2,-3.778300248E-3,5.675153807E-5,5.227657966E-4
1.043666974E2,-8.194041438E-4,-2.602328081E-3,9.983943310E-4
1.046163883E2,5.773874000E-4,-3.007678315E-4,-2.398995450E-3
1.048660793E2,-2.895409241E-3,1.254852861E-3,1.260455698E-3
1.051157702E2,1.148572424E-3,3.542657942E-5,-1.153836376E-3
1.053654602E2,-1.571334898E-3,-1.971795224E-3,-2.096303273E-3
1.056151505E2,-4.467940889E-4,8.329097182E-5,-9.156279266E-4
1.058648415E2,1.327817095E-3,4.715584219E-4,-5.333696026E-4
1.061145325E2,-6.762733683E-4,8.173733950E-4,2.519253641E-3
1.063642225E2,4.439149052E-6,1.555457711E-3,2.862503752E-4
1.066139140E2,8.234228007E-4,-5.445219576E-4,1.224383013E-3
1.068636050E2,-2.019347623E-3,1.139745116E-3,6.601484492E-4
1.071132960E2,8.197021671E-4,3.491761163E-5,1.043933909E-3
1.073629870E2,1.693546306E-3,9.075822309E-4,8.107209578E-5
1.076126779E2,4.857876338E-4,-2.144696191E-5,2.054646146E-3
1.078623689E2,2.926780144E-3,-7.816082798E-4,-1.134695485E-3
1.081120599E2,2.132221591E-3,1.747128554E-4,-1.472068252E-3
1.083617509E2,5.956636742E-4,-4.730154760E-4,6.930110976E-5
1.086114404E2,1.244481420E-3,-6.839875132E-4,-1.726998016E-4
1.088611304E2,-1.166884322E-3,-2.851048484E-4,-2.384717809E-3
1.091108214E2,1.091561280E-4,5.365884863E-4,-3.105939832E-4
1.093605124E2,5.323546939E-4,-6.409822963E-4,6.774144713E-4
1.096102040E2,5.337572657E-4,3.622253425E-4,2.743802033E-4
1.098598950E2,3.607477993E-5,-6.985445507E-4,1.220752951E-3
1.101095860E2,9.686774574E-4,-3.621773794E-4,-2.149446635E-3
1.103592770E2,9.848736227E-4,1.524902880E-3,-1.422683359E-3
1.106089675E2,1.618654002E-3,-1.429453027E-3,-1.484429464E-3
1.108586585E2,-3.332807682E-4,1.585766207E-3,-1.356057706E-3
1.111083495E2,-7.998421788E-4,-6.437255070E-4,3.056299640E-3
1.113580405E2,-9.802868590E-4,-5.149315111E-4,1.903548837E-4
1.116077311E2,-1.771468669E-3,2.486838028E-3,1.034394372E-4
1.118574221E2,-2.147652674E-3,-2.208949067E-3,-7.174329367E-4
1.121071131E2,1.237618038E-3,6.056772545E-4,-8.943143766E-4
1.123568041E2,7.678829134E-4,2.117822878E-4,-8.493636269E-4
1.126064954E2,-9.776358493E-4,6.532785483E-4,1.296455506E-3
1.128561864E2,-9.319335222E-4,5.584587343E-4,-2.375579672E-3
1.131058774E2,3.543900792E-3,-6.262515672E-4,7.230388001E-4
1.133555684E2,-1.828597393E-3,-9.647523984E-4,4.605504218E-4
1.136052588E2,8.862824179E-4,3.732047044E-4,6.867274642E-4
1.138549487E2,-3.076639026E-3,-9.630522691E-4,2.810748527E-3
1.141046397E2,6.543858908E-4,-3.519342281E-4,-4.330219235E-4
1.143543307E2,1.990487799E-4,-8.371388540E-4,-8.942545392E-4
1.146040221E2,-8.828793652E-4,7.284586318E-4,-2.529537305E-3
1.148537131E2,-6.315372884E-4,3.292313777E-4,-1.267127227E-4
1.151034041E2,-7.730210200E-4,8.661071770E-4,-1.411400735E-4
1.153530951E2,-6.997669116E-4,-3.212159034E-3,-1.831257599E-3
1.156027854E2,2.108067274E-4,-2.369786147E-3,1.635998487E-4
1.158524764E2,-2.902215347E-4,7.003499195E-5,1.136319479E-3
1.161021674E2,3.226688132E-4,-1.751661301E-3,6.499178708E-4
1.163518584E2,-1.097991131E-3,-1.000055578E-3,1.524845604E-3
1.166015496E2,-1.909849700E-3,1.071658917E-4,-1.697778585E-3
1.168512406E2,1.035515219E-3,-1.006040722E-3,-1.107511111E-3
1.171009316E2,-1.711328514E-4,4.363819025E-4,2.412020694E-4
1.173506226E2,1.096677035E-3,1.702789217E-3,1.195208868E-3
1.176003142E2,-7.890304551E-4,1.011681277E-3,-1.476996229E-3
1.178500052E2,-2.333511133E-3,8.868305013E-4,1.267946791E-4
1.180996962E2,-5.498509854E-4,6.408840418E-4,-1.032054424E-4
1.183493872E2,-4.628500901E-4,6.443304010E-4,-6.890902296E-4
1.185990774E2,2.775270492E-3,1.233988442E-3,1.202218002E-3
1.188487684E2,-2.274233848E-4,7.752762176E-4,-2.387559507E-4
1.190984604E2,-1.530457754E-3,3.346860874E-3,1.257288735E-3
1.193481514E2,2.312622964E-4,-5.503096618E-4,1.265115105E-3
1.195978430E2,5.813203752E-4,1.080715097E-3,1.283420715E-3
1.198475340E2,-2.018039115E-3,-1.110136975E-3,1.477554208E-3
1.200972250E2,-3.847717308E-4,2.418942750E-4,-2.523608971E-3
1.203469160E2,-5.918736570E-4,6.983061321E-4,5.682127085E-4
1.205966106E2,-6.167017855E-4,-4.872125573E-4,-3.655676264E-4
1.208463016E2,4.491116852E-4,1.337470952E-3,2.127280226E-3
1.210959926E2,-1.391040627E-3,8.634282276E-4,5.645398051E-5
1.213456836E2,4.743468016E-4,-1.962715760E-4,3.601505887E-4
1.215953710E2,-4.065055400E-4,-2.213618718E-4,2.499071416E-4
1.218450620E2,3.943406045E-5,1.356292050E-3,-4.844397772E-4
1.220947530E2,-4.731174558E-4,-8.058957756E-4,-1.575122587E-4
1.223444450E2,1.099891961E-3,-8.194367401E-4,2.773211105E-3
1.225941367E2,-7.758033462E-4,6.572138518E-4,1.797906589E-4
1.228438277E2,2.080214210E-3,2.390754875E-3,-1.114972634E-3
1.230935187E2,3.014034592E-4,-4.935460165E-4,1.538821496E-3
1.233432098E2,1.027549151E-3,4.339013249E-4,-8.476763032E-4
1.235928995E2,1.734916819E-3,-1.160148531E-3,-4.724974278E-4
1.238425905E2,-1.067643519E-3,8.109412156E-4,-1.830207766E-3
1.240922815E2,-3.248135094E-3,-1.162067987E-3,3.355043009E-4
1.243419735E2,-1.936472021E-3,1.899171621E-4,2.886310685E-4
1.245916650E2,2.149373526E-3,5.790474825E-4,2.432186622E-3
1.248413560E2,-2.073131502E-3,1.050861087E-3,-1.407758682E-3
1.250910470E2,5.316967145E-4,-1.379884314E-3,4.012028221E-4
1.253407380E2,-7.017799653E-4,-1.530063804E-3,-4.337893333E-4
1.255904294E2,1.742065884E-3,-2.179591917E-3,-1.416502288E-3
1.258401214E2,-1.063087489E-3,-1.008571126E-4,-5.316175520E-4
1.260898124E2,-9.861895815E-4,3.510294482E-5,-1.359413494E-3
1.263395034E2,-3.719804808E-4,-8.525080048E-4,7.262099534E-4
1.265891938E2,2.500831848E-3,2.938671969E-4,1.366849290E-3
1.268388848E2,1.193131320E-4,-8.441149257E-4,2.211226616E-3
1.270885758E2,2.202983946E-3,-1.114414539E-3,-4.032277502E-4
1.273382678E2,4.663090222E-4,-6.821104325E-4,1.453627832E-3
1.275879596E2,2.886177972E-4,5.316310562E-4,2.823262475E-4
1.278376506E2,1.210658811E-4,-1.924953889E-3,-9.382134303E-4
1.280873416E2,-1.184996217E-4,1.310084946E-3,-1.453778706E-3
1.283370326E2,-4.250939935E-3,6.346479058E-4,8.104473818E-4
1.285867238E2,-8.017621003E-4,-1.546428073E-3,-1.589451800E-3
1.288364148E2,2.963943407E-4,-6.476836279E-5,-1.878807438E-3
1.290861058E2,-3.542690538E-4,7.031401619E-4,1.095129875E-3
1.293357968E2,2.190718660E-3,2.883155830E-4,-1.045758836E-5
1.295854878E2,3.914101981E-4,-2.080779523E-3,-8.632475510E-5
1.298351797E2,1.233959105E-3,3.213248681E-3,-4.100261722E-4
1.300848707E2,3.814230207E-3,-1.678862609E-4,-1.128526637E-3
1.303345617E2,-1.207845751E-3,-7.514217868E-4,6.016341504E-4
1.305842529E2,8.875504136E-7,5.033104680E-4,1.686124597E-4
1.308339449E2,5.490146577E-7,1.735333819E-3,-3.222000320E-3
1.310836359E2,5.205320194E-4,-8.681812324E-4,-1.671599457E-3
1.313333269E2,-3.707120195E-4,1.095340122E-3,5.381566007E-4
1.315830180E2,4.499489442E-4,1.339508686E-3,3.564914921E-3
1.318327100E2,3.312652465E-3,-2.458347008E-4,-8.668017108E-4
1.320824010E2,2.959999256E-4,1.021637581E-3,-1.247893553E-3
1.323320920E2,-9.577884339E-4,3.528082278E-3,-4.444713704E-5
1.325817830E2,9.498125874E-4,-1.187128946E-4,-8.943199646E-4
1.328314750E2,-5.688886158E-4,-1.185485162E-3,-2.323894762E-3
1.330811660E2,2.340478823E-4,-9.265821427E-5,-1.357842819E-3
1.333308570E2,-1.688731834E-3,-1.385777723E-3,-3.816785756E-4
1.335805519E2,-1.761448570E-3,1.798967831E-3,-4.058417398E-4
1.338302439E2,6.889174692E-4,6.216904148E-5,5.940161645E-4
1.340799349E2,-1.234382391E-3,4.658009857E-5,-2.585447859E-3
1.343296259E2,-1.577658113E-3,-9.765145369E-4,7.772275712E-4
1.345793140E2,-2.374476753E-4,-2.293884754E-4,1.814971445E-3
1.348290050E2,2.350965515E-4,-1.144179609E-3,7.424021605E-4
1.350786960E2,-4.862039350E-4,-5.002487451E-4,-1.480272040E-4
1.353283870E2,-8.641453460E-4,-9.132786654E-4,1.169345109E-3
1.355780792E2,-2.442728728E-4,2.221493050E-4,-8.838782087E-4
1.358277702E2,-3.845467698E-3,1.310287509E-3,-2.480176743E-3
1.360774612E2,-3.122156486E-4,-1.531765331E-3,2.636117395E-3
1.363271532E2,-7.846658118E-4,-2.059963532E-3,3.366293386E-4
1.365768442E2,2.219188260E-3,-2.828077413E-4,-1.913288841E-3
1.368265352E2,2.397906734E-3,3.216378391E-4,-8.489938919E-4
1.370762272E2,2.226128476E-3,-7.841386832E-4,9.225127287E-4
1.373259183E2,-1.812549774E-3,-6.039529108E-4,3.554502036E-4
1.375756128E2,2.069170587E-4,-1.044562086E-4,-9.471713565E-5
1.378253048E2,2.029021736E-3,8.406862617E-4,2.319787396E-3
1.380749957E2,-9.060879238E-4,5.178698339E-4,-9.854563978E-4
1.383246867E2,7.953182794E-4,2.053081989E-4,3.803325817E-4
1.385743759E2,-9.397878312E-4,-1.381430775E-4,1.610094914E-3
1.388240669E2,-1.743994653E-5,1.612614840E-3,-1.211355557E-3
1.390737579E2,9.639598429E-4,-9.415671229E-4,-2.165714744E-3
1.393234499E2,3.941762261E-4,-9.561004117E-5,-1.742822700E-3
1.395731394E2,1.654332038E-3,-1.763596199E-3,4.028226249E-5
1.398228304E2,1.003363170E-3,1.584430225E-3,1.161812805E-3
1.400725224E2,-2.851922531E-3,-1.845480409E-3,1.660571434E-4
1.403222134E2,-3.624535166E-4,-1.201456413E-3,-1.640401315E-3
1.405719057E2,1.614191569E-3,-7.451754063E-4,-2.028837800E-3
1.408215967E2,1.732251374E-3,-9.144353680E-4,1.179748215E-4
1.410712878E2,-3.490187228E-4,-1.720719505E-3,-2.520647366E-3
1.413209798E2,-2.700379118E-4,-1.031797845E-3,-2.764876466E-3
1.415706706E2,-9.206389077E-4,-1.022298820E-4,-3.370482009E-4
1.418203626E2,-2.841801383E-3,-1.215795055E-3,1.682359725E-4
1.420700536E2,-2.508046571E-3,-2.525939140E-3,-2.367577981E-4
1.423197446E2,1.040696166E-3,-4.472895525E-4,-2.134482842E-3
1.425694372E2,-7.740519941E-4,-2.862699330E-4,1.245747088E-3
1.428191282E2,1.963292947E-3,1.048665494E-3,1.664948883E-3
1.430688202E2,1.493522897E-3,4.706461914E-4,-2.329877578E-3
1.433185112E2,-4.725065082E-4,-3.333706409E-4,5.405989941E-4
1.435682052E2,-7.067536935E-4,1.149852760E-4,1.259736251E-3
1.438178972E2,4.919874482E-4,-3.428892232E-4,3.118591849E-4
1.440675883E2,-3.081420437E-5,-1.481297892E-3,-1.977446955E-4
1.443172803E2,7.539070211E-4,-2.350587398E-3,1.657879911E-3
1.445669681E2,2.768503036E-3,7.691900246E-4,-1.985763665E-3
1.448166601E2,4.040128551E-4,-2.886489965E-4,4.080217332E-5
1.450663511E2,2.530307509E-3,-1.280345023E-4,-4.399698228E-4
1.453160431E2,-7.582521066E-4,-1.399735920E-4,1.593092456E-3
1.455657341E2,-1.603749581E-3,4.892651923E-4,-4.165105056E-4
1.458154258E2,-2.779997885E-6,-1.979696564E-3,1.358184963E-3
1.460651168E2,2.821120434E-4,-8.592661470E-5,-1.267839689E-3
1.463148078E2,-3.486638889E-5,-2.505909652E-4,1.136024715E-3
1.465644998E2,1.438605366E-3,-1.162062399E-3,-1.224925043E-3
1.468141916E2,-4.960363731E-5,-2.822414972E-4,1.662194496E-3
1.470638836E2,1.070937142E-3,5.201315507E-4,-2.025128808E-3
1.473135746E2,1.390835503E-3,9.082537144E-5,-3.445292823E-3
1.475632666E2,-1.312624197E-3,2.567598131E-3,-1.128281583E-3
1.478129564E2,-3.470922820E-4,-5.220901221E-4,1.625297591E-4
1.480626484E2,2.598796971E-3,4.440788180E-4,1.889777603E-3
1.483123394E2,-2.969852183E-3,1.146346796E-3,1.700666966E-3
1.485620314E2,2.486295998E-4,7.693804801E-4,-1.243420411E-4
1.488117231E2,2.031082055E-3,1.835119911E-4,1.416280633E-3
1.490614151E2,-9.207432158E-4,3.229905851E-4,1.025447622E-3
1.493111071E2,2.829553559E-3,-5.609067157E-4,1.440120628E-3
1.495607981E2,-2.499132883E-3,-9.812731296E-4,-2.193483058E-3
1.498104936E2,-3.033857793E-4,4.048738629E-4,4.313588142E-4
1.500601846E2,1.077256165E-4,-1.936538145E-3,-1.054944238E-3
1.503098766E2,-3.966633230E-4,-1.956243068E-6,4.474329762E-4
1.505595676E2,-9.458051063E-4,-2.146800980E-4,5.219578743E-4
1.508092600E2,-1.550779212E-3,7.997080684E-5,-5.244200584E-4
1.510589510E2,-2.026016824E-3,-6.211251020E-4,7.287436165E-5
1.513086430E2,1.611513551E-3,1.573956572E-3,-1.784688793E-4
1.515583340E2,-1.296326984E-3,-2.274965402E-3,7.360805757E-4
1.518080214E2,1.553572947E-3,2.529751975E-3,-2.311151009E-3
1.520577134E2,3.091969993E-3,-2.273741644E-3,1.183295622E-3
1.523074044E2,2.087685047E-3,-1.146984287E-3,1.929054037E-3
1.525570964E2,3.956304863E-5,7.682079449E-4,-1.042957650E-3
1.528067881E2,2.260057023E-3,-3.111464903E-4,-9.550368413E-4
1.530564801E2,4.251189530E-4,2.788939048E-3,1.131133176E-3
1.533061721E2,-1.389952376E-3,-7.827747613E-4,1.063255128E-3
1.535558631E2,-6.602280773E-4,-2.152590081E-3,-1.166714821E-3
1.538055553E2,-1.844190061E-3,1.484132372E-4,1.134078251E-3
1.540552463E2,1.697242260E-4,1.743110828E-3,1.633342355E-3
1.543049382E2,-2.098082099E-3,3.245994449E-4,-2.736691386E-5
1.545546302E2,-6.117299199E-5,2.073538490E-4,1.259077573E-3
1.548043217E2,1.851650886E-4,4.100007936E-5,1.575839706E-3
1.550540127E2,-1.004066784E-3,1.647773199E-3,-4.835426807E-4
1.553037047E2,7.249885239E-4,-9.545465000E-4,6.315750070E-4
1.555533967E2,-2.262190450E-3,-2.308372408E-3,1.986977877E-3
1.558030889E2,1.486818306E-3,2.543890383E-3,-5.160630681E-4
1.560527809E2,-1.868210267E-3,1.569400541E-3,-5.140327848E-4
1.563024729E2,-2.485274803E-3,2.824731637E-3,-1.125894487E-4
1.565521639E2,1.675304025E-3,-1.165834256E-4,-1.590047963E-3
1.568018550E2,1.011293847E-3,1.629830338E-3,-1.162509900E-3
1.570515470E2,8.509918116E-4,-7.221195847E-5,-2.611661796E-3
1.573012380E2,-2.731289249E-3,-2.483813092E-3,-1.038920134E-3
1.575509300E2,-1.218305901E-3,2.083545551E-4,7.943622768E-4
1.578006214E2,-2.931637224E-3,-1.630140468E-3,-8.180234581E-4
1.580503134E2,5.307542160E-4,1.999356318E-3,6.297021173E-5
1.583000044E2,-6.682481617E-4,-1.830467954E-5,-9.493555408E-4
1.585496964E2,2.157539828E-3,-3.811814822E-4,-2.197506838E-3
1.587993886E2,7.159817033E-4,-7.606884465E-4,-4.580442794E-3
1.590490806E2,1.650371356E-3,1.557776704E-3,-2.072299831E-4
1.592987716E2,6.862673908E-4,-4.208940081E-4,-6.496484857E-4
1.595484636E2,2.230326645E-4,-1.127454918E-3,-1.126321033E-3
1.597981559E2,3.070306964E-3,3.182902001E-4,-1.614870154E-3
1.600478479E2,1.809387468E-3,1.984340139E-3,-1.275820192E-3
1.602975399E2,1.179576851E-3,4.710536450E-4,8.623537142E-4
1.605472309E2,-1.616828144E-3,-2.008059062E-3,-2.770989668E-4
1.607969235E2,-6.589433178E-5,1.353230327E-3,5.265153013E-4
1.610466155E2,-8.604298346E-4,2.835276537E-4,8.821364027E-4
1.612963075E2,-9.574950673E-4,-6.013968959E-5,7.115374319E-4
1.615459995E2,-2.981171478E-3,2.973689698E-4,-1.595530892E-3
1.617956901E2,-3.121034708E-3,1.491756644E-3,1.339040231E-3
1.620453821E2,-1.782227308E-3,-1.825470012E-3,-4.662098363E-4
1.622950741E2,2.025710884E-3,-4.937513731E-4,2.062169835E-3
1.625447661E2,-5.290214904E-4,-5.363035016E-4,9.189944249E-4
1.627944579E2,1.913250191E-3,-1.647951081E-3,-1.053902786E-3
1.630441499E2,1.430469565E-4,-1.944533084E-3,1.375035848E-3
1.632938419E2,2.765168436E-3,2.249122597E-3,1.915558241E-3
1.635435329E2,2.869212069E-3,4.509030841E-4,-9.425424505E-4
1.637932246E2,4.502844531E-3,2.790845465E-3,1.583469566E-4
1.640429166E2,-9.505501948E-4,7.585044950E-4,1.339253038E-3
1.642926086E2,-3.232786432E-3,1.063081436E-4,2.315978054E-4
1.645423006E2,9.554997087E-5,2.401587553E-3,8.473638445E-4
1.647919933E2,-4.898691550E-4,-3.317254595E-4,-1.668267767E-3
1.650416853E2,-5.919476971E-4,8.869110607E-4,8.739295881E-4
1.652913772E2,9.987358935E-4,-1.398739405E-3,2.476491965E-3
1.655410692E2,2.654100535E-3,-8.741673082E-5,6.276385393E-4
1.657907599E2,-1.189935487E-3,-3.738282248E-4,-1.026356826E-3
1.660404519E2,-2.499988303E-3,-2.880720422E-5,-9.013921954E-5
1.662901439E2,1.039947150E-3,1.042076387E-3,-1.574422931E-3
1.665398359E2,-6.740805693E-4,2.330872230E-4,-8.146124892E-4
1.667895280E2,-1.535816118E-4,9.977673180E-4,-2.879521344E-4
1.670392200E2,1.519795274E-3,-8.717058226E-4,-2.369366819E-3
1.672889120E2,2.964059822E-4,2.519371919E-4,-1.590709318E-3
1.675386040E2,-3.044697456E-3,5.975938402E-4,1.011234475E-3
1.677882962E2,-1.249730121E-3,5.767401308E-5,8.437901270E-4
1.680379882E2,2.590380609E-4,1.089987345E-3,-2.430255990E-4
1.682876802E2,4.908097908E-4,9.203786030E-4,-5.607679486E-5
1.685373722E2,-2.297689207E-4,2.246528864E-3,9.817956015E-5
1.687870639E2,2.840065397E-3,4.387623630E-4,-9.094828274E-4
1.690367559E2,7.703183219E-4,-4.552495666E-4,-1.569034066E-4
1.692864479E2,5.611227825E-4,-1.640586648E-3,-5.097568501E-4
1.695361399E2,8.270563558E-5,-1.935707405E-4,2.333952347E-3
1.697858319E2,-9.456584230E-4,-1.859690528E-3,-1.191559713E-4
1.700355239E2,-1.197570935E-3,-2.240238711E-3,2.476702910E-3
1.702852159E2,-1.821290236E-3,8.943988942E-4,1.009869622E-3
1.705349079E2,9.540785104E-4,-1.192851923E-4,-2.641268075E-3
1.707845999E2,-8.225142956E-4,-5.275877193E-4,-7.068782579E-4
1.710342919E2,8.880821988E-4,2.496176399E-3,-9.935079142E-4
1.712839839E2,3.241842613E-3,6.309617311E-5,-7.229123730E-4
1.715336759E2,8.780453354E-4,-1.224396285E-3,-2.511580708E-3
1.717833678E2,8.569275960E-4,-3.509270027E-5,-1.482600113E-3
1.720330597E2,-2.622489352E-3,8.174981922E-4,-1.406637835E-3
1.722827517E2,-8.465303108E-5,6.818231195E-4,1.234239433E-3
1.725324437E2,-2.150679938E-3,-1.300848555E-3,-3.346400335E-4
1.727821364E2,-4.786676727E-4,7.085022517E-4,6.212121807E-4
1.730318284E2,1.311708707E-3,-8.181519806E-4,1.144467387E-4
1.732815204E2,-1.310163643E-3,5.966336466E-4,-4.542123061E-4
1.735312124E2,1.542760991E-3,2.111251000E-3,-1.920834999E-3
1.737809038E2,2.611038275E-3,-1.890502404E-3,-1.691849087E-3
1.740305958E2,-3.273831680E-3,5.613113753E-4,-1.272364985E-3
1.742802878E2,1.348564401E-4,-1.090670936E-3,-6.118088495E-4
1.745299798E2,-8.226502687E-4,1.600405201E-3,8.890826721E-4
1.747796720E2,9.572412819E-4,6.170850247E-5,1.293036621E-4
1.750293640E2,5.423170514E-4,1.101801172E-3,-3.034906695E-3
1.752790560E2,1.637386857E-3,-1.833178103E-4,-1.740238513E-3
1.755287490E2,9.123994969E-4,-2.374066971E-4,1.147408970E-3
1.757784405E2,2.987020183E-3,1.512096263E-3,-1.132094767E-4
1.760281325E2,1.215229277E-3,-1.889216248E-3,-2.095825039E-4
1.762778245E2,-1.696270425E-3,-1.456127502E-3,6.476396229E-4
1.765275165E2,3.271717578E-4,1.108041033E-5,9.893928654E-5
1.767772090E2,-7.040924393E-4,-1.856312621E-3,1.138777006E-4
1.770269010E2,-7.822536863E-4,1.547751017E-3,-6.874215323E-4
1.772765930E2,-2.746999264E-3,1.331037376E-3,-3.493867116E-3
1.775262850E2,-1.554138958E-3,1.444182824E-3,-5.286270753E-4
1.777759764E2,-1.322394703E-3,-4.185801372E-4,-2.198698930E-3
1.780256694E2,1.431494020E-4,1.582928933E-3,-9.004410822E-4
1.782753614E2,2.525188029E-5,1.512534451E-3,-1.432734309E-3
1.785250534E2,4.453496542E-3,-4.542013630E-5,-2.457718831E-3
1.787747462E2,3.608381376E-4,-8.070543408E-4,-7.950642612E-4
1.790244382E2,-1.654648222E-4,2.813623287E-4,3.018374555E-4
1.792741302E2,-1.851605251E-3,2.434012946E-3,-1.220710110E-4
1.795238222E2,-6.168717518E-4,-4.828041419E-4,1.231534872E-3
1.797735144E2,2.690115711E-3,-8.854269981E-5,-4.096655175E-6
1.800232064E2,-1.307746861E-3,-3.944179043E-4,2.537880791E-3
1.802728984E2,-1.399843022E-4,-1.290751155E-3,1.218346879E-3
1.805225904E2,-5.636475980E-4,3.047883511E-4,5.673069973E-4
1.807722828E2,-2.671055496E-3,-1.786480192E-3,1.512429677E-3
1.810219748E2,9.096688591E-4,-3.439732827E-4,-2.545044757E-3
1.812716678E2,-2.619255800E-3,6.546638906E-5,-8.340249769E-5
1.815213598E2,-1.104637049E-3,-1.977906097E-3,-2.609814983E-4
1.817710520E2,-8.495068178E-4,-6.608464755E-4,4.658428952E-4
1.820207440E2,7.113367319E-4,1.267722808E-3,-2.353745280E-3
1.822704360E2,-3.304648679E-3,6.605945528E-4,5.906242877E-4
1.825201290E2,-1.219651662E-3,4.649162292E-5,2.942730207E-4
1.827698202E2,-1.783322543E-3,2.269526012E-4,-3.529989161E-3
1.830195122E2,1.719686436E-3,-5.623749457E-4,-4.174248315E-4
1.832692042E2,-8.587818593E-4,1.652813517E-3,1.423171489E-3
1.835188962E2,2.558872337E-3,-8.221180178E-4,6.805122830E-4
1.837685894E2,-9.569600224E-4,-1.366815530E-3,-7.427986711E-4
1.840182814E2,-4.296638072E-4,-7.069669664E-6,1.491601579E-3
1.842679734E2,-2.817818895E-4,-1.633282751E-3,-1.066459343E-3
1.845176654E2,-4.118913785E-4,-1.669239253E-3,-2.602702007E-4
1.847673594E2,1.655409113E-3,-5.920180120E-4,-6.904173642E-5
1.850170514E2,1.249670517E-3,-5.934778601E-4,8.506015874E-4
1.852667434E2,1.908675302E-3,2.690822352E-3,-5.495785736E-4
1.855164354E2,5.144141614E-4,-6.831679493E-4,-2.369771013E-3
1.857661278E2,-1.324512996E-4,2.697790042E-4,-4.036112223E-4
