Time;x;y;z
2.264660250E2;3.143003464E1;-7.517051697E1;-2.106820679E1
2.267157175E2;3.161807632E1;-7.526577759E1;-2.079089355E1
2.269654105E2;3.176017380E1;-7.531713867E1;-2.107754517E1
2.272151035E2;3.165829468E1;-7.528546143E1;-2.058978271E1
2.274647965E2;3.121765900E1;-7.525637817E1;-2.074414062E1
2.277144895E2;3.128783035E1;-7.495529175E1;-2.121853638E1
2.279641825E2;3.170509338E1;-7.525077820E1;-2.060354614E1
2.282138755E2;3.143262482E1;-7.500215149E1;-2.121264648E1
2.284635685E2;3.212306213E1;-7.513185883E1;-2.077099609E1
2.287132622E2;3.161006546E1;-7.506492615E1;-2.086819458E1
2.289629552E2;3.124676895E1;-7.545143127E1;-2.105737305E1
2.292126482E2;3.102302933E1;-7.520954895E1;-2.099438477E1
2.294623412E2;3.169614792E1;-7.551739502E1;-2.069998169E1
2.297120344E2;3.109570312E1;-7.536338043E1;-2.073956299E1
2.299617284E2;3.103119278E1;-7.547396088E1;-2.087329102E1
2.302114214E2;3.140940475E1;-7.511561584E1;-2.044699097E1
2.304611144E2;3.143783188E1;-7.519477844E1;-2.067956543E1
2.307108064E2;3.143836212E1;-7.534399414E1;-2.127453613E1
2.309604994E2;3.141073608E1;-7.541450500E1;-2.067239380E1
2.312101924E2;3.159363174E1;-7.519679260E1;-2.104132080E1
2.314598854E2;3.163594055E1;-7.537567902E1;-2.169995117E1
2.317095787E2;3.158134460E1;-7.525497437E1;-2.071563721E1
2.319592717E2;3.161985397E1;-7.536727142E1;-2.097698975E1
2.322089647E2;3.151909637E1;-7.539665222E1;-2.100683594E1
2.324586587E2;3.149793243E1;-7.532249451E1;-2.095245361E1
2.327083520E2;3.132103348E1;-7.550683594E1;-2.059457397E1
2.329580450E2;3.138199234E1;-7.552381897E1;-2.090948486E1
2.332077380E2;3.126226044E1;-7.539877319E1;-2.051773071E1
2.334574310E2;3.170541382E1;-7.554107666E1;-2.115679932E1
2.337071235E2;3.124633026E1;-7.520855713E1;-2.110076904E1
2.339568165E2;3.137594986E1;-7.547404480E1;-2.078457642E1
2.342065105E2;3.156030273E1;-7.526995087E1;-2.062655640E1
2.344562035E2;3.134480286E1;-7.545660400E1;-2.085781860E1
2.347058964E2;3.134452438E1;-7.539859009E1;-2.127322388E1
2.349555894E2;3.119738770E1;-7.530551147E1;-2.142172241E1
2.352052824E2;3.136109924E1;-7.529246521E1;-2.181439209E1
2.354549754E2;3.148424530E1;-7.540963745E1;-2.121896362E1
2.357046700E2;3.123649597E1;-7.510844421E1;-2.134356689E1
2.359543630E2;3.122304153E1;-7.522327423E1;-2.056378174E1
2.362040560E2;3.140215683E1;-7.519284058E1;-2.110940552E1
2.364537490E2;3.124494171E1;-7.505369568E1;-2.128616333E1
2.367034421E2;3.148297882E1;-7.513163757E1;-2.122448730E1
2.369531361E2;3.142357635E1;-7.531130981E1;-2.030114746E1
2.372028291E2;3.109909439E1;-7.518815613E1;-2.034490967E1
2.374525221E2;3.110782242E1;-7.558068848E1;-2.095843506E1
2.377022154E2;3.126568604E1;-7.545799255E1;-2.053793335E1
2.379519084E2;3.122903061E1;-7.538586426E1;-2.094668579E1
2.382016024E2;3.106520081E1;-7.509933472E1;-2.143661499E1
2.384512954E2;3.160657883E1;-7.543711853E1;-2.106307983E1
2.387009882E2;3.127019501E1;-7.524906921E1;-2.059112549E1
2.389506812E2;3.151342392E1;-7.492198944E1;-2.071603394E1
2.392003752E2;3.150178146E1;-7.523166656E1;-2.061505127E1
2.394500682E2;3.146053696E1;-7.510056305E1;-2.096655273E1
2.396997605E2;3.137215042E1;-7.535443878E1;-2.148507690E1
2.399494535E2;3.153061676E1;-7.519375610E1;-2.055789185E1
2.401991475E2;3.135074234E1;-7.501983643E1;-2.074102783E1
2.404488405E2;3.157430267E1;-7.522709656E1;-2.102926636E1
2.406985334E2;3.126060486E1;-7.513588715E1;-2.028414917E1
2.409482264E2;3.139322662E1;-7.506018066E1;-2.052670288E1
2.411979204E2;3.165004730E1;-7.517259979E1;-2.118154907E1
2.414476134E2;3.116670227E1;-7.519686890E1;-2.124627686E1
2.416973072E2;3.164816284E1;-7.514582825E1;-2.113629150E1
2.419470002E2;3.179016113E1;-7.515774536E1;-2.121322632E1
2.421966942E2;3.168485260E1;-7.491843414E1;-2.094784546E1
2.424463872E2;3.129469681E1;-7.521379089E1;-2.085922241E1
2.426960802E2;3.150110245E1;-7.531237793E1;-2.070547485E1
2.429457742E2;3.132562256E1;-7.526526642E1;-2.093505859E1
2.431954672E2;3.158720398E1;-7.513722229E1;-2.143496704E1
2.434451602E2;3.132607651E1;-7.519696045E1;-2.102938843E1
2.436948537E2;3.135996246E1;-7.561039734E1;-2.072113037E1
2.439445467E2;3.166474533E1;-7.547779846E1;-2.112344360E1
2.441942398E2;3.171688461E1;-7.531687927E1;-2.071954346E1
2.444439328E2;3.171087265E1;-7.561724091E1;-2.040997314E1
2.446936271E2;3.132335281E1;-7.528121948E1;-2.065213013E1
2.449433201E2;3.141901016E1;-7.523529053E1;-2.034030151E1
2.451930131E2;3.141480255E1;-7.547042847E1;-2.104882812E1
2.454427071E2;3.126076508E1;-7.548432922E1;-2.124832153E1
2.456924007E2;3.127183914E1;-7.534426880E1;-2.153253174E1
2.459420937E2;3.176109695E1;-7.550650024E1;-2.097821045E1
2.461917877E2;3.154465485E1;-7.534193420E1;-2.143338013E1
2.464414807E2;3.107651901E1;-7.530551147E1;-2.123287964E1
2.466911737E2;3.156967163E1;-7.531004333E1;-2.105938721E1
2.469408667E2;3.147402954E1;-7.549652863E1;-2.066189575E1
2.471905597E2;3.141882706E1;-7.505101013E1;-2.048049927E1
2.474402537E2;3.128367233E1;-7.536361694E1;-2.037188721E1
2.476899474E2;3.175454330E1;-7.543014526E1;-2.038473511E1
2.479396404E2;3.181578064E1;-7.544149780E1;-2.056726074E1
2.481893344E2;3.166184998E1;-7.516280365E1;-2.066159058E1
2.484390274E2;3.171729279E1;-7.508847809E1;-2.053491211E1
2.486887211E2;3.174902725E1;-7.501568604E1;-2.031649780E1
2.489384141E2;3.182384491E1;-7.527825165E1;-2.067321777E1
2.491881081E2;3.177015686E1;-7.554367065E1;-2.078305054E1
2.494378011E2;3.179428101E1;-7.528723145E1;-2.004748535E1
2.496874942E2;3.204485703E1;-7.518244934E1;-2.012954712E1
2.499371882E2;3.176247787E1;-7.516891479E1;-2.072799683E1
2.501868812E2;3.199363708E1;-7.515556335E1;-2.042907715E1
2.504365752E2;3.183769989E1;-7.540103149E1;-2.060003662E1
2.506862675E2;3.183041382E1;-7.533195496E1;-2.052890015E1
2.509359605E2;3.155548096E1;-7.522290802E1;-2.079821777E1
2.511856545E2;3.181293488E1;-7.535777283E1;-2.087637329E1
2.514353475E2;3.158541107E1;-7.542733765E1;-2.084805298E1
2.516850425E2;3.167837524E1;-7.535710907E1;-2.058612061E1
2.519347355E2;3.156799316E1;-7.530177307E1;-2.037567139E1
2.521844295E2;3.141828918E1;-7.547528076E1;-2.014132690E1
2.524341225E2;3.117980957E1;-7.542346191E1;-2.100430298E1
2.526838197E2;3.147053528E1;-7.546273804E1;-2.039712524E1
2.529335127E2;3.170552444E1;-7.571215820E1;-2.034829712E1
2.531832067E2;3.164166260E1;-7.539112854E1;-2.063378906E1
2.534328997E2;3.151243973E1;-7.511174774E1;-2.066387939E1
2.536825899E2;3.162729645E1;-7.549571228E1;-2.046994019E1
2.539322829E2;3.131991196E1;-7.512665558E1;-2.040115356E1
2.541819769E2;3.171909332E1;-7.517372131E1;-2.074310303E1
2.544316699E2;3.212938309E1;-7.517371368E1;-2.062084961E1
2.546813635E2;3.174355698E1;-7.523191833E1;-2.110464478E1
2.549310565E2;3.183060837E1;-7.548117065E1;-2.068029785E1
2.551807505E2;3.182082748E1;-7.522229004E1;-2.067044067E1
2.554304435E2;3.189302826E1;-7.491516876E1;-2.079757690E1
2.556801376E2;3.210974884E1;-7.532712555E1;-2.052587891E1
2.559298306E2;3.207070160E1;-7.540935516E1;-1.993505859E1
2.561795246E2;3.191008759E1;-7.523352051E1;-2.042825317E1
2.564292176E2;3.179057312E1;-7.536837769E1;-2.062384033E1
2.566789117E2;3.175324631E1;-7.558540344E1;-2.029165649E1
2.569286047E2;3.175356674E1;-7.550100708E1;-2.059307861E1
2.571782987E2;3.177159500E1;-7.526869202E1;-2.080932617E1
2.574279927E2;3.184104156E1;-7.515003967E1;-2.018896484E1
2.576776860E2;3.206980896E1;-7.514475250E1;-2.011160278E1
2.579273800E2;3.175649261E1;-7.568374634E1;-2.040188599E1
2.581770730E2;3.187622070E1;-7.536161804E1;-2.085729980E1
2.584267670E2;3.175674820E1;-7.530870056E1;-2.013461304E1
2.586764612E2;3.180762482E1;-7.556398010E1;-2.034011841E1
2.589261542E2;3.186395645E1;-7.553433990E1;-2.060720825E1
2.591758482E2;3.187204361E1;-7.550153351E1;-2.034585571E1
2.594255413E2;3.183094788E1;-7.559959412E1;-2.093829346E1
2.596752346E2;3.162165070E1;-7.548617554E1;-2.058285522E1
2.599249286E2;3.182783508E1;-7.538887787E1;-2.058346558E1
2.601746216E2;3.206193924E1;-7.549021912E1;-2.049520874E1
2.604243156E2;3.158867645E1;-7.564582825E1;-2.073522949E1
2.606740091E2;3.163020706E1;-7.541537476E1;-2.095587158E1
2.609237031E2;3.151790237E1;-7.533462524E1;-2.116885376E1
2.611733971E2;3.138714218E1;-7.543025208E1;-2.101745605E1
2.614230901E2;3.167016220E1;-7.548361206E1;-2.148333740E1
2.616727839E2;3.176556015E1;-7.525392151E1;-2.065899658E1
2.619224779E2;3.150356293E1;-7.560665894E1;-2.052691650E1
2.621721709E2;3.156449890E1;-7.551159668E1;-2.065423584E1
2.624218649E2;3.164879227E1;-7.556086731E1;-2.040167236E1
2.626715589E2;3.172286224E1;-7.545208740E1;-2.117086792E1
2.629212519E2;3.138874054E1;-7.526445007E1;-2.099429321E1
2.631709459E2;3.163764572E1;-7.525428772E1;-2.106423950E1
2.634206399E2;3.138503265E1;-7.568864441E1;-2.065298462E1
2.636703329E2;3.169332504E1;-7.533511353E1;-2.082406616E1
2.639200271E2;3.148576736E1;-7.539373779E1;-2.050952148E1
2.641697211E2;3.147573090E1;-7.557283020E1;-2.054898071E1
2.644194141E2;3.175867081E1;-7.533055115E1;-2.027734375E1
2.646691081E2;3.152948761E1;-7.570742798E1;-2.084329224E1
2.649188025E2;3.171648026E1;-7.533174133E1;-2.071524048E1
2.651684955E2;3.158289337E1;-7.561164856E1;-2.020382690E1
2.654181895E2;3.135823441E1;-7.544827271E1;-2.054885864E1
2.656678835E2;3.172506332E1;-7.495748901E1;-2.131274414E1
2.659175767E2;3.168533707E1;-7.520254517E1;-2.085690308E1
2.661672698E2;3.168272018E1;-7.534676361E1;-2.089593506E1
2.664169638E2;3.154958725E1;-7.546932220E1;-2.021252441E1
2.666666578E2;3.138671112E1;-7.522912598E1;-2.097216797E1
2.669163518E2;3.143144608E1;-7.502111816E1;-2.029879761E1
2.671660448E2;3.164776993E1;-7.530081940E1;-2.112124634E1
2.674157388E2;3.161018753E1;-7.513939667E1;-2.109771729E1
2.676654328E2;3.156782532E1;-7.523841858E1;-2.043170166E1
2.679151272E2;3.161310196E1;-7.553468323E1;-2.065029907E1
2.681648202E2;3.152170563E1;-7.531750488E1;-2.029687500E1
2.684145142E2;3.176497650E1;-7.526368713E1;-2.071792603E1
2.686642082E2;3.143122101E1;-7.541175079E1;-2.077966309E1
2.689139017E2;3.158885193E1;-7.541669464E1;-2.058068848E1
2.691635947E2;3.136277771E1;-7.537103271E1;-2.089105225E1
2.694132887E2;3.126450729E1;-7.526086426E1;-2.143878174E1
2.696629827E2;3.146468735E1;-7.534059143E1;-2.108932495E1
2.699126805E2;3.120858002E1;-7.542863464E1;-2.137420654E1
2.701623735E2;3.119512939E1;-7.518283081E1;-2.062814331E1
2.704120675E2;3.138997650E1;-7.507561493E1;-2.081637573E1
2.706617615E2;3.119920349E1;-7.536502075E1;-2.053308105E1
2.709114550E2;3.122800446E1;-7.502348328E1;-2.066830444E1
2.711611490E2;3.120291519E1;-7.533952332E1;-2.093518066E1
2.714108420E2;3.156522369E1;-7.488082886E1;-2.107235718E1
2.716605360E2;3.127164078E1;-7.513702393E1;-2.079556274E1
2.719102272E2;3.158894730E1;-7.533758545E1;-2.065621948E1
2.721599212E2;3.144771957E1;-7.492212677E1;-2.082833862E1
2.724096152E2;3.147207260E1;-7.502606201E1;-2.079040527E1
2.726593092E2;3.144487762E1;-7.510488129E1;-2.110556030E1
2.729090031E2;3.119723511E1;-7.516247559E1;-2.122817993E1
2.731586961E2;3.128229523E1;-7.513592529E1;-2.071353149E1
2.734083901E2;3.160693741E1;-7.505389404E1;-2.077346802E1
2.736580841E2;3.126948929E1;-7.521949005E1;-2.088449097E1
2.739077779E2;3.138037109E1;-7.529278564E1;-2.037118530E1
2.741574719E2;3.156046677E1;-7.505146790E1;-2.028524780E1
2.744071659E2;3.141572189E1;-7.521094513E1;-2.034182739E1
2.746568599E2;3.141073227E1;-7.507185364E1;-2.079211426E1
2.749065531E2;3.130564880E1;-7.510549927E1;-2.081851196E1
2.751562471E2;3.161612701E1;-7.512925720E1;-2.120471191E1
2.754059411E2;3.139104462E1;-7.504899597E1;-2.040673828E1
2.756556351E2;3.142942047E1;-7.510794067E1;-2.061215210E1
2.759053288E2;3.149924850E1;-7.523954773E1;-2.048687744E1
2.761550228E2;3.138521957E1;-7.518937683E1;-2.081271362E1
2.764047168E2;3.127765656E1;-7.512623596E1;-2.116448975E1
2.766544108E2;3.168977737E1;-7.537713623E1;-2.110467529E1
2.769041049E2;3.135626984E1;-7.562269592E1;-2.040493774E1
2.771537989E2;-2.257631302E1;-6.435188293E1;-3.240313721E1
2.774034929E2;-2.377634048E1;-1.961412811E1;-2.411694336E1
2.776531869E2;8.394247055E0;-1.591679001E1;-3.959780884E1
2.779028795E2;2.868185425E1;2.156035995E1;-2.756304932E1
2.781525735E2;2.695227242E1;3.218416595E1;-1.966845703E1
2.784022675E2;2.239000320E1;3.486989975E1;-1.977380371E1
2.786519615E2;1.875750160E1;3.728860092E1;-1.905661011E1
2.789016557E2;7.018282890E0;4.351966476E1;-1.243536377E1
2.791513497E2;-6.393492699E0;4.234457779E1;-1.462643433E1
2.794010437E2;-1.114663219E1;3.741032791E1;-2.141928101E1
2.796507377E2;-1.557111073E1;3.529947281E1;-2.132849121E1
2.799004317E2;-1.742619514E1;3.399177933E1;-2.189703369E1
2.801501257E2;-2.362493134E1;3.246203995E1;-1.915051270E1
2.803998197E2;-2.528585625E1;3.351880264E1;-1.642739868E1
2.806495137E2;-2.551128960E1;3.352311325E1;-1.583370972E1
2.808992081E2;-1.957461548E1;3.850224686E1;-1.468798828E1
2.811489021E2;-1.256715584E1;4.502437210E1;-4.976715088E0
2.813985961E2;-5.278719902E0;4.698524094E1;-3.209289551E0
2.816482911E2;8.617281914E0;4.767572403E1;7.560729980E-1
2.818979843E2;2.617016411E1;3.712663651E1;-1.730410767E1
2.821476773E2;8.153413773E0;2.894988251E1;-3.810662842E1
2.823973713E2;8.877393723E0;2.451662827E1;-4.281225586E1
2.826470653E2;-1.444393396E0;2.226882935E1;-4.560314941E1
2.828967611E2;-1.117867947E1;1.841841507E1;-4.585791016E1
2.831464551E2;-1.641727257E1;1.880264664E1;-4.516412354E1
2.833961491E2;-1.556805325E1;2.139155960E1;-4.516494751E1
2.836458431E2;-1.932036400E1;8.799900055E0;-4.703842163E1
2.838955364E2;-1.259626102E1;-3.227315903E0;-4.928244019E1
2.841452304E2;-1.214498425E1;-6.879537582E0;-4.984249878E1
2.843949244E2;-4.042110443E0;-1.511893463E1;-4.919329834E1
2.846446184E2;1.628297567E0;-1.934488487E1;-4.906182861E1
2.848943128E2;-1.023482323E1;-3.167974472E1;-3.973623657E1
2.851440068E2;-1.525913239E1;-4.053617096E1;-2.914144897E1
2.853937008E2;-2.476832581E1;-4.228783798E1;-1.935836792E1
2.856433948E2;-2.504781914E1;-4.352948380E1;-1.601037598E1
2.858930886E2;-2.481102943E1;-4.362681961E1;-1.368902588E1
2.861427836E2;-2.733017921E1;-4.182031250E1;-1.212716675E1
2.863924776E2;-3.371842957E1;-3.728203583E1;-1.081936646E1
2.866421716E2;-2.990071297E1;-4.269310379E1;-4.229522705E0
2.868918660E2;-3.018508720E1;-4.224632645E1;-3.694091797E0
2.871415600E2;-2.856275558E1;-4.233924103E1;-7.795135498E0
2.873912540E2;-2.770063019E1;-4.215827179E1;-1.509231567E1
2.876409480E2;-2.759268570E1;-4.290450668E1;-2.188177490E1
2.878906424E2;-1.998346519E1;-5.134801483E1;-1.939587402E1
2.881403364E2;-1.144498825E1;-5.451808929E1;-2.625869751E1
2.883900304E2;-6.222055435E0;-5.981894684E1;-1.870269775E1
2.886397244E2;-1.500819588E1;-5.999957275E1;-1.137026978E1
2.888894192E2;-2.090995216E1;-5.648196030E1;2.369018555E0
2.891391132E2;-2.622069359E1;-4.989288330E1;1.436682129E1
2.893888072E2;-2.726047325E1;-4.630149460E1;1.940637207E1
2.896385022E2;-2.735678291E1;-4.546910095E1;2.150430298E1
2.898881960E2;-2.693262672E1;-4.528461456E1;2.277737427E1
2.901378900E2;-2.639374352E1;-4.627345276E1;2.260937500E1
2.903875850E2;-2.586860275E1;-4.836231995E1;2.033190918E1
2.906372790E2;-2.341965866E1;-5.400250626E1;1.572204590E1
2.908869732E2;-2.294639778E1;-6.059487915E1;1.320501709E1
2.911366682E2;-1.816326523E1;-6.418731689E1;1.069598389E1
2.913863622E2;-1.536629677E1;-6.473243713E1;6.789764404E0
2.916360562E2;-1.479553032E1;-5.980723953E1;-1.372833252E0
2.918857520E2;-1.121480179E1;-5.086993790E1;-1.543466187E1
2.921354460E2;9.559872150E-1;-5.279843903E1;-1.021582031E1
2.923851400E2;4.818057060E0;-5.252581024E1;-7.962402344E0
2.926348350E2;7.363247871E0;-5.204980850E1;-8.749328613E0
2.928845281E2;8.679785728E0;-5.067761230E1;-1.508914185E1
2.931342221E2;8.044110298E0;-5.179002380E1;-1.447436523E1
2.933839171E2;1.034509945E1;-5.386714935E1;-7.983978271E0
2.936336111E2;1.572461796E1;-5.449021149E1;-9.049682617E-1
2.938833064E2;1.831201553E1;-5.405897903E1;2.353973389E0
2.941330004E2;1.606615639E1;-5.511565399E1;5.818420410E0
2.943826944E2;1.963946152E1;-5.394950104E1;7.193084717E0
2.946323894E2;1.961449623E1;-5.328565216E1;1.109429932E1
2.948820833E2;1.802385902E1;-5.343362045E1;1.408847046E1
2.951317773E2;1.538068104E1;-5.382688904E1;1.469396973E1
2.953814723E2;1.324447536E1;-5.527202606E1;9.027893066E0
2.956311663E2;1.169002438E1;-5.620893097E1;7.255706787E0
2.958808624E2;1.167983437E1;-5.679946899E1;-1.106964111E0
2.961305564E2;8.701790810E0;-5.656821060E1;-7.788085938E0
2.963802514E2;3.771548510E0;-5.720212173E1;-1.039410400E1
2.966299464E2;5.007435799E0;-5.849465561E1;6.311645508E-1
2.968796404E2;5.068531036E0;-5.848553467E1;2.606384277E0
2.971293354E2;5.938843727E0;-5.819415665E1;4.064331055E0
2.973790294E2;7.115876198E0;-5.769469070E1;-6.599243164E0
2.976287244E2;1.011682129E1;-5.591342545E1;-1.001596069E1
2.978784236E2;1.251419926E1;-5.557670975E1;3.801055908E0
2.981281186E2;1.584401035E1;-5.425742340E1;6.928222656E0
2.983778136E2;1.347509480E1;-5.348220062E1;3.883209229E0
2.986275076E2;8.701598167E0;-5.173523712E1;-2.194305420E0
2.988771989E2;1.120753193E1;-4.903012848E1;-1.997039795E0
2.991268939E2;9.386013031E0;-4.786714172E1;9.705017090E0
2.993765889E2;6.358921051E0;-4.662334061E1;9.821777344E0
2.996262839E2;4.515417099E0;-4.631292343E1;-1.742248535E-1
2.998759787E2;-2.552247047E-2;-4.542055130E1;-3.714355469E0
3.001256737E2;4.549792290E0;-4.468420410E1;3.162811279E0
3.003753687E2;6.513010025E0;-4.260307312E1;5.684509277E0
3.006250637E2;8.949570656E0;-3.984275055E1;7.310241699E0
3.008747584E2;8.789747238E0;-3.862624359E1;1.073669434E0
3.011244524E2;7.271544456E0;-3.749575424E1;1.377288818E0
3.013741474E2;7.747787476E0;-3.602571487E1;1.070932007E1
3.016238424E2;6.618719101E0;-3.596814346E1;1.155169678E1
3.018735377E2;6.239545822E0;-3.622959137E1;8.892791748E0
3.021232327E2;3.075555563E0;-3.775027847E1;3.149291992E0
3.023729277E2;8.167781830E0;-3.851207733E1;5.754669189E0
3.026226228E2;7.464403152E0;-3.747417831E1;1.543814087E1
3.028723167E2;7.517849922E0;-3.778411102E1;1.659472656E1
3.031220118E2;1.011285686E1;-3.957104111E1;7.656738281E0
3.033717068E2;8.357481003E0;-4.197674561E1;3.447753906E0
3.036214028E2;1.591577435E1;-4.167161179E1;1.303976440E1
3.038710975E2;1.343745136E1;-4.189518356E1;2.049389648E1
3.041207925E2;1.368153095E1;-4.218312454E1;2.106909180E1
3.043704885E2;1.579891491E1;-4.391284561E1;9.473541260E0
3.046201835E2;1.698419952E1;-4.185017014E1;7.389221191E0
3.048698824E2;1.615612221E1;-3.722321320E1;1.688217163E1
3.051195784E2;1.349554729E1;-3.639354324E1;1.468356323E1
3.053692734E2;1.145828724E1;-3.837753296E1;4.991760254E0
3.056189694E2;4.845102310E0;-4.106746292E1;-3.469299316E0
3.058686643E2;7.430611610E0;-4.334341049E1;-2.567779541E0
3.061183603E2;6.919106483E0;-4.524383545E1;5.511260986E0
3.063680563E2;5.972430229E0;-4.616885757E1;6.520233154E0
3.066177523E2;4.585724831E0;-4.566793060E1;-3.520141602E0
3.068674452E2;1.644787550E0;-4.426143265E1;-7.961212158E0
3.071171422E2;5.690125465E0;-4.458435440E1;1.979980469E0
3.073668382E2;6.026827812E0;-4.471501160E1;3.350982666E0
3.076165342E2;5.058920860E0;-4.384761047E1;1.425170898E-1
3.078662312E2;2.046018839E0;-4.175516129E1;-1.056713867E1
3.081159282E2;9.903148651E0;-4.124466324E1;-1.305715942E1
3.083656242E2;1.754404640E1;-4.322270203E1;1.322082520E0
3.086153222E2;1.750802231E1;-4.286358643E1;1.046832275E1
3.088650192E2;1.483956051E1;-4.639285278E1;5.436157227E0
3.091147162E2;9.328396797E0;-4.987500763E1;2.701202393E0
3.093644143E2;1.495905781E1;-4.827357101E1;1.140173340E1
3.096141113E2;1.311242580E1;-4.624883270E1;1.864373779E1
3.098638091E2;1.273209858E1;-4.482564163E1;1.932983398E1
3.101135071E2;1.490331364E1;-4.461370850E1;7.898773193E0
3.103632051E2;1.643644714E1;-4.109969330E1;5.603729248E0
3.106129041E2;1.748351860E1;-3.648471451E1;1.334515381E1
3.108626030E2;1.715735626E1;-3.390519714E1;1.284197998E1
3.111123020E2;1.654468536E1;-3.454923248E1;3.457794189E0
3.113620010E2;1.097149849E1;-3.507714081E1;-3.900268555E0
3.116117000E2;1.090212727E1;-3.656922150E1;-2.085357666E0
3.118613990E2;8.663444519E0;-4.010644531E1;6.022705078E0
3.121110990E2;4.720835686E0;-4.346832275E1;5.369476318E0
3.123607990E2;4.040866852E0;-4.539524078E1;-4.476593018E0
3.126104980E2;8.097624779E-2;-4.762116241E1;-9.479705811E0
3.128601980E2;3.261619806E0;-5.046370697E1;4.872070312E0
3.131098980E2;3.545452356E0;-5.289828491E1;1.078747559E1
3.133595970E2;2.065262556E0;-5.529024887E1;1.184725952E1
3.136092970E2;5.731192589E0;-5.762194061E1;2.029449463E0
3.138589962E2;9.901676178E0;-5.734097672E1;5.274017334E0
3.141086963E2;7.957432747E0;-5.401882553E1;2.235723877E1
3.143583952E2;6.550534248E0;-5.310107040E1;2.583938599E1
3.146080942E2;6.847456932E0;-5.519638062E1;1.940228271E1
3.148577943E2;4.339843750E0;-5.728547668E1;1.302014160E1
3.151074932E2;5.425241470E0;-5.434489441E1;2.531539917E1
3.153571922E2;-3.408935547E0;-4.943628693E1;3.465283203E1
3.156068913E2;-1.150268269E1;-4.504457092E1;3.753933716E1
3.158565895E2;-1.516948605E1;-4.761877441E1;2.953839111E1
3.161062885E2;-1.402538967E1;-4.884130478E1;2.628295898E1
3.163559865E2;-1.861646080E1;-4.605813599E1;2.498764038E1
3.166056855E2;-2.151756668E1;-3.651461029E1;3.584143066E1
3.168553851E2;-2.166451263E1;-3.388150024E1;3.592666626E1
3.171050831E2;-2.228248596E1;-3.524533081E1;3.121286011E1
3.173547821E2;-1.943265533E1;-3.944013214E1;2.367492676E1
3.176044801E2;-1.946619415E1;-3.903952408E1;2.012167358E1
3.178541786E2;-1.745713043E1;-3.354667664E1;2.983654785E1
3.181038766E2;-2.316226006E1;-3.202427292E1;2.436291504E1
3.183535746E2;-2.372885513E1;-3.160605812E1;2.390740967E1
3.186032736E2;-1.991682053E1;-3.604329681E1;1.937063599E1
3.188529725E2;-2.075871849E1;-3.560395432E1;2.145480347E1
3.191026705E2;-2.237974358E1;-2.301014328E1;3.742996216E1
3.193523685E2;-2.343199348E1;-2.129380417E1;3.503271484E1
3.196020665E2;-2.222517204E1;-3.196237946E1;2.402343750E1
3.198517650E2;-1.891137314E1;-3.636520004E1;1.602539062E1
3.201014630E2;-1.980937576E1;-3.418162155E1;1.970602417E1
3.203511610E2;-2.051701927E1;-2.744984818E1;2.920733643E1
3.206008590E2;-2.021693039E1;-2.842208672E1;2.723248291E1
3.208505579E2;-2.023471069E1;-3.435257721E1;1.714724731E1
3.211002559E2;-1.892618370E1;-3.679207993E1;1.208685303E1
3.213499539E2;-2.093950272E1;-3.227098846E1;2.339126587E1
3.215996519E2;-2.161864662E1;-2.785295296E1;3.031005859E1
3.218493491E2;-2.471166992E1;-2.973410606E1;2.635357666E1
3.220990471E2;-2.499160385E1;-3.644219208E1;1.661877441E1
3.223487451E2;-2.650625801E1;-3.833517075E1;1.212011719E1
3.225984431E2;-2.792086220E1;-3.071623993E1;2.949804688E1
3.228481414E2;-3.024110985E1;-2.729205322E1;3.472763062E1
3.230978394E2;-3.560666656E1;-3.100730705E1;3.064230347E1
3.233475374E2;-3.619836807E1;-3.761084747E1;2.205944824E1
3.235972354E2;-3.908204269E1;-3.195508957E1;1.189791870E1
3.238469321E2;-3.485846329E1;-2.656456947E1;1.934106445E1
3.240966301E2;-3.496903610E1;-2.763073158E1;1.587182617E1
3.243463281E2;-3.531041718E1;-2.794390106E1;7.173065186E0
3.245960261E2;-3.155383301E1;-3.078262711E1;-4.613433838E0
3.248457263E2;-3.055427742E1;-3.101471329E1;-6.142669678E0
3.250954243E2;-2.190636444E1;-3.681375504E1;-3.817382812E0
3.253451223E2;-1.283713913E1;-3.923123932E1;-7.891357422E0
3.255948193E2;-4.282865524E0;-3.807257080E1;-1.371160889E1
3.258445140E2;-3.447946072E0;-3.569500351E1;-1.730990601E1
3.260942110E2;4.328433990E0;-4.028318024E1;-7.683319092E0
3.263439090E2;1.053822899E1;-3.890698242E1;1.668539429E1
3.265936060E2;7.601052284E0;-4.011714554E1;1.449258423E1
3.268433035E2;8.557892799E0;-4.046210098E1;1.872467041E0
3.270930005E2;8.856416702E0;-3.984170532E1;2.811004639E0
3.273426975E2;8.401774406E0;-3.683848953E1;1.615264893E1
3.275923955E2;6.234254837E0;-3.696879196E1;1.577587891E1
3.278420925E2;3.842290640E0;-3.838633728E1;6.810668945E0
3.280917895E2;8.663949966E0;-3.825634003E1;-9.633483887E-1
3.283414875E2;7.097739220E0;-3.879293442E1;5.194030762E0
3.285911845E2;7.293001175E0;-3.530036926E1;1.733834839E1
3.288408815E2;5.176926613E0;-3.587039185E1;1.523922729E1
3.290905785E2;5.879906654E0;-3.710812759E1;1.882141113E0
