"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.903174667E3,7.849676514E0,-9.265582123E0,1.522783356E0
1.903424359E3,7.496111755E0,-1.522813293E1,3.819457397E0
1.903674051E3,4.504283295E0,-2.294877777E0,5.600753174E0
1.903923743E3,3.282224579E0,3.987857208E0,5.416935425E0
1.904173435E3,1.536554718E0,5.825885010E0,5.964197388E0
1.904423127E3,9.337582397E-1,6.909481659E0,1.092338470E1
1.904672819E3,3.971840515E0,1.562001801E0,4.688250732E0
1.904922511E3,7.289541321E0,-4.688400421E0,1.024020538E0
1.905172204E3,9.373058624E0,-1.256487122E1,2.952909393E0
1.905421896E3,4.479285278E0,-6.119873657E0,2.106419678E0
1.905671587E3,8.814420319E0,-1.028092072E1,2.364782410E0
1.905921279E3,4.121229858E0,-9.910441132E0,1.464404755E0
1.906170970E3,3.371738434E0,-9.144034882E0,7.120692444E-1
1.906420662E3,5.001848602E0,-9.027577057E0,1.459465027E-1
1.906670353E3,5.513634338E0,-1.072759186E1,1.035247192E0
1.906920045E3,6.333329773E0,-1.044078827E1,8.164022827E-1
1.907169741E3,4.202211456E0,-1.120300323E1,1.112935638E0
1.907419432E3,3.125650177E0,-9.090596008E0,5.909710693E-1
1.907669124E3,5.178181915E0,-9.340426483E0,-2.826123047E-1
1.907918816E3,6.792574768E0,-1.036624329E1,6.701564026E-1
1.908168503E3,6.116580505E0,-1.097652420E1,1.502575378E0
1.908418195E3,3.562441864E0,-9.602082367E0,1.242416382E0
1.908667888E3,3.624113617E0,-9.039552155E0,5.852828979E-2
1.908917580E3,4.108955383E0,-7.899073792E0,-6.691085815E-1
1.909167272E3,8.020022278E0,-1.252490433E1,1.242715759E0
1.909416964E3,5.892945557E0,-1.077579163E1,1.156644745E0
1.909666656E3,3.333268433E0,-8.134833527E0,8.469387817E-1
1.909916349E3,4.224664764E0,-9.634265442E0,-4.317022705E-1
1.910166041E3,4.173620911E0,-8.608748016E0,-6.885681152E-2
1.910415733E3,8.300389252E0,-1.007599686E1,1.337019653E0
1.910665425E3,5.187761993E0,-1.029678772E1,1.301393738E0
1.910915117E3,3.472029877E0,-8.369395752E0,1.184486847E0
1.911164809E3,3.795656891E0,-9.864636383E0,-7.216493225E-1
1.911414501E3,4.421655121E0,-8.826245728E0,5.637277222E-1
1.911664192E3,7.583829346E0,-1.112741043E1,7.470964050E-1
1.911913884E3,4.991220703E0,-1.152124146E1,1.513652344E0
1.912163580E3,3.232976990E0,-7.566465454E0,9.042695618E-1
1.912413271E3,3.955075378E0,-9.727222137E0,-1.796264648E-1
1.912662963E3,5.197342072E0,-1.006327332E1,5.026547241E-1
1.912912655E3,7.178172913E0,-9.938133545E0,5.635780334E-1
1.913162342E3,4.440366211E0,-1.242715759E1,1.099014587E0
1.913412034E3,2.961291962E0,-7.944579163E0,1.015338593E0
1.913661726E3,3.233575745E0,-9.823172607E0,-7.204518127E-1
1.913911418E3,5.042264557E0,-1.093550949E1,4.215234375E-1
1.914161109E3,6.675667877E0,-1.079240707E1,8.246351624E-1
1.914410801E3,4.623136139E0,-1.204904388E1,1.646126862E0
1.914660493E3,2.584525452E0,-8.059540100E0,1.013392639E0
1.914910184E3,4.018244019E0,-1.070708450E1,-4.373904419E-1
1.915159877E3,5.054539032E0,-9.824220428E0,5.810916138E-1
1.915409569E3,7.259004822E0,-1.069570816E1,1.704954529E-1
1.915659261E3,4.872816925E0,-1.200608322E1,1.099014587E0
1.915908953E3,2.845881958E0,-7.790848846E0,9.415420532E-1
1.916158643E3,4.117188263E0,-1.029469208E1,-5.855822754E-1
1.916408335E3,4.619693298E0,-9.787097626E0,6.289920044E-1
1.916658027E3,7.115004272E0,-1.079510147E1,4.101470947E-1
1.916907719E3,4.879403229E0,-1.143487106E1,1.263073425E0
1.917157411E3,3.221001892E0,-9.070238342E0,9.674382019E-1
1.917407103E3,4.154311066E0,-1.011910721E1,-9.199868774E-1
1.917656795E3,4.139940948E0,-9.873767395E0,8.756790161E-1
1.917906487E3,7.666307831E0,-1.050006500E1,7.339237976E-1
1.918156179E3,4.621190186E0,-1.093251572E1,1.448238373E0
1.918405872E3,3.120860138E0,-9.644144897E0,1.016685791E0
1.918655564E3,4.329596558E0,-9.914183350E0,-2.543211365E-1
1.918905255E3,4.729115753E0,-1.026445496E1,1.488654327E0
1.919154947E3,6.926396484E0,-1.009321106E1,2.000889130E0
1.919404639E3,4.296964417E0,-1.184965851E1,1.718127136E0
1.919654331E3,2.702779541E0,-7.774832153E0,3.830534363E-1
1.919904023E3,4.578977966E0,-9.679471436E0,-4.131408691E-2
1.920153716E3,4.903353424E0,-9.368867340E0,3.784130859E-1
1.920403408E3,6.530619507E0,-1.047865952E1,4.549040222E-1
1.920653100E3,4.553231506E0,-1.185145477E1,1.677561493E0
1.920902792E3,2.188898163E0,-9.173523560E0,1.085841980E0
1.921152484E3,4.064348145E0,-9.952803040E0,-3.357518005E-1
1.921402176E3,4.335135040E0,-9.185798035E0,9.141490173E-1
1.921651868E3,7.151228943E0,-1.123518631E1,1.601519623E0
1.921901560E3,4.175566864E0,-1.082279388E1,1.622026978E0
1.922151253E3,1.979184265E0,-9.134604492E0,1.019380188E0
1.922400945E3,4.365671539E0,-1.071501801E1,-1.208586731E0
1.922650637E3,4.336631927E0,-1.023945694E1,7.685018921E-1
1.922900329E3,6.540349274E0,-1.099418747E1,1.097218323E0
1.923150021E3,4.497996368E0,-1.174188263E1,1.468745728E0
1.923399714E3,3.039728851E0,-8.548273773E0,2.948867798E-2
1.923649406E3,4.369862823E0,-9.820328522E0,-9.985734558E-1
1.923899098E3,4.549339600E0,-1.041638901E1,7.840695190E-1
1.924148791E3,6.287225647E0,-1.109477829E1,6.107299805E-1
1.924398484E3,3.884422302E0,-1.215158066E1,1.677262115E0
1.924648176E3,2.172432404E0,-8.612041168E0,6.830296326E-1
1.924897868E3,4.083957367E0,-1.062715073E1,-4.760101318E-1
1.925147559E3,4.071233826E0,-1.020712418E1,1.226549377E0
1.925397252E3,5.943690033E0,-9.994566193E0,7.985893250E-1
1.925646944E3,4.022435303E0,-1.150537445E1,1.739832001E0
1.925896636E3,2.662513275E0,-1.021475830E1,1.338217163E0
1.926146328E3,3.011886749E0,-1.096993790E1,-1.849254456E0
1.926396020E3,4.535418549E0,-9.799671478E0,-2.276765442E-1
1.926645712E3,7.104975128E0,-1.080842377E1,1.405577087E-1
1.926895405E3,4.114643555E0,-1.096350128E1,1.305884399E0
1.927145098E3,2.214944000E0,-1.000354752E1,1.296154633E0
1.927394790E3,4.087250519E0,-1.012090347E1,-1.207389221E0
1.927644482E3,4.697232056E0,-1.013796799E1,7.470964050E-1
1.927894174E3,7.443870392E0,-1.078597046E1,7.725434875E-1
1.928143865E3,3.555406494E0,-1.200937637E1,1.687440948E0
1.928393556E3,2.787203979E0,-1.030576904E1,1.328487396E0
1.928643248E3,4.437222748E0,-1.059841049E1,5.400769043E-1
1.928892940E3,4.908442841E0,-9.809101868E0,1.392853546E0
1.929142636E3,7.093598785E0,-9.778415680E0,1.042282562E0
1.929392328E3,4.076173553E0,-1.323562637E1,1.528621216E0
1.929642020E3,1.059796143E0,-8.881181488E0,4.340972900E-3
1.929891712E3,5.099295959E0,-1.125734024E1,6.152206421E-1
1.930141400E3,5.641767883E0,-9.142238617E0,8.515791321E-1
1.930391092E3,4.734504547E0,-1.091036179E1,1.817969513E0
1.930640784E3,3.207679596E0,-1.130119904E1,1.954186249E0
1.930890475E3,1.503922577E0,-8.851842499E0,1.694476318E-1
1.931140167E3,4.437372437E0,-9.488468628E0,6.146218872E-1
1.931389859E3,5.908213806E0,-1.135553604E1,1.107397156E0
1.931639551E3,4.608766022E0,-1.038974442E1,1.153501282E0
1.931889243E3,3.268153839E0,-1.141645935E1,1.653611298E0
1.932138935E3,1.025068359E0,-1.070379135E1,1.001417542E-1
1.932388627E3,3.517684937E0,-1.038734940E1,1.152603149E0
1.932638319E3,6.052513733E0,-1.184891006E1,2.558778992E0
1.932888011E3,2.753224640E0,-1.065663940E1,1.937720490E0
1.933137701E3,1.960173798E0,-1.039962387E1,3.972738647E-1
1.933387393E3,1.396595764E0,-1.272758286E1,-7.364685059E-2
1.933637085E3,4.311783600E0,-1.038061340E1,1.883832550E0
1.933886776E3,4.590354309E0,-8.653205566E0,1.031055908E0
1.934136468E3,6.111790466E0,-1.048734146E1,1.224902802E0
1.934386160E3,4.115391998E0,-8.629704437E0,8.199948120E-1
1.934635851E3,2.623145142E0,-1.142020157E1,1.022972717E0
1.934885543E3,4.054169312E0,-9.521849213E0,2.166594543E0
1.935135234E3,6.942562866E0,-1.110540619E1,2.596949615E0
1.935384926E3,5.582191772E0,-1.243344452E1,1.655108185E0
1.935634617E3,2.762804718E0,-8.730594635E0,1.193767548E0
1.935884309E3,2.729573822E0,-1.147917892E1,-1.646575928E-1
1.936134000E3,4.315525818E0,-9.146130524E0,8.885522461E-1
1.936383692E3,6.661597137E0,-1.076905563E1,1.255139923E0
1.936633383E3,4.768633575E0,-1.289403671E1,1.252744904E0
1.936883074E3,2.199675751E0,-7.980354767E0,1.017134857E0
1.937132766E3,3.184028778E0,-1.140328674E1,-7.903564453E-2
1.937382457E3,3.900888062E0,-9.380543060E0,1.271306305E0
1.937632148E3,7.576045532E0,-1.109597580E1,2.656376038E0
1.937881840E3,4.329147491E0,-1.306587936E1,2.638563080E0
1.938131532E3,1.929038544E0,-8.477770386E0,1.127006378E0
1.938381223E3,2.952909393E0,-1.189546326E1,-1.930984497E-2
1.938630914E3,3.733386383E0,-9.591304779E0,1.015637970E0
1.938880606E3,6.775061188E0,-1.060095520E1,1.081950073E0
1.939130296E3,4.404141541E0,-1.101529358E1,1.190175018E0
1.939379987E3,2.201771393E0,-8.556057587E0,4.876858521E-1
1.939629678E3,3.727548523E0,-1.107861191E1,5.239105225E-2
1.939879369E3,3.629801788E0,-1.004052063E1,1.133592682E0
1.940129060E3,6.634503479E0,-1.142454254E1,1.015637970E0
1.940378752E3,3.862118683E0,-1.040291702E1,1.339264984E0
1.940628443E3,2.107617188E0,-9.058113556E0,1.904040527E-1
1.940878134E3,4.098776550E0,-1.044003983E1,-2.743794250E-1
1.941127826E3,4.499493256E0,-9.891131287E0,1.154549103E0
1.941377517E3,6.347999268E0,-1.162452667E1,7.548802185E-1
1.941627209E3,3.586691437E0,-1.105915237E1,1.884431305E0
1.941876900E3,1.742526398E0,-9.132359161E0,5.658233643E-1
1.942126590E3,4.266427917E0,-1.082444046E1,2.863545227E-1
1.942376281E3,4.234244843E0,-1.045575714E1,6.424639893E-1
1.942625972E3,4.914879456E0,-1.091036179E1,1.388961639E0
1.942875663E3,3.236419830E0,-1.192719727E1,1.521735535E0
1.943125355E3,1.214873657E0,-8.257278900E0,4.796026611E-1
1.943375045E3,4.955295410E0,-1.080288528E1,1.474433899E0
1.943624736E3,4.333638153E0,-9.564959564E0,1.346300354E0
1.943874427E3,5.289700012E0,-1.182585800E1,1.451681213E0
1.944124118E3,2.865940247E0,-1.043180695E1,1.482666779E0
1.944373809E3,2.403701477E0,-1.060993652E1,1.112486572E0
1.944623500E3,4.024830322E0,-9.769134979E0,4.902305603E-1
1.944873191E3,4.671335907E0,-1.142888351E1,7.851173401E-1
1.945122882E3,4.143383789E0,-1.172377029E1,1.320104828E0
1.945372573E3,2.534978485E0,-1.024828857E1,1.624421997E0
1.945622264E3,1.264570312E0,-9.916578369E0,7.541317749E-1
1.945871955E3,3.188070374E0,-9.855954437E0,5.849835205E-1
1.946121646E3,5.720803528E0,-1.187450684E1,1.378932495E0
1.946371337E3,3.709885254E0,-1.114896561E1,1.213825836E0
1.946621028E3,3.065625000E0,-9.876611481E0,1.152902527E0
1.946870719E3,1.617686005E0,-9.138047333E0,-1.547781372E-1
1.947120410E3,3.809428253E0,-1.114971405E1,3.755690002E-1
1.947370101E3,7.710466003E0,-1.045890060E1,1.532213745E0
1.947619791E3,3.641327820E0,-1.143891266E1,2.005679169E0
1.947869482E3,1.863624573E0,-9.662107544E0,1.566193085E0
1.948119173E3,2.956801300E0,-1.067550018E1,-1.755848694E-1
1.948368864E3,3.992497559E0,-1.030172745E1,9.024732971E-1
1.948618554E3,6.286477203E0,-1.042731628E1,2.664309540E0
1.948868245E3,3.519331512E0,-1.130419281E1,2.156565399E0
1.949117936E3,1.152303772E0,-1.019425095E1,8.488847351E-1
1.949367627E3,3.950584717E0,-1.103145996E1,-1.372645569E-1
1.949617317E3,3.613785095E0,-1.018332367E1,1.526226196E0
1.949867008E3,6.152805176E0,-1.031295410E1,2.162103882E0
1.950116700E3,3.478316803E0,-1.181448166E1,2.094444580E0
1.950366390E3,1.307680664E0,-9.920170898E0,1.445543976E0
1.950616081E3,3.924987946E0,-9.512418823E0,5.031037903E-1
1.950865772E3,4.130959625E0,-1.072325089E1,2.613415375E0
1.951115461E3,4.994364166E0,-1.067879333E1,2.698588257E0
1.951365152E3,3.246898041E0,-1.213915649E1,1.752256165E0
1.951614842E3,2.141895905E0,-8.931177521E0,1.400487671E0
1.951864533E3,4.581223297E0,-9.603579254E0,1.437011719E0
1.952114223E3,4.985382843E0,-1.041025177E1,2.466720428E0
1.952363913E3,5.855523376E0,-9.140142975E0,2.133962402E0
1.952613604E3,3.122806091E0,-1.194755493E1,1.857487335E0
1.952863294E3,1.860630798E0,-7.860454102E0,1.102457428E0
1.953112984E3,4.654570770E0,-1.079779587E1,2.301613770E0
1.953362675E3,4.923262024E0,-9.083710327E0,1.882784729E0
1.953612365E3,6.294111328E0,-1.002659958E1,1.689536591E0
1.953862055E3,2.711760864E0,-1.170730453E1,2.567311249E0
1.954111746E3,1.893861694E0,-7.359745331E0,2.296075287E0
1.954361436E3,5.257067871E0,-1.045860123E1,2.407144318E0
1.954611126E3,4.571792908E0,-8.373437347E0,2.113305359E0
1.954860816E3,6.752458191E0,-1.125524460E1,2.467468872E0
1.955110507E3,3.217559052E0,-1.183783310E1,3.439846802E0
1.955360197E3,2.093247070E0,-5.574707336E0,3.772604828E0
1.955609887E3,4.096830597E0,-8.516090698E0,6.719227295E0
1.955859577E3,3.793411560E0,-7.119644623E0,5.616620178E0
1.956109267E3,7.358098755E0,-1.076157120E1,6.525679779E0
1.956358957E3,4.199367371E0,-1.014350647E1,4.431085510E0
1.956608647E3,2.610870667E0,-7.895481262E0,3.389551392E0
1.956858338E3,5.118306427E0,-9.734107819E0,5.637576599E0
1.957108029E3,3.754193115E0,-7.827223206E0,2.762804718E0
1.957357719E3,6.303392029E0,-1.047746201E1,5.019811249E0
1.957607409E3,3.822151794E0,-1.052940399E1,3.943549347E0
1.957857099E3,2.392175446E0,-7.758366394E0,1.966460724E0
1.958106789E3,3.482807465E0,-9.382189636E0,1.657952271E0
1.958356479E3,4.531676331E0,-9.450447693E0,2.232607269E0
1.958606169E3,5.371130676E0,-1.041100021E1,3.616329803E0
1.958855859E3,3.350782013E0,-1.029199768E1,2.601440277E0
1.959105549E3,1.854643250E0,-7.658074951E0,2.279459839E0
1.959355239E3,3.447630615E0,-1.143053009E1,1.559157715E0
1.959604929E3,3.751947784E0,-8.939859467E0,1.314716034E0
1.959854619E3,5.351671143E0,-1.167437302E1,3.179837494E0
1.960104309E3,3.241209869E0,-1.113160172E1,2.677631836E0
1.960353999E3,2.056723022E0,-7.411687317E0,1.727856903E0
1.960603689E3,2.355801086E0,-1.071801178E1,1.243015137E0
1.960853379E3,3.111280060E0,-8.872649231E0,1.955683136E0
1.961103068E3,5.432353363E0,-1.123683289E1,3.699107666E0
1.961352758E3,3.342549133E0,-1.102577179E1,2.866539001E0
1.961602448E3,1.790726166E0,-8.295150146E0,2.356998596E0
1.961852138E3,2.215842133E0,-1.080752563E1,9.439370728E-1
1.962101828E3,3.541635132E0,-9.002429352E0,1.906285858E0
1.962351518E3,5.037773895E0,-1.104029160E1,4.924758911E0
1.962601208E3,3.212619324E0,-1.094194611E1,3.368594971E0
1.962850898E3,2.102827148E0,-7.316335602E0,1.540596313E0
1.963100588E3,1.881437531E0,-1.078806610E1,2.000889130E0
1.963350277E3,3.839815063E0,-9.496701508E0,1.646426239E0
1.963599967E3,6.156547394E0,-1.198258209E1,2.032174072E0
1.963849657E3,3.653452606E0,-1.189905579E1,2.704875183E0
1.964099347E3,1.761686554E0,-8.237220612E0,1.462159424E0
1.964349037E3,2.901566162E0,-1.105391327E1,8.364605713E-1
1.964598727E3,3.243155823E0,-9.569150848E0,1.372645569E0
1.964848416E3,5.017116852E0,-1.126572281E1,3.610342255E0
1.965098107E3,3.199746094E0,-1.185639450E1,2.718197479E0
1.965347797E3,1.096918945E0,-8.577463074E0,1.561852112E0
1.965597487E3,2.554737396E0,-1.259316238E1,1.446891174E0
1.965847176E3,3.216960297E0,-1.040171951E1,1.821861420E0
1.966096866E3,5.684728546E0,-1.106723557E1,2.848576355E0
1.966346556E3,2.541864166E0,-1.215487381E1,3.242257690E0
1.966596246E3,1.154698792E0,-8.699758759E0,1.834435272E0
1.966845935E3,2.740052032E0,-1.138442596E1,2.024539948E0
1.967095624E3,3.911216583E0,-1.017299515E1,1.918410645E0
1.967345314E3,4.810546417E0,-1.087443649E1,5.188211060E0
1.967595003E3,3.068169708E0,-1.210472809E1,3.022814026E0
1.967844693E3,1.199006653E0,-8.712332611E0,1.414259033E0
1.968094383E3,4.485721893E0,-1.192016190E1,4.355941772E-2
1.968344072E3,3.304677887E0,-9.681417389E0,2.059267731E0
1.968593762E3,5.986650696E0,-1.072265213E1,3.355122986E0
1.968843452E3,2.982697449E0,-1.220546860E1,2.383643188E0
1.969093142E3,8.560697937E-1,-9.216184845E0,1.386267242E0
1.969342832E3,3.204536133E0,-1.103849533E1,1.796414337E0
1.969592521E3,3.379372559E0,-1.025083328E1,3.013683014E0
1.969842211E3,6.178551636E0,-1.125599304E1,3.977079620E0
1.970091901E3,2.340981903E0,-1.175535461E1,3.069516907E0
1.970341590E3,9.460327148E-1,-1.019934036E1,2.418520660E0
1.970591280E3,2.542911987E0,-1.010728180E1,1.908531189E0
1.970840969E3,3.529210968E0,-1.003617966E1,2.798280945E0
1.971090657E3,5.829926605E0,-1.119132751E1,4.265380096E0
1.971340347E3,2.150428162E0,-1.177032349E1,3.065625000E0
1.971590036E3,4.418811035E-1,-9.589059448E0,2.044598236E0
1.971839726E3,2.991678772E0,-1.211879883E1,8.114625549E-1
1.972089415E3,3.341052246E0,-1.015443375E1,1.386117554E0
1.972339104E3,5.079986115E0,-1.140568176E1,2.892435150E0
1.972588794E3,2.298021240E0,-1.184711380E1,3.327729950E0
1.972838483E3,4.953199768E-1,-9.688901825E0,2.414329376E0
1.973088175E3,1.957030334E0,-1.235755234E1,1.144969025E0
1.973337866E3,3.201093292E0,-1.033750305E1,1.923350372E0
1.973587554E3,5.286406860E0,-1.112531479E1,1.983076172E0
1.973837243E3,1.888023834E0,-1.258477982E1,4.237987061E0
1.974086929E3,-1.529070282E0,-8.970096588E0,2.324665833E0
1.974336618E3,1.926942902E0,-1.079135925E1,1.044976959E0
1.974586307E3,3.328628082E0,-1.223480759E1,2.606529694E0
1.974835997E3,4.289629669E0,-9.443711700E0,3.133583679E0
1.975085686E3,1.421294403E0,-1.314356781E1,3.323388977E0
1.975335376E3,-1.379680939E0,-8.878487091E0,1.851649475E0
1.975585064E3,2.811603241E0,-1.170625671E1,1.254541168E0
1.975834753E3,2.744991760E0,-1.074765015E1,3.140319672E0
1.976084442E3,3.943998413E0,-9.906399536E0,3.187022552E0
1.976334131E3,2.290686493E0,-1.216325638E1,2.888393555E0
1.976583820E3,2.579136658E-1,-8.718170471E0,1.790277100E0
1.976833509E3,2.424957275E0,-9.890083466E0,1.714384918E0
1.977083198E3,3.668571167E0,-1.011955627E1,1.836081848E0
1.977332888E3,4.651277618E0,-1.025083328E1,3.020269318E0
1.977582577E3,1.854792938E0,-1.214289871E1,3.510799255E0
1.977832266E3,-3.573069763E-1,-9.218130798E0,2.484832764E0
1.978081956E3,3.132835236E0,-1.112291977E1,1.149459686E0
1.978331645E3,3.089425507E0,-1.053344559E1,2.531685333E0
1.978581335E3,4.370611267E0,-1.021505768E1,2.813399506E0
1.978831024E3,1.957329712E0,-1.202569244E1,2.654579773E0
1.979080714E3,5.176235962E-1,-9.201215973E0,1.530567169E0
1.979330404E3,2.968776398E0,-1.116662888E1,6.047424316E-1
1.979580093E3,2.636018372E0,-1.021236328E1,1.996248779E0
1.979829782E3,4.475842438E0,-1.064705933E1,1.706601105E0
1.980079473E3,2.228565674E0,-1.375818970E1,2.620301056E0
1.980329163E3,2.978805542E-2,-8.419092407E0,1.849703522E0
1.980578853E3,2.838696899E0,-1.200518509E1,1.161883850E0
1.980828543E3,3.480861511E0,-1.032492920E1,1.740730133E0
1.981078233E3,4.632416840E0,-1.097817078E1,2.686014404E0
1.981327921E3,2.178120575E0,-1.303624100E1,2.161056061E0
1.981577611E3,2.862048340E-1,-9.410331116E0,1.429676971E0
1.981827301E3,2.533182220E0,-1.201057388E1,7.500901794E-1
1.982076991E3,2.469115448E0,-1.102607117E1,2.462379456E0
1.982326681E3,4.586312714E0,-1.018901184E1,2.796484680E0
1.982576371E3,2.875520325E0,-1.298235306E1,2.816542969E0
1.982826061E3,1.917512512E-1,-9.358688507E0,1.680854645E0
1.983075751E3,3.382216644E0,-1.088266937E1,2.433190155E0
1.983325442E3,2.930007019E0,-9.754315796E0,3.061433716E0
1.983575132E3,6.726412354E0,-9.649533691E0,3.318598938E0
1.983824822E3,2.523153076E0,-1.224423798E1,3.129991150E0
1.984074512E3,3.989204407E-1,-1.007375153E1,2.675536194E0
1.984324201E3,3.262016602E0,-1.173529633E1,4.842430115E-1
1.984573891E3,3.296445007E0,-1.024275009E1,2.049687653E0
1.984823582E3,5.252128143E0,-1.123398880E1,2.238445129E0
1.985073272E3,2.506387939E0,-1.085392914E1,6.767277374E0
1.985322966E3,3.119512939E-1,-8.101303253E0,1.595382385E0
1.985572656E3,3.447181549E0,-1.108639572E1,2.740650787E0
1.985822346E3,3.636687469E0,-9.829010468E0,2.218386841E0
1.986072036E3,5.831573181E0,-1.063433578E1,4.956193542E0
1.986321726E3,2.672392731E0,-1.214978439E1,3.191513214E0
1.986571416E3,-2.570155334E-1,-8.022417297E0,5.824388123E-1
1.986821106E3,3.905378723E0,-1.338007599E1,3.601510620E0
1.987070796E3,3.106340332E0,-1.069406158E1,3.325334930E0
1.987320485E3,3.947740631E0,-1.301977524E1,2.339934082E0
1.987570175E3,6.283932495E-1,-1.286275177E1,3.191962280E0
1.987819865E3,-1.144519958E0,-6.861132202E0,9.681866455E-1
1.988069556E3,3.283122711E0,-1.296004944E1,3.140768738E0
1.988319243E3,1.345252533E0,-9.628427582E0,3.167413330E0
1.988568933E3,3.800596619E0,-9.600735168E0,4.058809662E0
1.988818623E3,2.840792542E0,-1.268177811E1,2.756068726E0
1.989068313E3,4.385879517E-1,-7.162156219E0,6.658154297E-1
1.989318003E3,3.920946350E0,-1.361089600E1,2.261347504E0
1.989567693E3,2.465822296E0,-1.037806870E1,2.948718109E0
1.989817384E3,5.670358429E0,-1.100840790E1,2.800975342E0
1.990067074E3,2.464325409E0,-1.256202713E1,2.588866425E0
1.990316764E3,4.813989258E-1,-8.491541748E0,9.039701843E-1
1.990566454E3,3.800147552E0,-1.406894348E1,1.745071106E0
1.990816144E3,3.418141937E0,-9.256750488E0,1.597777405E0
1.991065834E3,4.954846344E0,-1.115719849E1,2.115101624E0
1.991315525E3,2.634970551E0,-1.110630432E1,2.241139526E0
1.991565215E3,1.214424591E0,-9.768386536E0,1.764979706E0
1.991814905E3,3.417543182E0,-1.160551620E1,6.830296326E-1
1.992064595E3,3.494333496E0,-1.009306137E1,1.727856903E0
1.992314285E3,5.851182404E0,-1.054826477E1,1.600771179E0
1.992563975E3,2.770139465E0,-1.177795761E1,2.511177979E0
1.992813665E3,1.470092926E0,-9.566755829E0,1.593586121E0
1.993063355E3,3.392694855E0,-1.034184402E1,1.067130890E0
1.993313046E3,3.545377350E0,-1.020053787E1,2.004182281E0
1.993562735E3,5.359904022E0,-9.750124512E0,2.119143219E0
1.993812425E3,2.549348602E0,-1.112172226E1,2.592009888E0
1.994062115E3,1.421593781E0,-1.012689102E1,1.786534882E0
1.994311805E3,3.982019348E0,-1.098251175E1,1.976639557E0
1.994561495E3,3.472329254E0,-1.028541138E1,2.453398132E0
1.994811185E3,5.315895538E0,-9.993817749E0,3.631598053E0
1.995060875E3,2.340383148E0,-1.060784088E1,2.370769958E0
1.995310564E3,3.124003601E-1,-9.967023468E0,1.087189178E0
1.995560254E3,3.079396362E0,-1.002435425E1,1.948348389E0
1.995809944E3,4.902455292E0,-1.092113937E1,2.336640930E0
1.996059633E3,3.973038025E0,-1.009934830E1,2.672392731E0
1.996309323E3,2.888992310E0,-1.323383011E1,2.963387604E0
1.996559012E3,7.644602966E-1,-8.204588470E0,1.136586456E0
1.996808702E3,3.167113953E0,-9.238937531E0,1.864223328E0
1.997058392E3,4.782105560E0,-1.271126678E1,2.816393280E0
1.997308081E3,4.540807343E0,-9.786349182E0,2.116598511E0
1.997557771E3,2.263742523E0,-1.134924911E1,2.501597900E0
1.997807460E3,7.692503357E-1,-8.773106232E0,1.364113312E0
1.998057150E3,2.737507324E0,-8.745713196E0,1.612446899E0
1.998306839E3,5.276677094E0,-1.256996063E1,3.063679047E0
1.998556529E3,4.437971191E0,-1.041803558E1,2.786754913E0
1.998806219E3,2.460732880E0,-1.087698120E1,1.880689087E0
1.999055908E3,1.464704132E0,-8.355774078E0,1.635199585E0
1.999305597E3,4.151466980E0,-1.012075378E1,3.067121887E0
1.999555287E3,4.510570221E0,-1.140702896E1,3.308719482E0
1.999804976E3,3.690425720E0,-1.127665009E1,3.031346283E0
2.000054665E3,2.059417419E0,-9.718839569E0,2.543211365E0
2.000304355E3,1.610201569E0,-8.721313934E0,1.818119202E0
2.000554044E3,3.934118958E0,-9.836045837E0,1.192270660E0
2.000803733E3,6.102809143E0,-1.186986649E1,3.331621857E0
2.001053423E3,3.366349640E0,-1.185908890E1,3.190914459E0
2.001303112E3,1.861828308E0,-9.090745697E0,1.825603638E0
2.001552801E3,2.082918549E0,-9.767937469E0,1.198258209E0
2.001802491E3,3.483705597E0,-9.405541077E0,1.539847870E0
2.002052181E3,5.447771301E0,-1.144579834E1,3.226091309E0
2.002301870E3,3.682342529E0,-1.142738663E1,2.732417908E0
2.002551559E3,2.052980804E0,-8.588090973E0,1.718875580E0
2.002801249E3,2.371967468E0,-1.018901184E1,1.139729919E0
2.003050938E3,3.115621033E0,-9.373807068E0,1.308129730E0
2.003300626E3,6.133794708E0,-1.159638519E1,2.150278473E0
2.003550315E3,3.474275208E0,-1.112890732E1,2.487227783E0
2.003800004E3,1.856589203E0,-9.350455627E0,1.852996674E0
2.004049694E3,2.337539063E0,-1.094508957E1,1.449735260E0
2.004299383E3,3.458707581E0,-9.866432648E0,1.951042786E0
2.004549072E3,6.449937286E0,-1.127156067E1,3.196303253E0
2.004798761E3,2.987786865E0,-1.170281387E1,3.052901459E0
2.005048450E3,1.616638184E0,-9.500593414E0,2.081421661E0
2.005298139E3,3.132835236E0,-1.140149048E1,1.303788757E0
2.005547828E3,3.676205292E0,-1.024649231E1,1.735491028E0
2.005797517E3,6.554120636E0,-1.203467377E1,2.601440277E0
2.006047206E3,3.103346558E0,-1.167302582E1,2.653232574E0
2.006296895E3,2.331850891E0,-9.463769989E0,1.193917236E0
2.006546584E3,3.172951813E0,-1.065843567E1,1.797162781E0
2.006796273E3,4.878355408E0,-1.207029968E1,2.067051544E0
2.007045962E3,6.317612457E0,-1.057416092E1,1.727856903E0
2.007295651E3,2.760110321E0,-1.234363129E1,2.828368378E0
