Time,x
8.563701625E1,1.015205154E3
8.667437425E1,1.015210266E3
8.771129125E1,1.015214539E3
8.874891525E1,1.015215225E3
8.978617825E1,1.015217819E3
9.082295225E1,1.015218430E3
9.185941925E1,1.015219040E3
9.289688025E1,1.015218430E3
9.393263325E1,1.015216141E3
9.496938625E1,1.015215988E3
9.600570525E1,1.015214691E3
9.704214125E1,1.015214233E3
9.807878725E1,1.015213776E3
9.911586225E1,1.015213776E3
1.001524512E2,1.015214005E3
1.011897262E2,1.015214005E3
1.022258242E2,1.015213394E3
1.032619442E2,1.015208588E3
1.042986922E2,1.015208588E3
1.053347512E2,1.015210419E3
1.063712192E2,1.015211411E3
1.074092932E2,1.015213013E3
1.084465992E2,1.015216522E3
1.094818622E2,1.015217056E3
1.105181182E2,1.015218201E3
1.115541672E2,1.015218201E3
1.125911382E2,1.015217590E3
1.136273742E2,1.015215530E3
1.146635862E2,1.015210190E3
1.157005042E2,1.015205994E3
1.167368152E2,1.015203247E3
1.177733852E2,1.015203171E3
1.188115582E2,1.015203247E3
1.198476112E2,1.015203247E3
1.208844852E2,1.015206451E3
1.219216772E2,1.015207901E3
1.229585812E2,1.015209885E3
1.239957362E2,1.015213470E3
1.250322492E2,1.015215912E3
1.260687212E2,1.015215912E3
1.271048332E2,1.015214539E3
1.281431212E2,1.015213165E3
1.291805422E2,1.015212631E3
1.302168372E2,1.015211411E3
1.312535912E2,1.015210800E3
1.322904852E2,1.015210800E3
1.333281562E2,1.015213776E3
1.343650462E2,1.015213776E3
1.354018922E2,1.015210342E3
1.364395042E2,1.015210342E3
1.374760592E2,1.015209808E3
1.385127212E2,1.015209808E3
1.395499102E2,1.015209808E3
1.405879152E2,1.015208588E3
1.416249042E2,1.015208206E3
1.426622342E2,1.015207672E3
1.436990242E2,1.015207672E3
1.447359192E2,1.015209427E3
1.457727982E2,1.015209427E3
1.468095242E2,1.015207672E3
1.478470112E2,1.015207672E3
1.488847542E2,1.015207672E3
1.499216262E2,1.015209122E3
1.509592972E2,1.015209885E3
1.519967352E2,1.015210800E3
1.530327432E2,1.015210800E3
1.540704142E2,1.015209198E3
1.551076612E2,1.015207672E3
1.561443572E2,1.015205841E3
1.571807762E2,1.015205002E3
1.582185192E2,1.015205002E3
1.592552722E2,1.015205002E3
1.602923232E2,1.015205383E3
1.613293522E2,1.015207062E3
1.623665052E2,1.015209885E3
1.634021702E2,1.015210342E3
1.644390492E2,1.015210342E3
1.654759652E2,1.015210342E3
1.665131472E2,1.015210342E3
1.675504422E2,1.015212021E3
1.685866462E2,1.015212250E3
1.696227612E2,1.015215836E3
1.706594572E2,1.015218658E3
1.716975872E2,1.015221863E3
1.727341332E2,1.015227585E3
1.737713172E2,1.015228195E3
1.748087742E2,1.015230560E3
1.758455762E2,1.015233536E3
1.768822232E2,1.015233536E3
1.779189502E2,1.015232697E3
1.789548922E2,1.015232239E3
1.799924912E2,1.015229568E3
1.810293412E2,1.015227814E3
1.820667792E2,1.015222321E3
1.831028932E2,1.015219193E3
1.841396112E2,1.015214539E3
1.851766142E2,1.015210724E3
1.862139932E2,1.015210724E3
1.872515682E2,1.015211182E3
1.882877182E2,1.015212708E3
1.893247842E2,1.015217514E3
1.903614552E2,1.015223312E3
1.913975362E2,1.015228653E3
1.924343142E2,1.015229721E3
1.934702142E2,1.015229721E3
1.945065472E2,1.015229721E3
1.955433912E2,1.015230637E3
1.965803322E2,1.015230942E3
1.976169222E2,1.015231323E3
1.986537412E2,1.015232697E3
1.996906262E2,1.015233078E3
2.007265232E2,1.015233078E3
2.017627372E2,1.015232315E3
2.028003422E2,1.015231705E3
2.038380772E2,1.015229568E3
2.048752492E2,1.015226669E3
2.059121532E2,1.015225296E3
2.069482682E2,1.015225143E3
2.079848142E2,1.015224686E3
2.090217692E2,1.015224304E3
2.100584862E2,1.015222549E3
2.110946862E2,1.015218124E3
2.121307652E2,1.015213776E3
2.131671522E2,1.015209885E3
2.142035432E2,1.015209885E3
2.152400662E2,1.015209427E3
2.162774142E2,1.015209808E3
2.173142262E2,1.015209427E3
2.183513562E2,1.015209808E3
2.193886552E2,1.015209122E3
2.204264392E2,1.015207367E3
2.214631012E2,1.015207138E3
2.225010172E2,1.015207138E3
2.235368712E2,1.015206833E3
2.245727102E2,1.015202408E3
2.256089492E2,1.015202179E3
2.266462252E2,1.015199966E3
2.276841722E2,1.015198593E3
2.287212642E2,1.015198593E3
2.297573852E2,1.015198593E3
2.307948612E2,1.015197906E3
2.318323442E2,1.015194702E3
2.328688922E2,1.015194473E3
2.339061702E2,1.015193405E3
2.349419202E2,1.015192413E3
2.359788302E2,1.015192413E3
2.370156522E2,1.015195694E3
2.380522722E2,1.015196762E3
2.390887332E2,1.015196838E3
2.401257132E2,1.015196762E3
2.411627492E2,1.015195084E3
2.421984582E2,1.015190811E3
2.432346622E2,1.015185699E3
2.442720442E2,1.015182648E3
2.453087172E2,1.015182648E3
2.463463832E2,1.015183105E3
2.473828332E2,1.015183716E3
2.484189182E2,1.015183716E3
2.494560722E2,1.015183716E3
2.504919192E2,1.015179977E3
2.515281272E2,1.015174484E3
2.525650222E2,1.015174026E3
2.536014062E2,1.015169983E3
2.546377352E2,1.015166397E3
2.556746572E2,1.015161057E3
2.567115072E2,1.015160446E3
2.577477412E2,1.015160446E3
2.587848742E2,1.015160446E3
2.598218382E2,1.015166473E3
2.608586562E2,1.015170441E3
2.618950782E2,1.015173187E3
2.629312812E2,1.015174942E3
2.639697212E2,1.015180359E3
2.650066982E2,1.015182266E3
2.660439702E2,1.015182953E3
2.670803072E2,1.015183716E3
2.681166052E2,1.015185547E3
2.691534942E2,1.015187683E3
2.701907642E2,1.015189133E3
2.712277952E2,1.015196457E3
2.722647422E2,1.015198441E3
2.733010902E2,1.015198441E3
2.743375122E2,1.015198288E3
2.753744272E2,1.015198212E3
2.764111532E2,1.015195847E3
2.774496762E2,1.015195847E3
2.784867162E2,1.015195541E3
2.795239232E2,1.015193634E3
2.805603932E2,1.015188370E3
2.815977962E2,1.015188370E3
2.826337612E2,1.015191422E3
2.836708222E2,1.015191422E3
2.847086182E2,1.015191269E3
2.857449522E2,1.015190811E3
2.867824152E2,1.015190811E3
2.878184782E2,1.015187836E3
2.888565242E2,1.015187836E3
2.898924082E2,1.015189056E3
2.909283022E2,1.015189514E3
2.919652052E2,1.015189896E3
2.930019342E2,1.015190887E3
2.940393882E2,1.015192871E3
2.950770222E2,1.015193176E3
2.961140212E2,1.015194778E3
2.971502732E2,1.015198059E3
2.981884592E2,1.015198059E3
2.992254672E2,1.015194016E3
3.002630632E2,1.015193634E3
3.012997152E2,1.015191422E3
3.023357392E2,1.015186920E3
3.033732152E2,1.015184097E3
3.044113962E2,1.015182724E3
3.054485082E2,1.015180817E3
3.064847122E2,1.015180817E3
3.075214292E2,1.015182114E3
3.085588602E2,1.015184937E3
3.095948572E2,1.015188904E3
3.106320392E2,1.015191193E3
3.116676372E2,1.015194855E3
3.127047942E2,1.015199051E3
3.137425882E2,1.015200882E3
3.147791602E2,1.015200882E3
3.158155502E2,1.015200882E3
3.168515412E2,1.015199966E3
3.178878512E2,1.015200882E3
3.189253242E2,1.015199661E3
3.199633132E2,1.015200272E3
3.210013032E2,1.015200272E3
3.220390682E2,1.015200806E3
3.230769472E2,1.015202789E3
3.241128522E2,1.015203171E3
3.251505912E2,1.015203171E3
3.261865252E2,1.015204697E3
3.272232582E2,1.015205994E3
3.282601942E2,1.015207901E3
3.292964152E2,1.015210266E3
3.303326882E2,1.015211639E3
3.313683462E2,1.015211639E3
3.324048282E2,1.015208817E3
3.334414932E2,1.015208054E3
3.344776452E2,1.015204086E3
3.355154542E2,1.015198364E3
3.365526172E2,1.015195923E3
3.375890462E2,1.015195923E3
3.386254332E2,1.015193176E3
3.396620002E2,1.015192871E3
3.406998492E2,1.015193176E3
3.417359032E2,1.015200043E3
3.427729232E2,1.015202713E3
3.438095252E2,1.015206985E3
3.448465902E2,1.015207062E3
3.458826442E2,1.015206985E3
3.469198892E2,1.015202179E3
3.479557172E2,1.015201111E3
3.489932332E2,1.015200043E3
3.500304142E2,1.015199509E3
3.510671452E2,1.015196228E3
3.521034662E2,1.015196228E3
3.531406892E2,1.015195999E3
3.541787472E2,1.015195999E3
3.552151642E2,1.015195999E3
3.562512532E2,1.015198822E3
3.572876702E2,1.015202255E3
3.583243632E2,1.015202255E3
3.593616812E2,1.015202255E3
3.603975452E2,1.015203018E3
3.614336752E2,1.015203018E3
3.624714342E2,1.015200882E3
3.635085172E2,1.015200882E3
3.645459702E2,1.015200577E3
3.655824492E2,1.015202866E3
3.666202122E2,1.015203400E3
3.676573692E2,1.015204773E3
3.686936382E2,1.015204773E3
3.697307312E2,1.015201874E3
3.707668782E2,1.015199203E3
3.718036052E2,1.015198364E3
3.728395692E2,1.015197525E3
3.738754422E2,1.015197525E3
3.749134382E2,1.015200882E3
3.759506792E2,1.015200882E3
3.769883152E2,1.015203171E3
3.780249782E2,1.015204239E3
3.790616042E2,1.015207596E3
3.800976562E2,1.015211258E3
3.811330992E2,1.015214386E3
3.821691832E2,1.015217361E3
3.832059702E2,1.015218277E3
3.842419222E2,1.015222397E3
3.852791152E2,1.015223389E3
3.863155412E2,1.015226135E3
3.873519082E2,1.015229034E3
3.883883622E2,1.015229034E3
3.894242862E2,1.015227814E3
3.904613192E2,1.015226593E3
3.914981332E2,1.015221939E3
3.925353862E2,1.015213165E3
3.935724702E2,1.015208206E3
3.946086782E2,1.015206070E3
3.956460402E2,1.015201187E3
3.966831972E2,1.015201187E3
3.977194942E2,1.015205383E3
3.987564962E2,1.015209045E3
3.997935922E2,1.015211639E3
4.008303212E2,1.015218964E3
4.018667622E2,1.015226669E3
4.029038932E2,1.015234909E3
4.039405002E2,1.015242462E3
4.049771242E2,1.015244141E3
4.060135942E2,1.015244141E3
4.070503222E2,1.015242157E3
4.080860412E2,1.015238647E3
4.091230492E2,1.015234680E3
4.101608962E2,1.015234604E3
4.111986882E2,1.015231400E3
4.122358722E2,1.015225983E3
4.132719582E2,1.015221176E3
4.143110662E2,1.015215607E3
4.153487972E2,1.015211945E3
4.163856852E2,1.015211945E3
4.174226072E2,1.015211945E3
4.184591652E2,1.015213013E3
4.194954052E2,1.015216217E3
4.205321312E2,1.015216217E3
4.215676622E2,1.015215759E3
4.226039902E2,1.015215759E3
4.236401192E2,1.015215912E3
4.246768892E2,1.015216293E3
4.257124832E2,1.015215912E3
4.267511932E2,1.015214691E3
4.277877722E2,1.015213165E3
4.288249562E2,1.015211792E3
4.298617422E2,1.015209808E3
4.308979802E2,1.015204391E3
4.319339502E2,1.015202637E3
4.329706262E2,1.015200729E3
4.340073892E2,1.015198364E3
4.350458122E2,1.015198364E3
4.360824412E2,1.015198822E3
4.371189492E2,1.015201874E3
4.381548452E2,1.015206070E3
4.391919822E2,1.015208359E3
4.402284592E2,1.015209122E3
4.412653672E2,1.015209122E3
4.423025252E2,1.015207672E3
4.433396502E2,1.015207520E3
4.443759712E2,1.015207520E3
4.454128152E2,1.015209351E3
4.464493792E2,1.015209351E3
4.474860382E2,1.015208588E3
4.485228392E2,1.015207138E3
4.495597422E2,1.015206985E3
4.505961642E2,1.015205917E3
4.516330162E2,1.015203171E3
4.526705052E2,1.015199890E3
4.537062802E2,1.015197067E3
4.547427962E2,1.015191956E3
4.557802242E2,1.015182266E3
4.568170722E2,1.015181046E3
4.578542662E2,1.015178680E3
4.588903762E2,1.015178070E3
4.599267272E2,1.015174942E3
4.609639162E2,1.015172272E3
4.620008562E2,1.015172272E3
4.630368162E2,1.015168762E3
4.640745042E2,1.015159302E3
4.651106602E2,1.015158997E3
4.661473912E2,1.015155640E3
4.671843632E2,1.015155640E3
4.682215072E2,1.015157547E3
4.692587172E2,1.015158920E3
4.702963012E2,1.015161057E3
4.713321612E2,1.015161285E3
4.723690112E2,1.015164108E3
4.734049292E2,1.015164566E3
4.744409072E2,1.015170288E3
4.754780772E2,1.015175629E3
4.765161722E2,1.015176163E3
4.775534262E2,1.015176315E3
4.785900062E2,1.015176163E3
4.796271242E2,1.015173492E3
4.806635292E2,1.015170364E3
4.817002852E2,1.015168762E3
4.827380842E2,1.015168152E3
4.837740502E2,1.015167999E3
4.848115112E2,1.015167160E3
4.858485762E2,1.015166931E3
4.868848762E2,1.015167160E3
4.879218012E2,1.015170135E3
4.889593812E2,1.015171280E3
4.899971832E2,1.015176315E3
4.910347492E2,1.015177536E3
4.920716552E2,1.015177536E3
4.931096252E2,1.015177536E3
4.941456722E2,1.015176926E3
4.951827542E2,1.015176773E3
4.962204202E2,1.015176773E3
4.972568092E2,1.015179291E3
4.982924272E2,1.015182724E3
4.993289402E2,1.015188217E3
5.003655302E2,1.015193176E3
5.014021672E2,1.015193939E3
5.024391762E2,1.015198441E3
5.034764872E2,1.015200653E3
5.045133522E2,1.015200653E3
5.055495502E2,1.015198593E3
5.065875792E2,1.015196075E3
5.076236172E2,1.015184784E3
5.086596992E2,1.015183334E3
5.096956922E2,1.015169373E3
5.107323862E2,1.015157013E3
5.117687842E2,1.015154495E3
5.128054702E2,1.015150528E3
5.138413612E2,1.015145569E3
5.148781132E2,1.015144806E3
5.159147072E2,1.015142822E3
5.169503932E2,1.015138626E3
5.179871452E2,1.015136642E3
5.190246742E2,1.015136642E3
5.200619932E2,1.015138474E3
5.210988542E2,1.015138474E3
5.221346422E2,1.015140686E3
5.231717962E2,1.015140686E3
5.242079042E2,1.015140686E3
5.252451842E2,1.015145721E3
5.262809252E2,1.015145721E3
5.273172182E2,1.015156097E3
5.283527432E2,1.015158768E3
5.293890592E2,1.015156097E3
5.304254952E2,1.015150986E3
5.314615382E2,1.015140076E3
5.324983852E2,1.015126877E3
5.335340352E2,1.015120544E3
5.345703452E2,1.015113297E3
5.356062442E2,1.015109100E3
5.366430002E2,1.015109100E3
5.376790632E2,1.015116272E3
5.387162442E2,1.015123672E3
5.397522672E2,1.015133667E3
5.407886612E2,1.015148239E3
5.418256012E2,1.015153198E3
5.428611592E2,1.015163269E3
5.438988832E2,1.015165176E3
5.449354482E2,1.015165634E3
5.459712532E2,1.015173111E3
5.470080702E2,1.015180740E3
5.480447412E2,1.015180817E3
5.490813062E2,1.015184402E3
5.501194542E2,1.015184402E3
5.511549022E2,1.015182648E3
5.521919442E2,1.015182114E3
5.532281382E2,1.015180054E3
5.542640232E2,1.015180054E3
5.553004212E2,1.015178299E3
5.563367472E2,1.015177307E3
5.573726492E2,1.015175705E3
5.584097102E2,1.015175705E3
5.594469782E2,1.015184860E3
5.604839172E2,1.015186081E3
5.615216472E2,1.015186081E3
5.625576372E2,1.015186081E3
5.635937092E2,1.015184402E3
5.646289972E2,1.015179138E3
5.656655742E2,1.015171509E3
5.667012842E2,1.015168533E3
5.677395302E2,1.015167236E3
5.687755852E2,1.015167236E3
5.698112102E2,1.015171967E3
5.708473772E2,1.015179749E3
5.718835712E2,1.015179977E3
5.729194892E2,1.015179977E3
5.739567202E2,1.015178299E3
5.749944022E2,1.015176392E3
5.760307682E2,1.015170593E3
5.770680552E2,1.015170288E3
5.781040542E2,1.015167999E3
5.791414202E2,1.015167313E3
5.801790322E2,1.015165787E3
5.812153302E2,1.015165710E3
5.822518112E2,1.015157776E3
5.832879902E2,1.015157776E3
5.843257632E2,1.015157776E3
5.853622382E2,1.015156784E3
5.863978342E2,1.015156784E3
5.874348952E2,1.015153046E3
5.884717082E2,1.015145187E3
5.895084682E2,1.015125046E3
5.905455622E2,1.015113525E3
5.915819162E2,1.015099411E3
5.926191262E2,1.015091400E3
5.936564682E2,1.015091400E3
5.946933132E2,1.015099030E3
5.957295702E2,1.015109100E3
5.967666192E2,1.015112228E3
5.978042872E2,1.015119934E3
5.988415892E2,1.015121384E3
5.998782162E2,1.015127258E3
6.009150742E2,1.015138016E3
6.019521052E2,1.015149765E3
6.029875082E2,1.015158615E3
6.040240642E2,1.015170135E3
6.050609862E2,1.015175934E3
6.060966882E2,1.015177994E3
6.071329392E2,1.015177994E3
6.081690182E2,1.015177460E3
6.092052802E2,1.015173874E3
6.102414592E2,1.015170135E3
6.112787702E2,1.015168152E3
6.123139892E2,1.015164871E3
6.133494462E2,1.015164871E3
6.143864872E2,1.015169144E3
6.154229882E2,1.015170059E3
6.164596842E2,1.015170059E3
6.174963552E2,1.015170746E3
6.185326792E2,1.015169220E3
6.195706512E2,1.015166931E3
6.206078512E2,1.015166779E3
6.216453392E2,1.015166931E3
6.226826762E2,1.015170746E3
6.237190312E2,1.015178070E3
6.247555702E2,1.015180740E3
6.257918072E2,1.015180740E3
6.268282042E2,1.015177460E3
6.278646402E2,1.015176315E3
6.289005562E2,1.015174103E3
6.299378362E2,1.015174561E3
6.309743852E2,1.015174561E3
6.320118292E2,1.015174561E3
6.330498372E2,1.015173874E3
6.340861662E2,1.015173645E3
6.351221572E2,1.015170593E3
6.361583212E2,1.015157623E3
6.371942172E2,1.015146255E3
6.382297242E2,1.015136414E3
6.392672692E2,1.015119934E3
6.403039302E2,1.015119705E3
6.413409552E2,1.015119705E3
6.423768002E2,1.015135651E3
6.434142872E2,1.015146484E3
6.444507732E2,1.015169525E3
6.454883832E2,1.015186691E3
6.465260572E2,1.015187302E3
6.475623502E2,1.015187454E3
6.485986842E2,1.015187454E3
6.496347072E2,1.015187454E3
6.506713412E2,1.015185165E3
6.517067052E2,1.015188293E3
6.527429472E2,1.015185165E3
6.537786522E2,1.015183334E3
6.548149802E2,1.015179291E3
6.558511082E2,1.015170822E3
6.568872632E2,1.015170822E3
6.579240422E2,1.015172272E3
6.589605282E2,1.015175323E3
6.599965052E2,1.015176086E3
6.610332332E2,1.015184860E3
6.620692242E2,1.015184860E3
6.631054142E2,1.015182343E3
6.641426212E2,1.015166016E3
6.651787542E2,1.015162201E3
6.662150492E2,1.015152817E3
6.672515752E2,1.015149002E3
6.682881262E2,1.015142975E3
6.693244502E2,1.015142212E3
6.703608202E2,1.015140991E3
6.713976472E2,1.015137024E3
6.724356752E2,1.015135269E3
6.734719432E2,1.015131302E3
6.745090092E2,1.015130005E3
6.755467692E2,1.015128174E3
6.765836812E2,1.015128174E3
6.776206752E2,1.015132141E3
6.786575052E2,1.015135040E3
6.796943262E2,1.015139618E3
6.807309252E2,1.015142517E3
6.817675492E2,1.015142517E3
6.828031982E2,1.015130920E3
6.838395592E2,1.015121307E3
6.848753432E2,1.015119476E3
6.859119492E2,1.015101013E3
6.869482842E2,1.015097580E3
6.879848412E2,1.015097580E3
6.890208452E2,1.015100708E3
6.900584572E2,1.015105743E3
6.910952422E2,1.015107117E3
6.921320922E2,1.015129471E3
6.931693542E2,1.015130234E3
6.942053592E2,1.015130463E3
6.952416572E2,1.015134888E3
6.962787402E2,1.015134888E3
6.973160632E2,1.015130463E3
6.983523972E2,1.015130463E3
6.993884452E2,1.015138779E3
7.004251132E2,1.015143738E3
7.014616722E2,1.015144806E3
7.024981242E2,1.015153961E3
7.035345642E2,1.015159302E3
7.045715972E2,1.015163116E3
7.056081172E2,1.015163116E3
7.066446862E2,1.015160980E3
7.076813452E2,1.015151825E3
7.087171272E2,1.015151443E3
7.097539452E2,1.015135345E3
7.107896002E2,1.015132904E3
7.118267392E2,1.015131226E3
7.128633662E2,1.015131226E3
7.139005052E2,1.015131226E3
7.149371012E2,1.015140610E3
7.159738662E2,1.015140610E3
7.170104572E2,1.015140610E3
7.180463292E2,1.015136948E3
7.190839392E2,1.015144272E3
7.201203992E2,1.015144577E3
7.211565652E2,1.015150528E3
7.221933902E2,1.015166779E3
7.232298532E2,1.015177689E3
7.242656322E2,1.015188065E3
7.253025132E2,1.015188065E3
7.263389702E2,1.015184631E3
7.273747862E2,1.015177765E3
7.284121312E2,1.015163193E3
7.294499932E2,1.015157776E3
7.304870702E2,1.015156403E3
7.315239952E2,1.015153732E3
7.325620172E2,1.015151443E3
7.335979992E2,1.015146942E3
7.346346162E2,1.015143661E3
7.356705382E2,1.015146790E3
7.367068472E2,1.015146790E3
7.377430682E2,1.015151138E3
7.387793512E2,1.015160065E3
7.398154862E2,1.015169296E3
7.408510802E2,1.015169296E3
7.418887812E2,1.015178299E3
7.429248682E2,1.015178833E3
7.439626392E2,1.015183487E3
7.449994702E2,1.015183487E3
7.460354702E2,1.015181885E3
7.470716432E2,1.015181885E3
7.481085022E2,1.015183716E3
7.491455002E2,1.015190735E3
7.501816812E2,1.015191727E3
7.512174452E2,1.015205612E3
7.522540152E2,1.015207672E3
7.532904472E2,1.015207672E3
7.543270372E2,1.015205231E3
7.553626442E2,1.015204315E3
7.563990492E2,1.015203629E3
7.574353682E2,1.015200806E3
7.584725332E2,1.015186386E3
7.595078132E2,1.015182648E3
7.605438202E2,1.015180817E3
7.615798312E2,1.015180054E3
7.626160462E2,1.015180054E3
7.636521152E2,1.015193634E3
7.646890432E2,1.015203247E3
7.657246552E2,1.015208435E3
7.667622902E2,1.015213394E3
7.677983612E2,1.015217438E3
7.688359032E2,1.015217438E3
7.698724562E2,1.015215073E3
7.709093722E2,1.015213394E3
7.719459612E2,1.015213394E3
7.729835512E2,1.015209656E3
7.740204702E2,1.015208740E3
7.750567212E2,1.015207901E3
7.760939772E2,1.015206375E3
7.771309012E2,1.015205154E3
7.781678822E2,1.015204849E3
7.792050982E2,1.015204849E3
7.802419232E2,1.015202255E3
7.812783882E2,1.015200882E3
7.823144282E2,1.015199966E3
7.833505662E2,1.015199966E3
7.843885542E2,1.015196991E3
7.854244542E2,1.015185471E3
7.864619622E2,1.015178680E3
7.874983492E2,1.015162888E3
7.885347412E2,1.015149994E3
7.895707282E2,1.015140533E3
7.906071932E2,1.015137253E3
7.916432432E2,1.015136871E3
7.926801642E2,1.015137253E3
7.937151142E2,1.015137634E3
7.947517792E2,1.015139771E3
7.957878462E2,1.015143661E3
7.968245112E2,1.015147171E3
7.978596792E2,1.015155334E3
7.988962232E2,1.015170593E3
7.999328182E2,1.015183716E3
8.009690982E2,1.015196609E3
8.020066022E2,1.015198669E3
8.030435272E2,1.015198669E3
8.040808712E2,1.015199966E3
8.051165712E2,1.015198364E3
8.061522452E2,1.015193405E3
8.071887532E2,1.015193405E3
8.082257192E2,1.015190506E3
8.092611842E2,1.015186844E3
8.102976322E2,1.015182495E3
8.113354282E2,1.015174103E3
8.123726482E2,1.015173721E3
8.134095012E2,1.015173721E3
8.144453092E2,1.015173721E3
8.154813062E2,1.015174026E3
8.165176982E2,1.015175629E3
8.175537572E2,1.015175858E3
8.185898972E2,1.015183334E3
8.196265872E2,1.015183868E3
8.206627172E2,1.015183868E3
8.216991102E2,1.015183868E3
8.227361072E2,1.015189896E3
8.237726102E2,1.015193558E3
8.248086262E2,1.015195465E3
8.258438872E2,1.015197678E3
8.268800642E2,1.015203171E3
8.279158482E2,1.015203171E3
8.289527062E2,1.015195007E3
8.299893032E2,1.015193405E3
8.310260492E2,1.015189896E3
8.320620082E2,1.015186005E3
8.330977012E2,1.015182495E3
8.341344342E2,1.015182495E3
8.351708762E2,1.015185242E3
8.362073922E2,1.015185623E3
8.372432812E2,1.015187073E3
8.382796072E2,1.015187073E3
8.393156632E2,1.015184708E3
8.403517482E2,1.015164948E3
8.413877122E2,1.015152969E3
8.424237992E2,1.015152817E3
8.434616892E2,1.015150146E3
8.444983542E2,1.015150146E3
8.455345052E2,1.015151443E3
8.465700432E2,1.015163193E3
8.476066722E2,1.015166550E3
8.486435242E2,1.015167236E3
8.496802222E2,1.015177460E3
8.507165692E2,1.015177612E3
8.517539282E2,1.015179062E3
8.527898202E2,1.015178375E3
8.538273282E2,1.015180740E3
8.548644102E2,1.015180588E3
8.559007032E2,1.015180740E3
8.569375542E2,1.015187836E3
8.579729892E2,1.015187836E3
8.590093612E2,1.015187531E3
8.600447322E2,1.015186844E3
8.610808772E2,1.015184937E3
8.621192422E2,1.015184250E3
8.631553632E2,1.015183716E3
8.641911822E2,1.015181885E3
8.652281242E2,1.015183334E3
8.662644452E2,1.015181885E3
8.673010812E2,1.015179596E3
8.683384162E2,1.015174942E3
8.693743162E2,1.015169144E3
8.704110652E2,1.015169144E3
8.714485722E2,1.015167160E3
8.724854182E2,1.015167084E3
8.735224202E2,1.015167084E3
8.745583812E2,1.015165939E3
8.755956062E2,1.015166168E3
8.766314012E2,1.015166168E3
8.776674262E2,1.015168076E3
8.787040022E2,1.015168076E3
8.797402722E2,1.015165939E3
8.807776602E2,1.015158463E3
8.818140192E2,1.015154800E3
8.828502082E2,1.015149384E3
8.838877672E2,1.015149384E3
8.849266892E2,1.015150452E3
8.859632902E2,1.015158997E3
8.870001382E2,1.015165710E3
8.880356112E2,1.015176468E3
8.890725592E2,1.015187225E3
8.901085812E2,1.015188446E3
8.911465782E2,1.015193634E3
8.921826292E2,1.015193634E3
8.932189512E2,1.015188446E3
8.942552172E2,1.015185242E3
8.952913102E2,1.015182114E3
8.963274472E2,1.015178299E3
8.973648052E2,1.015173264E3
8.984013432E2,1.015172577E3
8.994374342E2,1.015172577E3
9.004737912E2,1.015165710E3
9.015115572E2,1.015164871E3
9.025477942E2,1.015162735E3
9.035831082E2,1.015157776E3
9.046204742E2,1.015153809E3
9.056587922E2,1.015152740E3
9.066966652E2,1.015152206E3
9.077325392E2,1.015152740E3
9.087677972E2,1.015154114E3
9.098040652E2,1.015158539E3
9.108398772E2,1.015162201E3
9.118765592E2,1.015167236E3
9.129126422E2,1.015167236E3
9.139486122E2,1.015167999E3
9.149855142E2,1.015172882E3
9.160226932E2,1.015172882E3
9.170589612E2,1.015172882E3
9.180951072E2,1.015170364E3
9.191317622E2,1.015173340E3
9.201681352E2,1.015176849E3
9.212037592E2,1.015178680E3
9.222408042E2,1.015185547E3
9.232766092E2,1.015185547E3
9.243150682E2,1.015185547E3
9.253515662E2,1.015186386E3
9.263877062E2,1.015189972E3
9.274231962E2,1.015190353E3
9.284594032E2,1.015190353E3
9.294950982E2,1.015191879E3
9.305323382E2,1.015191879E3
9.315688672E2,1.015191879E3
9.326047702E2,1.015193939E3
9.336413822E2,1.015194473E3
9.346772192E2,1.015193939E3
9.357133552E2,1.015193634E3
9.367500162E2,1.015190506E3
9.377868972E2,1.015191422E3
9.388236542E2,1.015189056E3
9.398593122E2,1.015183563E3
9.408955682E2,1.015180588E3
9.419322632E2,1.015180588E3
9.429679862E2,1.015182800E3
9.440041592E2,1.015183563E3
9.450400372E2,1.015198059E3
9.460767672E2,1.015199890E3
9.471130832E2,1.015205002E3
9.481494122E2,1.015205002E3
9.491856402E2,1.015199127E3
9.502231202E2,1.015196228E3
9.512593382E2,1.015193405E3
9.522963732E2,1.015191879E3
9.533328172E2,1.015193405E3
9.543688632E2,1.015195312E3
9.554062782E2,1.015195312E3
9.564446792E2,1.015190125E3
9.574811312E2,1.015190048E3
9.585174272E2,1.015184708E3
9.595533622E2,1.015184708E3
9.605897222E2,1.015185699E3
9.616274242E2,1.015192490E3
9.626634172E2,1.015194016E3
9.636996612E2,1.015197144E3
9.647368732E2,1.015198669E3
9.657724692E2,1.015200043E3
9.668097842E2,1.015200043E3
9.678474212E2,1.015199966E3
9.688837242E2,1.015197525E3
9.699196932E2,1.015192261E3
9.709561472E2,1.015190048E3
9.719922382E2,1.015188675E3
9.730291392E2,1.015186462E3
9.740658862E2,1.015186462E3
9.751025122E2,1.015188293E3
9.761383232E2,1.015190735E3
9.771743822E2,1.015192261E3
9.782112772E2,1.015195312E3
9.792468402E2,1.015201950E3
9.802827222E2,1.015201950E3
9.813198142E2,1.015201950E3
9.823566812E2,1.015204773E3
9.833934082E2,1.015208817E3
9.844294622E2,1.015210037E3
9.854667092E2,1.015211639E3
9.865030392E2,1.015211639E3
9.875395222E2,1.015209427E3
9.885757332E2,1.015203400E3
9.896129462E2,1.015193024E3
9.906509512E2,1.015184402E3
