Time;x;y;z
6.667083328E2;-3.191897583E1;3.522822571E1;4.448852539E-1
6.669586988E2;-1.047662354E1;4.191935730E1;-1.444714355E1
6.672088208E2;-2.098675537E1;4.067417908E1;-6.262207031E0
6.674591864E2;-3.048901367E1;3.429457092E1;-1.122119141E1
6.677093084E2;-1.089520264E1;4.054374695E1;-1.923724365E1
6.679596444E2;-3.428918457E1;3.318092346E1;1.302734375E0
6.682097664E2;-1.443963623E1;4.078733826E1;-1.547393799E1
6.684601115E2;-1.540829468E1;4.116069031E1;-1.365045166E1
6.687102335E2;-3.631179810E1;3.062336731E1;-7.847961426E0
6.689606005E2;-6.654876709E0;4.082499695E1;-1.996777344E1
6.692106915E2;-3.005267334E1;3.609507751E1;1.682556152E0
6.694610542E2;-1.961303711E1;3.951194763E1;-1.351007080E1
6.697111762E2;-1.374124146E1;4.059074402E1;-1.689941406E1
6.699615432E2;-3.680145264E1;3.035542297E1;-3.711181641E0
6.702116652E2;-1.022808838E1;4.116490173E1;-1.719738770E1
6.704620212E2;-2.567034912E1;3.837818909E1;-7.290710449E0
6.707121432E2;-3.086392212E1;3.451695251E1;-1.102526855E1
6.709625102E2;-7.078216553E0;4.096018982E1;-1.985565186E1
6.712126322E2;-3.352731323E1;3.390885925E1;2.618408203E0
6.714629770E2;-1.494284058E1;4.090354919E1;-1.523217773E1
6.717130680E2;-2.058850098E1;4.079600525E1;-8.631469727E0
6.719634350E2;-3.567092896E1;3.056459045E1;-1.110766602E1
6.722135570E2;-1.175177002E1;4.063517761E1;-1.962097168E1
6.724639159E2;-3.390295410E1;3.404609680E1;1.518554688E-1
6.727140379E2;-2.410925293E1;3.820674133E1;-1.409533691E1
6.729643739E2;-1.176483154E1;4.136985779E1;-1.740948486E1
6.732144959E2;-3.514233398E1;3.308644104E1;1.488525391E0
6.734648538E2;-1.023175049E1;4.132273865E1;-1.820495605E1
6.737149758E2;-1.558627319E1;4.150126648E1;-1.309863281E1
6.739653418E2;-3.183596802E1;3.273762512E1;-1.391101074E1
6.742154338E2;-8.038726807E0;4.015681458E1;-2.143536377E1
6.744658032E2;-3.441381836E1;3.300599670E1;2.571960449E0
6.747159252E2;-2.377258301E1;3.776600647E1;-1.377929688E1
6.749662912E2;-9.417968750E0;4.111445618E1;-1.832086182E1
6.752164132E2;-3.753015137E1;3.024629211E1;-1.176757812E-1
6.754667929E2;-9.421112061E0;4.264753723E1;-1.375433350E1
6.757168839E2;-1.983120728E1;4.130384827E1;-8.476684570E0
6.759672499E2;-3.203097534E1;3.332499695E1;-1.218103027E1
6.762173719E2;-6.987670898E0;4.065068054E1;-2.198376465E1
6.764677255E2;-3.332723999E1;3.447612000E1;4.063049316E0
6.767178475E2;-1.832067871E1;4.040211487E1;-1.483825684E1
6.769681825E2;-1.458285522E1;4.175077820E1;-1.597985840E1
6.772183045E2;-3.576510620E1;3.159147644E1;-8.826538086E0
6.774686812E2;-1.393606567E1;3.823182678E1;-2.376721191E1
6.777188032E2;-3.138717651E1;3.386698914E1;-1.275408936E1
6.779691692E2;-2.553427124E1;3.066319275E1;-2.510034180E1
6.782192613E2;-2.321838379E1;3.383952332E1;-2.287567139E1
6.784696140E2;-4.018258667E1;2.717463684E1;-1.074725342E1
6.787197360E2;-1.946624756E1;3.545600891E1;-2.532781982E1
6.789701020E2;-2.418273926E1;3.743559265E1;-1.603082275E1
6.792202240E2;-3.204776001E1;2.788108826E1;-2.211468506E1
6.794705670E2;-1.301559448E1;3.535331726E1;-2.737359619E1
6.797206890E2;-4.045675659E1;2.707444763E1;-6.412841797E0
6.799710550E2;-1.670407104E1;3.491368103E1;-2.683123779E1
6.802211770E2;-2.073959351E1;3.550157166E1;-2.277593994E1
6.804715122E2;-3.884463501E1;2.788471985E1;-8.967895508E0
6.807216042E2;-1.628939819E1;3.701445007E1;-2.405328369E1
6.809719702E2;-3.517266846E1;3.260093689E1;-6.444091797E0
6.812220922E2;-2.763607788E1;3.412294006E1;-1.827288818E1
6.814724832E2;-1.608508301E1;3.859068298E1;-2.097314453E1
6.817226052E2;-3.790484619E1;2.984584045E1;-1.019409180E0
6.819729412E2;-1.349862671E1;3.936827087E1;-2.074877930E1
6.822230632E2;-2.265454102E1;3.979591370E1;-9.696044922E0
6.824734157E2;-3.120114136E1;3.236924744E1;-1.436761475E1
6.827235387E2;-1.134906006E1;3.863444519E1;-2.259295654E1
6.829739047E2;-3.427603149E1;3.329792786E1;-2.346191406E-1
6.832239957E2;-1.800979614E1;3.807649231E1;-2.005377197E1
6.834743399E2;-1.442446899E1;4.206660461E1;-1.377404785E1
6.837244629E2;-3.648419189E1;3.077369690E1;-7.024841309E0
6.839748289E2;-1.127911377E1;3.933894348E1;-2.167315674E1
6.842249509E2;-2.585501099E1;3.717250061E1;-1.209735107E1
6.844752898E2;-2.681060791E1;3.436103821E1;-1.762036133E1
6.847254118E2;-1.072296143E1;3.839677429E1;-2.259997559E1
6.849757778E2;-3.398550415E1;3.266795349E1;1.378784180E-1
6.852258998E2;-1.291989136E1;3.814903259E1;-2.066937256E1
6.854762699E2;-1.518212891E1;4.094798279E1;-1.220648193E1
6.857263619E2;-3.280645752E1;3.126557922E1;-1.121911621E1
6.859767279E2;-7.016326904E0;3.756132507E1;-2.382403564E1
6.862268499E2;-3.229379272E1;3.318595886E1;-2.673339844E-1
6.864772003E2;-1.761499023E1;3.788917542E1;-1.651422119E1
6.867273223E2;-1.190332031E1;3.844975281E1;-2.019055176E1
6.869776583E2;-3.600537109E1;2.968318176E1;-7.522155762E0
6.872277803E2;-1.471194458E1;3.741087341E1;-2.241992188E1
6.874781641E2;-3.414068604E1;3.188948059E1;-9.352966309E0
6.877282861E2;-2.682226562E1;3.429869080E1;-1.709411621E1
6.879786521E2;-1.142126465E1;4.079161072E1;-1.842193604E1
6.882287441E2;-3.431387329E1;3.321250916E1;9.531860352E-1
6.884790945E2;-1.582647705E1;4.029811096E1;-1.427746582E1
6.887292165E2;-1.785879517E1;3.946055603E1;-1.571771240E1
6.889795835E2;-3.444265747E1;2.998112488E1;-1.403942871E1
6.892297055E2;-1.038961792E1;3.924168396E1;-2.178393555E1
6.894800288E2;-3.365786743E1;3.397886658E1;-2.500244141E0
6.897301508E2;-1.923754883E1;3.812358093E1;-1.881860352E1
6.899805178E2;-1.436859131E1;4.050801086E1;-1.780072021E1
6.902306398E2;-3.464971924E1;3.288548279E1;-6.535095215E0
6.904810023E2;-1.173089600E1;3.965995789E1;-2.130603027E1
6.907310933E2;-2.691198730E1;3.811149597E1;-7.110656738E0
6.909814603E2;-2.719665527E1;3.581196594E1;-1.589056396E1
6.912315823E2;-9.933288574E0;3.985633850E1;-2.180072021E1
6.914819425E2;-3.192675781E1;3.514210510E1;-1.380249023E0
6.917320645E2;-9.758850098E0;4.098002625E1;-1.777044678E1
6.919824005E2;-1.771109009E1;4.062013245E1;-1.382385254E1
6.922325225E2;-3.100946045E1;3.470671082E1;-1.209521484E1
6.924829026E2;-1.119256592E1;4.069456482E1;-2.075280762E1
6.927330246E2;-3.076168823E1;3.701936340E1;2.626220703E0
6.929833906E2;-1.488388062E1;4.175990295E1;-1.350549316E1
6.932334826E2;-1.063888550E1;4.339466858E1;-1.396337891E1
6.934838300E2;-3.505831909E1;3.335084534E1;-3.870971680E0
6.937339520E2;-9.717590332E0;4.167683411E1;-1.898901367E1
6.939843180E2;-2.413323975E1;4.017381287E1;-5.676696777E0
6.942344400E2;-2.875384521E1;3.641453552E1;-1.114007568E1
6.944847905E2;-6.720916748E0;4.138438416E1;-2.045019531E1
6.947349125E2;-3.218395996E1;3.471540833E1;6.434753418E0
6.949852785E2;-1.060806274E1;4.151927185E1;-1.620141602E1
6.952354005E2;-1.166256714E1;4.278166199E1;-1.386486816E1
6.954857367E2;-3.349389648E1;3.409373474E1;-4.660644531E0
6.957358587E2;-7.203002930E0;4.138816833E1;-2.031933594E1
6.959862247E2;-3.146426392E1;3.618305969E1;-1.098022461E0
6.962363467E2;-2.585684204E1;3.812440491E1;-1.229711914E1
6.964867081E2;-8.430023193E0;4.145610046E1;-1.991381836E1
6.967367991E2;-3.470733643E1;3.323103333E1;4.629394531E0
6.969871651E2;-8.569213867E0;4.090309143E1;-2.066149902E1
6.972372871E2;-1.863699341E1;4.198982239E1;-1.015771484E1
6.974876360E2;-3.340853882E1;3.373872375E1;-8.161560059E0
6.977377580E2;-7.153381348E0;3.880107117E1;-2.527532959E1
6.979880930E2;-3.400128174E1;3.347749329E1;4.700073242E0
6.982382150E2;-1.884835815E1;3.982792664E1;-1.586187744E1
6.984885864E2;-1.598062134E1;4.051667786E1;-1.765258789E1
6.987387084E2;-3.824307251E1;3.036549377E1;1.225830078E0
6.989890744E2;-7.415283203E0;4.029646301E1;-2.267407227E1
6.992391664E2;-2.273770142E1;3.952043152E1;-1.251940918E1
6.994895324E2;-2.669769287E1;3.681333923E1;-1.453912354E1
6.997396544E2;-3.463958740E0;3.324241638E1;-3.318096924E1
6.999900204E2;-3.573281860E1;3.164396667E1;-8.269409180E0
7.002401424E2;-3.817199707E0;3.405854797E1;-3.259814453E1
7.004904661E2;-2.652432251E1;3.962449646E1;-8.513183594E-1
7.007405881E2;-2.244903564E1;3.894972229E1;-1.496679688E1
7.009909541E2;-8.687255859E0;4.141310120E1;-1.997973633E1
7.012410761E2;-3.394082642E1;3.439762878E1;2.670593262E0
7.014914184E2;-1.053781128E1;4.234251404E1;-1.523980713E1
7.017415404E2;-1.962710571E1;4.107960510E1;-1.127441406E1
7.019919064E2;-3.213156128E1;3.526817322E1;-7.404418945E0
7.022420284E2;-1.373040771E1;4.119728088E1;-1.780413818E1
7.024923806E2;-2.843203735E1;3.783433533E1;-3.957946777E0
7.027424726E2;-1.783462524E1;4.073905945E1;-1.095227051E1
7.029928386E2;-1.317437744E1;4.358613586E1;-7.292358398E0
7.032429606E2;-2.676321411E1;3.882508850E1;-1.982238770E0
7.034933252E2;-4.309906006E0;4.463050842E1;-8.833862305E0
7.037434482E2;-1.280355835E1;4.662132263E1;1.731127930E1
7.039937832E2;-1.624639893E1;4.675215149E1;3.995788574E0
7.042439052E2;3.885498047E0;4.563899231E1;-9.367736816E0
7.044942861E2;-2.173715210E1;4.163349915E1;6.859191895E0
7.047444091E2;6.094879150E0;4.469822693E1;-6.109313965E0
7.049947751E2;-9.814910889E0;4.405943298E1;6.222595215E0
7.052448661E2;-1.048483276E1;4.475044250E1;6.185485840E0
7.054952037E2;1.852117920E1;4.095646667E1;-1.084497070E1
7.057453257E2;-1.183892822E1;4.140196228E1;1.674279785E1
7.059956917E2;2.325033569E1;3.593531799E1;-1.650390625E1
7.062458137E2;1.085205078E-1;4.461732483E1;-9.215698242E0
7.064961647E2;6.968078613E0;4.446253967E1;-4.376220703E-1
7.067462867E2;2.300592041E1;3.478346252E1;-2.077032471E1
7.069966528E2;-1.527505493E1;4.341050720E1;6.766174316E0
7.072467747E2;2.732962036E1;2.873167419E1;-2.520202637E1
7.074971018E2;-1.746215820E1;4.189555359E1;9.920959473E0
7.077472238E2;2.308203125E1;3.620936584E1;-1.640692139E1
7.079975898E2;-5.462341309E-1;4.512660217E1;-3.172485352E0
7.082477118E2;-5.021667480E-1;4.539332581E1;-4.345825195E0
7.084980866E2;1.939471436E1;3.435240173E1;-2.398876953E1
7.087481786E2;-2.476263428E1;4.016902161E1;2.341613770E0
7.089985446E2;2.182888794E1;3.441090393E1;-2.225152588E1
7.092486666E2;-5.710906982E0;4.526152039E1;-3.621215820E-1
