Time;latitude;longitude;height;velocity;direction;horizontalAccuracy;verticalAccuracy
2.918971700E3;5.231856014E1;4.873334225E0;8.327903748E-1;0.000000000E0;7.734375000E1;1.000000000E1;1.000000000E1
2.919971693E3;5.231856014E1;4.873334225E0;7.596702576E-1;0.000000000E0;7.734375000E1;1.000000000E1;1.000000000E1
2.920971686E3;5.231856014E1;4.873334225E0;6.110496521E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.921971678E3;5.231856014E1;4.873334225E0;6.823387146E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.922971670E3;5.231856014E1;4.873334225E0;6.132469177E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.923971662E3;5.231856014E1;4.873334225E0;6.407127380E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.924971654E3;5.231856014E1;4.873334225E0;5.804100037E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.925971646E3;5.231856014E1;4.873334225E0;4.145164490E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.926971640E3;5.231856014E1;4.873334225E0;4.876976013E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.927971631E3;5.231856014E1;4.873334225E0;4.669456482E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.928971623E3;5.231856014E1;4.873334225E0;4.345970154E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.929971615E3;5.231856014E1;4.873334225E0;3.691673279E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.930971608E3;5.231856014E1;4.873334225E0;4.060935974E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.931971600E3;5.231856014E1;4.873334225E0;3.188743591E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.932971593E3;5.231856014E1;4.873334225E0;3.604393005E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.933971585E3;5.231856014E1;4.873334225E0;4.222679138E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.934971577E3;5.231856014E1;4.873334225E0;5.487327576E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.935971570E3;5.231856014E1;4.873334225E0;6.584129333E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.936971562E3;5.231856014E1;4.873334225E0;8.499412537E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.937971554E3;5.231856014E1;4.873334225E0;1.000820160E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
2.938971547E3;5.231856668E1;4.873352246E0;1.147670746E0;2.199999988E-1;5.273437500E1;1.000000000E1;1.000000000E1
2.939971538E3;5.231856639E1;4.873355012E0;9.460716248E-1;2.399999946E-1;1.821093750E2;1.000000000E1;1.000000000E1
2.940971530E3;5.231856597E1;4.873355264E0;8.684959412E-1;1.800000072E-1;1.821093750E2;1.000000000E1;1.000000000E1
2.941971523E3;5.231856597E1;4.873355264E0;7.687644958E-1;0.000000000E0;1.821093750E2;1.000000000E1;1.000000000E1
2.942971516E3;5.231856597E1;4.873355264E0;1.028530121E0;0.000000000E0;1.821093750E2;1.000000000E1;1.000000000E1
2.943971508E3;5.231856597E1;4.873355264E0;1.132534027E0;0.000000000E0;1.821093750E2;1.000000000E1;1.000000000E1
2.944971500E3;5.231856597E1;4.873355264E0;1.104640961E0;0.000000000E0;1.821093750E2;1.000000000E1;1.000000000E1
2.945971492E3;5.231856597E1;4.873355264E0;1.289394379E0;0.000000000E0;1.821093750E2;1.000000000E1;1.000000000E1
2.946971485E3;5.231856597E1;4.873355264E0;1.480129242E0;0.000000000E0;1.821093750E2;1.000000000E1;1.000000000E1
2.947971476E3;5.231856597E1;4.873355264E0;1.707485199E0;0.000000000E0;1.821093750E2;1.000000000E1;1.000000000E1
2.948971469E3;5.231856597E1;4.873355264E0;2.005702972E0;0.000000000E0;5.238281250E1;1.000000000E1;1.000000000E1
2.949971462E3;5.231856597E1;4.873355264E0;1.743251801E0;0.000000000E0;5.238281250E1;1.000000000E1;1.000000000E1
2.950971454E3;5.231856597E1;4.873360880E0;1.659755707E0;1.800000072E-1;2.791406250E2;1.000000000E1;1.000000000E1
2.951971446E3;5.231856597E1;4.873360880E0;1.615200043E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.952971438E3;5.231856597E1;4.873360880E0;1.566738129E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.953971431E3;5.231856597E1;4.873360880E0;1.548061371E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.954971422E3;5.231856597E1;4.873360880E0;1.325222015E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.955971416E3;5.231856597E1;4.873360880E0;1.164882660E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.956971407E3;5.231856597E1;4.873360880E0;1.376003265E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.957971400E3;5.231856597E1;4.873360880E0;1.550441742E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.958971392E3;5.231856597E1;4.873360880E0;1.625942230E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.959971385E3;5.231856597E1;4.873360880E0;1.542812347E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.960971376E3;5.231856597E1;4.873360880E0;1.622219086E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.961971368E3;5.231856597E1;4.873360880E0;1.519313812E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.962971361E3;5.231856597E1;4.873360880E0;1.639614105E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.963971354E3;5.231856597E1;4.873360880E0;1.665065765E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.964971345E3;5.231856597E1;4.873360880E0;1.727382660E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.965971339E3;5.231856597E1;4.873360880E0;1.589626312E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.966971331E3;5.231856597E1;4.873360880E0;1.592983246E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.967971323E3;5.231856597E1;4.873360880E0;1.501979828E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.968971315E3;5.231856597E1;4.873360880E0;1.236537933E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.969971307E3;5.231856597E1;4.873360880E0;1.207729340E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.970971300E3;5.231856597E1;4.873360880E0;1.265346527E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.971971292E3;5.231856597E1;4.873360880E0;1.130336761E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.972971285E3;5.231856597E1;4.873360880E0;1.061061859E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.973971277E3;5.231856597E1;4.873360880E0;1.199245453E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.974971268E3;5.231856597E1;4.873360880E0;1.142421722E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.975971261E3;5.231856597E1;4.873360880E0;1.278041840E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.976971253E3;5.231856597E1;4.873360880E0;1.278652191E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.977971246E3;5.231856597E1;4.873360880E0;1.293300629E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.978971238E3;5.231856597E1;4.873360880E0;1.203823090E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.979971230E3;5.231856597E1;4.873360880E0;1.127773285E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.980971222E3;5.231856597E1;4.873360880E0;1.182399750E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.981971215E3;5.231856597E1;4.873360880E0;1.301479340E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.982971207E3;5.231856597E1;4.873360880E0;1.259853363E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.983971199E3;5.231856597E1;4.873360880E0;1.430507660E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.984971191E3;5.231856597E1;4.873360880E0;1.398952484E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.985971184E3;5.231856597E1;4.873360880E0;1.530727386E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.986971176E3;5.231856597E1;4.873360880E0;1.687587738E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.987971168E3;5.231856597E1;4.873360880E0;1.732692719E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.988971161E3;5.231856597E1;4.873360880E0;1.785182953E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.989971153E3;5.231856597E1;4.873360880E0;1.964931488E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.990971145E3;5.231856597E1;4.873360880E0;1.930934906E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.991971137E3;5.231856597E1;4.873360880E0;1.973049164E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.992971129E3;5.231856597E1;4.873360880E0;2.017910004E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.993971122E3;5.231856597E1;4.873360880E0;2.011806488E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.994971115E3;5.231856597E1;4.873360880E0;2.008998871E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.995971106E3;5.231856597E1;4.873360880E0;2.076381683E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.996971099E3;5.231856597E1;4.873360880E0;2.058620453E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.997971092E3;5.231856597E1;4.873360880E0;1.933315277E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.998971084E3;5.231856597E1;4.873360880E0;1.959438324E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
2.999971076E3;5.231856597E1;4.873360880E0;1.916713715E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
3.000971068E3;5.231856597E1;4.873360880E0;1.961757660E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
3.001971060E3;5.231856597E1;4.873360880E0;1.871242523E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
3.002971052E3;5.231856597E1;4.873360880E0;1.843837738E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
3.003971044E3;5.231856597E1;4.873360880E0;1.684719086E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
3.004971037E3;5.231856597E1;4.873360880E0;1.655849457E0;0.000000000E0;2.791406250E2;1.000000000E1;1.000000000E1
3.005971030E3;5.231856597E1;4.873360880E0;1.534450531E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.006971021E3;5.231856597E1;4.873360880E0;1.408901215E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.007971014E3;5.231856597E1;4.873360880E0;1.385463715E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.008971007E3;5.231856597E1;4.873360880E0;1.482326508E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.009970999E3;5.231856597E1;4.873360880E0;1.583705902E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.010970991E3;5.231856597E1;4.873360880E0;1.508754730E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.011970983E3;5.231856597E1;4.873360880E0;1.649013519E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.012970976E3;5.231856597E1;4.873360880E0;1.770412445E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.013970967E3;5.231856597E1;4.873360880E0;1.884120941E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.014970960E3;5.231856597E1;4.873360880E0;2.089870453E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.015970952E3;5.231856597E1;4.873360880E0;1.927944183E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.016970944E3;5.231856597E1;4.873360880E0;1.874355316E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.017970937E3;5.231856597E1;4.873360880E0;1.841213226E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.018970930E3;5.231856597E1;4.873360880E0;1.838039398E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.019970922E3;5.231856597E1;4.873360880E0;1.758754730E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.020972426E3;5.231856597E1;4.873360880E0;1.706752777E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.021972515E3;5.231856597E1;4.873360880E0;1.840358734E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.022972613E3;5.231856597E1;4.873360880E0;1.950527191E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.023972708E3;5.231856597E1;4.873360880E0;1.841457367E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.024972797E3;5.231856597E1;4.873360880E0;1.920131683E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.025972779E3;5.231856597E1;4.873360880E0;1.719936371E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.026972957E3;5.231856597E1;4.873360880E0;1.796962738E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.027973031E3;5.231856597E1;4.873360880E0;1.638454437E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.028973087E3;5.231856597E1;4.873360880E0;1.472988129E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.029973139E3;5.231856597E1;4.873360880E0;1.575893402E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.030973194E3;5.231856597E1;4.873360880E0;1.608242035E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.031973246E3;5.231856597E1;4.873360880E0;1.291713715E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.032973293E3;5.231856597E1;4.873360880E0;1.250881195E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.033973338E3;5.231856597E1;4.873360880E0;1.343166351E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.034973378E3;5.231856597E1;4.873360880E0;1.463100433E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.035973416E3;5.231856597E1;4.873360880E0;1.581203461E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.036973451E3;5.231856597E1;4.873360880E0;1.479213715E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.037973484E3;5.231856597E1;4.873360880E0;1.381130219E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.038973514E3;5.231856597E1;4.873360880E0;1.477016449E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.039973541E3;5.231856597E1;4.873360880E0;1.515895844E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.040973567E3;5.231856597E1;4.873360880E0;1.722011566E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.041973591E3;5.231856597E1;4.873360880E0;1.640346527E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.042973612E3;5.231856597E1;4.873360880E0;1.658351898E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.043973632E3;5.231856597E1;4.873360880E0;1.651454926E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
3.044973650E3;5.231856852E1;4.873377979E0;1.438991547E0;2.199999988E-1;1.993359375E2;1.000000000E1;1.000000000E1
3.045973666E3;5.231856852E1;4.873377979E0;1.195217133E0;0.000000000E0;1.989843750E2;1.000000000E1;1.000000000E1
3.046973681E3;5.231856680E1;4.873377141E0;1.356594086E0;1.899999976E-1;2.348437500E2;1.000000000E1;1.000000000E1
3.047973694E3;5.231856680E1;4.873377141E0;1.129299164E0;0.000000000E0;3.142968750E2;1.000000000E1;1.000000000E1
3.048973706E3;5.231857259E1;4.873379571E0;1.093166351E0;1.599999964E-1;3.494531250E2;1.000000000E1;1.000000000E1
3.049973718E3;5.231857259E1;4.873379571E0;6.969261169E-1;0.000000000E0;1.293750000E2;1.000000000E1;1.000000000E1
3.050973727E3;5.231857259E1;4.873379571E0;-5.105972290E-2;0.000000000E0;1.497656250E2;1.000000000E1;1.000000000E1
3.051973737E3;5.231857259E1;4.873379571E0;2.327537537E-1;0.000000000E0;1.430859375E2;1.000000000E1;1.000000000E1
3.052973744E3;5.231857259E1;4.873379571E0;-3.435401917E-1;0.000000000E0;1.490625000E2;1.000000000E1;1.000000000E1
3.053973751E3;5.231857259E1;4.873379571E0;-3.218116760E-1;0.000000000E0;8.648437500E1;1.000000000E1;1.000000000E1
3.054973757E3;5.231857259E1;4.873379571E0;-6.082496643E-1;0.000000000E0;3.227343750E2;1.000000000E1;1.000000000E1
3.055973762E3;5.231857259E1;4.873379571E0;-1.076206207E0;0.000000000E0;4.289062500E1;1.000000000E1;1.000000000E1
3.056973765E3;5.231857259E1;4.873379571E0;-1.001804352E0;0.000000000E0;2.344921875E2;1.000000000E1;1.000000000E1
3.057973769E3;5.231857259E1;4.873379571E0;-1.136020660E0;0.000000000E0;2.235937500E2;1.000000000E1;1.000000000E1
3.058973771E3;5.231857259E1;4.873379571E0;-1.079135895E0;0.000000000E0;3.174609375E2;1.000000000E1;1.000000000E1
3.059973775E3;5.231857259E1;4.873379571E0;-1.115512848E0;0.000000000E0;3.452343750E2;1.000000000E1;1.000000000E1
3.060973776E3;5.231857259E1;4.873379571E0;-8.961524963E-1;0.000000000E0;2.070703125E2;1.000000000E1;1.000000000E1
3.061973777E3;5.231855520E1;4.873436233E0;-7.698097229E-1;2.399999946E-1;2.622656250E2;1.000000000E1;1.000000000E1
3.062973777E3;5.231855520E1;4.873436233E0;-7.626686096E-1;0.000000000E0;2.823046875E2;1.000000000E1;1.000000000E1
3.063973777E3;5.231855520E1;4.873436233E0;-8.327980042E-1;0.000000000E0;2.851171875E2;1.000000000E1;1.000000000E1
3.064973777E3;5.231854891E1;4.873426259E0;-8.239479065E-1;3.100000024E-1;2.193750000E2;1.000000000E1;1.000000000E1
3.065973776E3;5.231854204E1;4.873421984E0;-9.036598206E-1;3.100000024E-1;1.901953125E2;1.000000000E1;1.000000000E1
3.066973775E3;5.231853265E1;4.873418380E0;-8.533668518E-1;4.300000072E-1;1.821093750E2;1.000000000E1;1.000000000E1
3.067973773E3;5.231852561E1;4.873415362E0;-8.267555237E-1;4.300000072E-1;1.792968750E2;1.000000000E1;1.000000000E1
3.068973771E3;5.231851886E1;4.873410752E0;-1.011386871E0;4.099999964E-1;1.884375000E2;1.000000000E1;1.000000000E1
3.069973769E3;5.231850968E1;4.873404298E0;-1.226291656E0;5.600000024E-1;1.996875000E2;1.000000000E1;1.000000000E1
3.070973766E3;5.231850968E1;4.873404298E0;-1.251010895E0;0.000000000E0;2.010937500E2;1.000000000E1;1.000000000E1
3.071973763E3;5.231853026E1;4.873401029E0;-1.292575836E0;5.600000024E-1;3.557812500E2;1.000000000E1;1.000000000E1
3.072973761E3;5.231855666E1;4.873408824E0;-1.359531403E0;5.899999738E-1;4.218750000E0;1.000000000E1;1.000000000E1
3.073973756E3;5.231858487E1;4.873413853E0;-1.305759430E0;1.299999952E0;3.596484375E2;1.000000000E1;1.000000000E1
3.074973752E3;5.231862187E1;4.873408070E0;-1.227146149E0;1.299999952E0;3.596484375E2;1.000000000E1;1.000000000E1
3.075973749E3;5.231859970E1;4.873410165E0;-1.272006989E0;2.399999946E-1;1.863281250E1;1.000000000E1;1.000000000E1
3.076973745E3;5.231859094E1;4.873411842E0;-1.111179352E0;2.000000030E-1;1.353515625E2;1.000000000E1;1.000000000E1
3.077973741E3;5.231857829E1;4.873414692E0;-1.008701324E0;2.399999946E-1;1.560937500E2;1.000000000E1;1.000000000E1
3.078973736E3;5.231856731E1;4.873414021E0;-8.773536682E-1;2.800000012E-1;1.785937500E2;1.000000000E1;1.000000000E1
3.079973731E3;5.231856400E1;4.873404382E0;-8.658180237E-1;5.500000119E-1;2.362500000E2;1.000000000E1;1.000000000E1
3.080973726E3;5.231856052E1;4.873393402E0;-9.266700745E-1;4.499999881E-1;2.707031250E2;1.000000000E1;1.000000000E1
3.081973721E3;5.231855712E1;4.873390300E0;-1.127597809E0;2.300000042E-1;2.735156250E2;1.000000000E1;1.000000000E1
3.082973716E3;5.231854816E1;4.873406729E0;-1.511325836E0;4.499999881E-1;1.462500000E2;3.000000000E1;3.000000000E1
3.083973710E3;5.231854338E1;4.873421900E0;-1.843723297E0;5.199999809E-1;1.198828125E2;3.000000000E1;3.000000000E1
3.084973705E3;5.231855599E1;4.873433970E0;-1.909519196E0;1.110000014E0;7.417968750E1;3.000000000E1;3.000000000E1
3.085973699E3;5.231857259E1;4.873440675E0;-2.047641754E0;9.300000072E-1;1.792968750E1;3.000000000E1;3.000000000E1
3.086973694E3;5.231858365E1;4.873442352E0;-2.298496246E0;9.300000072E-1;2.812500000E0;3.000000000E1;3.000000000E1
3.087973687E3;5.231858956E1;4.873443358E0;-2.301242828E0;5.400000215E-1;3.571875000E2;1.000000000E1;1.000000000E1
3.088973682E3;5.231858956E1;4.873443358E0;-2.210666656E0;0.000000000E0;3.589453125E2;1.000000000E1;1.000000000E1
3.089973677E3;5.231858571E1;4.873439251E0;-2.140842438E0;2.099999934E-1;3.142968750E2;1.000000000E1;1.000000000E1
3.090973670E3;5.231858571E1;4.873439251E0;-2.071140289E0;0.000000000E0;2.450390625E2;1.000000000E1;1.000000000E1
3.091973664E3;5.231858730E1;4.873422571E0;-2.059360504E0;2.099999934E-1;3.026953125E2;1.000000000E1;1.000000000E1
3.092973657E3;5.231859128E1;4.873415027E0;-1.966648102E0;2.000000030E-1;3.396093750E2;1.000000000E1;1.000000000E1
3.093973651E3;5.231859128E1;4.873415027E0;-1.882602692E0;0.000000000E0;3.487500000E2;1.000000000E1;1.000000000E1
3.094973644E3;5.231859128E1;4.873415027E0;-1.813083649E0;0.000000000E0;3.220312500E2;1.000000000E1;1.000000000E1
3.095973638E3;5.231859128E1;4.873415027E0;-2.084201813E0;0.000000000E0;3.526171875E2;1.000000000E1;1.000000000E1
3.096973631E3;5.231860012E1;4.873408405E0;-2.185092926E0;5.000000000E-1;3.533203125E2;1.000000000E1;1.000000000E1
3.097973625E3;5.231859899E1;4.873409830E0;-2.304904938E0;5.000000000E-1;7.031250000E-1;1.000000000E1;1.000000000E1
3.098973618E3;5.231859384E1;4.873404382E0;-1.682712555E0;5.299999714E-1;3.100781250E2;1.000000000E1;1.000000000E1
3.099973612E3;5.231858893E1;4.873396168E0;-1.422458649E0;5.899999738E-1;2.608593750E2;1.000000000E1;1.000000000E1
3.100973605E3;5.231858667E1;4.873389378E0;-1.382419586E0;5.799999833E-1;3.227343750E2;1.000000000E1;1.000000000E1
3.101973598E3;5.231858369E1;4.873385439E0;-1.460788727E0;5.799999833E-1;3.410156250E2;1.000000000E1;1.000000000E1
3.102973592E3;5.231858323E1;4.873382002E0;-1.467441559E0;5.600000024E-1;3.339843750E2;1.000000000E1;1.000000000E1
3.103973584E3;5.231857950E1;4.873377141E0;-1.398471832E0;1.899999976E-1;3.262500000E2;1.000000000E1;1.000000000E1
3.104973578E3;5.231857950E1;4.873377141E0;-1.509433746E0;0.000000000E0;3.262500000E2;1.000000000E1;1.000000000E1
3.105973570E3;5.231856898E1;4.873370016E0;-1.612339020E0;2.000000030E-1;2.664843750E2;1.000000000E1;1.000000000E1
3.106973563E3;5.231856291E1;4.873366831E0;-1.601169586E0;2.000000030E-1;1.726171875E2;1.000000000E1;1.000000000E1
3.107973556E3;5.231855767E1;4.873366077E0;-1.716709137E0;1.599999964E-1;1.757812500E2;1.000000000E1;1.000000000E1
3.108973549E3;5.231855532E1;4.873360796E0;-1.612400055E0;2.899999917E-1;3.100781250E2;1.000000000E1;1.000000000E1
3.109973542E3;5.231855193E1;4.873355683E0;-1.787265778E0;3.400000036E-1;2.587500000E2;1.000000000E1;1.000000000E1
3.110973535E3;5.231855193E1;4.873355683E0;-1.873142242E0;0.000000000E0;2.158593750E2;1.000000000E1;1.000000000E1
3.111973528E3;5.231855193E1;4.873355683E0;-1.948581696E0;0.000000000E0;1.835156250E2;1.000000000E1;1.000000000E1
3.112973522E3;5.231855193E1;4.873355683E0;-1.813938141E0;0.000000000E0;3.476953125E2;1.000000000E1;1.000000000E1
3.113973515E3;5.231854032E1;4.873344870E0;-1.822360992E0;2.700000107E-1;3.104296875E2;1.000000000E1;1.000000000E1
3.114973508E3;5.231854032E1;4.873344870E0;-1.878879547E0;0.000000000E0;3.199218750E2;1.000000000E1;1.000000000E1
3.115973500E3;5.231853089E1;4.873338835E0;-2.081760406E0;1.800000072E-1;2.197265625E2;1.000000000E1;1.000000000E1
3.116973493E3;5.231852330E1;4.873336824E0;-2.316928864E0;2.000000030E-1;2.527734375E2;1.000000000E1;1.000000000E1
3.117973486E3;5.231852330E1;4.873336824E0;-2.409091949E0;0.000000000E0;2.443359375E2;1.000000000E1;1.000000000E1
3.118973478E3;5.231852330E1;4.873336824E0;-2.633701324E0;0.000000000E0;2.453906250E2;1.000000000E1;1.000000000E1
3.119973472E3;5.231852330E1;4.873336824E0;-2.589817047E0;0.000000000E0;2.499609375E2;1.000000000E1;1.000000000E1
3.120973464E3;5.231850151E1;4.873337746E0;-2.575901031E0;1.800000072E-1;3.093750000E2;1.000000000E1;1.000000000E1
3.121973457E3;5.231850151E1;4.873337746E0;-2.576206207E0;0.000000000E0;2.942578125E2;1.000000000E1;1.000000000E1
3.122973450E3;5.231849619E1;4.873335063E0;-2.759799957E0;1.800000072E-1;2.647265625E2;1.000000000E1;1.000000000E1
3.123973443E3;5.231849619E1;4.873335063E0;-2.885837555E0;0.000000000E0;2.250000000E2;1.000000000E1;1.000000000E1
3.124973436E3;5.231849271E1;4.873330705E0;-2.732517242E0;1.800000072E-1;2.316796875E2;1.000000000E1;1.000000000E1
3.125973428E3;5.231849271E1;4.873330705E0;-2.660434723E0;0.000000000E0;2.383593750E2;1.000000000E1;1.000000000E1
3.126973421E3;5.231849271E1;4.873330705E0;-2.735202789E0;0.000000000E0;2.664843750E2;1.000000000E1;1.000000000E1
3.127973414E3;5.231849271E1;4.873330705E0;-2.746189117E0;0.000000000E0;2.309765625E2;1.000000000E1;1.000000000E1
3.128973406E3;5.231849271E1;4.873330705E0;-2.758579254E0;0.000000000E0;5.554687500E1;1.000000000E1;1.000000000E1
3.129973399E3;5.231849707E1;4.873323413E0;-2.761814117E0;2.300000042E-1;5.308593750E1;1.000000000E1;1.000000000E1
3.130973391E3;5.231850185E1;4.873336405E0;-2.967136383E0;2.300000042E-1;7.171875000E1;1.000000000E1;1.000000000E1
3.131973384E3;5.231850608E1;4.873352330E0;-2.928684235E0;6.200000048E-1;8.683593750E1;1.000000000E1;1.000000000E1
