Time,x,y,z
2.705969874E3,1.831489801E-2,7.931965403E-3,4.276303574E-3
2.706220118E3,3.847274929E-3,8.721326478E-3,-1.388991717E-2
2.706470347E3,-2.970375866E-2,5.572444201E-2,1.068355329E-2
2.706720591E3,-1.550980285E-2,3.210342675E-2,3.498935699E-2
2.706970835E3,8.230094798E-3,-5.571546406E-2,-1.327266917E-3
2.707221079E3,-1.058860030E-2,1.198741235E-2,5.349012092E-3
2.707471318E3,-1.748128608E-2,2.376459911E-2,3.743326291E-3
2.707721563E3,2.965769265E-3,-2.383962646E-2,-6.465073675E-3
2.707971807E3,4.831706174E-4,2.177260071E-2,3.514057025E-3
2.708222051E3,-6.033424288E-3,-3.389595449E-2,-7.720469497E-3
2.708472306E3,-3.473805264E-3,-3.528129309E-3,-9.685177356E-4
2.708722550E3,-4.440313205E-5,3.824307770E-2,9.936900809E-3
2.708972794E3,-1.293527242E-2,2.679216117E-2,9.654525667E-3
2.709223038E3,3.014456015E-3,-3.463853896E-2,-1.731323451E-2
2.709473269E3,1.053016260E-2,-4.115920514E-2,-1.147473883E-2
2.709723513E3,6.333176047E-3,-1.250417810E-2,-4.876250401E-3
2.709973757E3,-1.134110615E-3,2.426370792E-2,4.314370453E-4
2.710224031E3,-3.558975644E-3,4.345407709E-3,2.616837621E-3
2.710474274E3,-2.776912414E-3,-2.447671723E-3,-1.452136785E-3
2.710724518E3,-6.200187840E-3,3.718018532E-2,5.932815373E-3
2.710974762E3,-5.376900546E-3,2.312793396E-3,1.571703330E-2
2.711225006E3,-1.592584327E-2,1.898513548E-2,2.103795856E-2
2.711475239E3,-1.662705094E-2,2.493250556E-2,7.723700255E-4
2.711725483E3,-8.849661797E-3,3.967070952E-3,-1.099545509E-3
2.711975727E3,9.968711995E-3,-6.504002213E-2,-2.132735774E-2
2.712225972E3,2.306691837E-3,4.504549503E-2,-1.640741527E-2
2.712476231E3,-3.865128383E-3,6.092865393E-2,1.213185489E-2
2.712726475E3,-4.465090111E-3,2.539896406E-3,6.150081754E-4
2.712976719E3,9.550435469E-3,2.636815235E-2,1.370478421E-3
2.713226963E3,-6.323548034E-3,-6.642996334E-3,-4.386439919E-3
2.713477193E3,-8.237295784E-3,8.231025189E-3,1.275659353E-2
2.713727437E3,-1.036255248E-2,2.633137628E-4,3.327369690E-3
2.713977682E3,-4.469188862E-3,-6.095983088E-3,1.559365913E-2
2.714227926E3,-2.092965692E-2,1.529456824E-1,2.002121508E-2
2.714478155E3,-2.812169958E-3,-3.430551663E-2,-8.862947114E-3
2.714728399E3,6.290298887E-3,-4.479713738E-2,-1.242657751E-2
2.714978674E3,4.948281217E-3,-3.194142878E-2,-1.716908067E-2
2.715228918E3,1.255134027E-2,-6.760754436E-2,-2.501581796E-2
2.715479173E3,1.071290392E-2,-9.123925120E-4,-1.067787874E-2
2.715729417E3,-2.709373832E-3,4.171457142E-2,5.916630849E-3
2.715979661E3,2.291777404E-3,1.923140138E-3,7.479589432E-3
2.716229905E3,-2.064794675E-2,2.375486866E-2,2.022224665E-2
2.716480131E3,-1.246511843E-2,-2.245238423E-2,1.946786419E-3
2.716730376E3,-1.147569995E-2,3.426608443E-2,1.211503893E-2
2.716980620E3,-1.602650806E-2,3.865444660E-2,1.619447023E-2
2.717230864E3,-8.549418300E-3,5.018194020E-2,1.024097204E-2
2.717481122E3,7.572238334E-3,-2.417004481E-2,2.653373405E-3
2.717731366E3,-1.360628288E-2,8.500204422E-3,6.122888997E-3
2.717981610E3,5.683313124E-3,1.577583887E-2,-1.816973090E-3
